#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Super City Rangers,19,38.1,95.7,33.8,74.5,0.454,8.1,25.3,0.319,19.9,26.3,0.76,11.8,26.1,37.8,16.4,6.5,2.8,12.5,21,2015,New-Zealand-NBL,0
2,Wellington Saints,20,40.2,93.9,34.2,69.5,0.492,10,25.9,0.384,15.5,22.9,0.677,9.7,26.3,36,18,7.4,3.2,12.7,20.3,2015,New-Zealand-NBL,0
3,Nelson Giants,19,39.9,93.8,33.8,73.5,0.461,8.7,26.8,0.325,17.4,22.9,0.759,11.2,25.2,36.4,15.5,7.5,3.8,11.8,19.9,2015,New-Zealand-NBL,0
4,Zerofees Southland Sharks,20,40,93,33.7,73.3,0.459,8.7,26.4,0.328,17.1,23.6,0.724,12.9,28.9,41.8,16.2,7.1,3.4,12.1,17.5,2015,New-Zealand-NBL,1
5,Telecom Business Hub Jets,18,37.8,91.2,32.3,72.1,0.448,6.7,21.3,0.315,19.9,27.3,0.729,10.7,28.8,39.4,13.9,6.3,3,13.7,19.7,2015,New-Zealand-NBL,0
6,Taranaki Mountain Airs,18,40.3,91,34.6,76.9,0.45,6,20.1,0.299,15.8,23.9,0.66,12.1,22.3,34.4,15.1,7.8,2.3,13.7,19.9,2015,New-Zealand-NBL,0
7,Canterbury Rams,18,40,87,33.6,75.6,0.445,6.3,19.7,0.318,13.5,19.9,0.677,14.3,28.7,42.9,13.8,8.3,4.2,14.7,20.6,2015,New-Zealand-NBL,0
8,IMS Payroll Hawks,18,40.3,83.7,30.6,68.8,0.445,8.7,24,0.361,13.8,20.3,0.678,11.4,25.2,36.6,14.6,6.2,2.6,14.8,20.6,2015,New-Zealand-NBL,0
