#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Acqua San Bernardo Cantu,37,40.3,85.2,29.4,61.3,0.479,9.4,24.2,0.389,17.1,22.4,0.764,9.6,21.5,31.1,11.3,12.1,1.4,17.2,23.1,2005,Italian-Lega-Basket-Serie-A,0
2,Mens Sana 1871 Siena,38,40.1,84.3,29.7,60.8,0.489,7.3,21.1,0.347,17.5,24.0,0.731,10.7,24.3,35.0,12.4,12.9,2.3,15.5,20.9,2005,Italian-Lega-Basket-Serie-A,0
3,S.S. Basket Napoli,37,40.5,84.0,29.7,61.7,0.481,8.5,21.7,0.39,16.1,21.9,0.735,9.3,24.8,34.1,9.0,10.2,1.6,16.0,21.4,2005,Italian-Lega-Basket-Serie-A,0
4,TDShop.it Livorno,34,40.1,82.8,28.6,64.3,0.445,8.0,24.2,0.329,17.6,23.6,0.745,10.0,20.9,30.9,8.8,11.9,1.9,16.0,23.7,2005,Italian-Lega-Basket-Serie-A,0
5,Fortituto Kontatto Bologna,45,40.6,82.6,28.9,61.0,0.473,8.9,25.5,0.349,16.0,21.6,0.742,10.3,22.8,33.1,12.5,12.6,3.0,16.6,23.6,2005,Italian-Lega-Basket-Serie-A,1
6,Universo De'Longhi Treviso,42,40.1,81.6,28.8,59.1,0.487,8.8,21.7,0.405,15.3,20.5,0.748,9.5,24.3,33.8,11.2,11.9,2.7,15.4,19.0,2005,Italian-Lega-Basket-Serie-A,0
7,Banca Tercas Teramo,34,40.1,81.1,28.1,62.0,0.454,9.4,25.5,0.367,15.5,21.1,0.733,10.6,21.7,32.3,11.8,10.6,1.9,16.4,24.7,2005,Italian-Lega-Basket-Serie-A,0
8,Termoiforgia Jesi,34,40.3,80.9,28.6,63.6,0.45,7.0,21.0,0.335,16.7,22.8,0.732,11.1,21.6,32.8,9.6,11.5,1.6,16.6,20.6,2005,Italian-Lega-Basket-Serie-A,0
9,Edilnol Pallacanestro Biella,34,40.0,80.8,30.0,62.8,0.477,6.2,18.5,0.337,14.6,20.7,0.706,9.3,21.8,31.1,12.3,12.4,1.9,16.1,21.9,2005,Italian-Lega-Basket-Serie-A,0
10,Sidigas Avellino,34,40.0,80.5,28.3,62.8,0.451,7.9,24.3,0.323,16.0,22.9,0.7,10.7,21.7,32.4,10.2,12.7,1.6,15.8,22.4,2005,Italian-Lega-Basket-Serie-A,0
11,OpenJobMetis Varese,34,40.1,80.5,28.0,58.0,0.482,8.9,23.7,0.373,15.7,21.0,0.745,7.6,21.5,29.1,10.4,12.8,1.7,18.7,21.4,2005,Italian-Lega-Basket-Serie-A,0
12,Viola Reggio Calabria,34,40.4,80.0,28.4,62.1,0.457,7.6,20.9,0.367,15.5,22.8,0.682,10.2,24.4,34.6,9.2,11.2,1.6,17.3,22.1,2005,Italian-Lega-Basket-Serie-A,0
13,Virtus Roma,42,40.2,80.0,28.3,61.7,0.458,6.9,20.9,0.332,16.5,22.6,0.732,10.6,22.3,32.9,10.5,14.5,2.0,15.9,22.8,2005,Italian-Lega-Basket-Serie-A,0
14,Carpegna Prosciutto Basket Pesaro,34,40.0,79.7,28.9,61.1,0.472,7.8,22.4,0.349,14.1,19.0,0.745,9.6,21.8,31.4,9.8,12.2,2.5,15.9,21.7,2005,Italian-Lega-Basket-Serie-A,0
15,Roseto Sharks,37,40.3,78.9,27.2,60.1,0.454,7.8,20.7,0.375,16.6,22.4,0.741,9.9,22.1,31.9,13.2,11.0,1.8,17.5,22.8,2005,Italian-Lega-Basket-Serie-A,0
16,Pallalcesto Amatori Udine,34,40.1,78.7,28.0,58.9,0.476,6.2,19.4,0.319,16.4,21.9,0.752,9.4,21.7,31.2,9.4,10.9,2.0,17.6,23.9,2005,Italian-Lega-Basket-Serie-A,0
17,Grissin Bon Reggio Emilia,34,40.4,78.1,26.8,60.1,0.447,7.2,21.1,0.34,17.3,22.6,0.765,9.6,19.6,29.2,9.8,11.8,1.7,14.5,22.4,2005,Italian-Lega-Basket-Serie-A,0
18,AX Armani Exchange Milan,46,40.1,76.9,26.5,56.5,0.469,7.5,20.8,0.362,16.4,22.5,0.727,10.1,23.0,33.1,10.4,12.4,1.4,16.9,20.9,2005,Italian-Lega-Basket-Serie-A,0
