#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,AX Armani Exchange Milan,40,40.1,85.4,30.8,62.3,0.494,8.7,24.2,0.358,15.3,20.1,0.762,9.6,25.9,35.4,17.6,7.1,3.1,13.3,21.7,2015,Italian-Lega-Basket-Serie-A,0
2,Banco di Sardegna Sassari,48,40.9,84.3,29.6,68.1,0.434,10.2,29.9,0.342,14.9,21.1,0.707,12.6,22.4,35.0,14.6,8.9,3.8,14.1,19.7,2015,Italian-Lega-Basket-Serie-A,1
3,Dolomiti Energia Trento,34,40.4,81.1,30.6,69.0,0.444,7.8,23.7,0.327,12.1,16.7,0.725,11.2,24.0,35.2,15.3,8.1,3.1,13.8,19.8,2015,Italian-Lega-Basket-Serie-A,0
4,OpenJobMetis Varese,30,41.0,80.6,29.1,67.5,0.432,8.8,25.8,0.342,13.5,19.2,0.704,10.8,26.2,37.0,15.8,6.7,2.0,15.2,21.7,2015,Italian-Lega-Basket-Serie-A,0
5,Acqua San Bernardo Cantu,35,40.6,79.3,29.1,62.0,0.469,7.2,20.2,0.357,13.9,19.5,0.709,9.2,25.8,34.9,13.5,6.3,3.1,15.3,19.0,2015,Italian-Lega-Basket-Serie-A,0
6,Umana Venezia,42,40.1,78.8,28.5,62.9,0.453,8.7,25.7,0.34,13.1,17.9,0.732,9.6,23.9,33.5,17.9,7.4,3.1,12.7,20.4,2015,Italian-Lega-Basket-Serie-A,0
7,Grissin Bon Reggio Emilia,49,40.8,77.5,28.2,62.3,0.453,8.3,24.6,0.338,12.8,17.2,0.744,9.1,24.3,33.3,16.9,6.8,4.0,12.8,21.5,2015,Italian-Lega-Basket-Serie-A,0
8,Vanoli Cremona,30,40.5,76.9,27.0,63.7,0.423,7.5,23.1,0.323,15.5,19.6,0.794,9.6,24.6,34.2,11.9,6.3,2.5,13.8,21.1,2015,Italian-Lega-Basket-Serie-A,0
9,Georgio Tesi Group Pistoia,30,40.3,76.9,27.6,65.0,0.424,8.7,24.5,0.356,13.1,16.7,0.784,8.9,24.5,33.4,15.0,6.4,2.6,12.4,20.5,2015,Italian-Lega-Basket-Serie-A,0
10,Virtus Bologna,33,40.0,76.8,26.4,63.8,0.413,8.1,22.7,0.356,16.0,20.9,0.767,10.6,22.9,33.5,12.0,6.5,2.9,15.0,21.0,2015,Italian-Lega-Basket-Serie-A,0
11,Sidigas Avellino,30,40.0,76.1,28.4,63.7,0.446,6.1,19.4,0.313,13.2,19.1,0.694,10.8,23.4,34.2,13.6,7.1,2.3,14.8,19.0,2015,Italian-Lega-Basket-Serie-A,0
12,Pasta Reggia JuveCaserta,30,40.0,74.9,26.5,62.8,0.423,8.3,25.6,0.324,13.5,17.7,0.763,10.3,23.2,33.4,14.1,7.9,1.9,13.4,21.0,2015,Italian-Lega-Basket-Serie-A,0
13,Enel Brindisi,35,40.1,74.7,26.9,62.9,0.429,8.5,26.7,0.318,12.3,17.3,0.713,9.7,24.5,34.2,12.1,6.6,3.1,13.3,20.5,2015,Italian-Lega-Basket-Serie-A,0
14,Carpegna Prosciutto Basket Pesaro,30,40.0,72.3,25.7,65.8,0.391,6.6,22.9,0.29,14.3,19.6,0.729,11.2,23.0,34.2,10.1,7.9,1.8,14.3,21.1,2015,Italian-Lega-Basket-Serie-A,0
15,Virtus Roma,30,40.1,71.4,25.1,60.5,0.414,8.5,26.0,0.327,12.8,16.3,0.784,9.8,22.3,32.1,12.8,7.2,1.6,13.6,21.0,2015,Italian-Lega-Basket-Serie-A,0
16,Orlandina Basket,30,40.0,69.8,25.5,58.5,0.436,7.4,20.8,0.356,11.3,16.8,0.675,6.9,25.3,32.2,13.2,5.9,2.4,15.1,18.1,2015,Italian-Lega-Basket-Serie-A,0
