#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Banco di Sardegna Sassari,43,40.7,88.8,31.5,67.7,0.465,9.2,24.4,0.377,16.7,22.3,0.745,12.0,26.3,38.3,17.1,6.0,1.6,12.3,20.9,2019,Italian-Lega-Basket-Serie-A,0
2,AX Armani Exchange Milan,38,40.7,88.6,31.1,65.7,0.474,10.2,27.4,0.373,16.1,20.9,0.77,8.8,24.1,32.9,16.3,6.7,2.4,11.6,20.2,2019,Italian-Lega-Basket-Serie-A,0
3,Pallacanestro Trieste 2004,34,40.3,87.0,31.9,66.9,0.477,9.6,25.6,0.374,13.6,17.9,0.76,9.0,25.4,34.4,18.1,6.5,3.1,14.3,22.0,2019,Italian-Lega-Basket-Serie-A,0
4,Vanoli Cremona,39,40.5,84.7,30.8,68.7,0.449,9.5,28.3,0.335,13.6,19.1,0.711,10.8,26.0,36.8,15.6,6.1,2.2,12.3,18.9,2019,Italian-Lega-Basket-Serie-A,0
5,Acqua San Bernardo Cantu,30,40.3,84.2,31.2,66.4,0.47,7.1,20.8,0.34,14.7,20.7,0.71,10.5,26.5,37.0,17.1,5.6,2.0,14.2,20.9,2019,Italian-Lega-Basket-Serie-A,0
6,Fiat Torino,30,40.8,83.1,30.2,63.4,0.477,8.8,23.2,0.381,13.8,19.4,0.713,7.8,25.0,32.7,17.3,7.2,2.4,13.8,17.2,2019,Italian-Lega-Basket-Serie-A,0
7,Enel Brindisi,33,40.5,82.2,30.5,66.9,0.457,8.6,25.3,0.339,12.5,16.7,0.748,8.2,24.6,32.8,17.8,7.8,2.6,12.0,16.8,2019,Italian-Lega-Basket-Serie-A,0
8,Sidigas Avellino,35,40.1,81.1,29.7,65.5,0.453,8.7,25.2,0.347,13.0,17.2,0.756,8.8,26.5,35.3,18.9,5.3,3.1,12.3,19.8,2019,Italian-Lega-Basket-Serie-A,0
9,Gemani Basket Brescia,30,40.3,80.3,28.0,63.6,0.44,8.6,24.7,0.349,15.7,21.1,0.744,9.4,25.8,35.2,16.1,6.4,2.7,13.0,19.4,2019,Italian-Lega-Basket-Serie-A,0
10,Virtus Bologna,30,40.0,79.6,28.8,63.0,0.456,7.5,21.8,0.346,14.5,20.3,0.714,8.9,23.7,32.6,13.3,5.7,2.7,11.2,21.3,2019,Italian-Lega-Basket-Serie-A,0
11,OpenJobMetis Varese,30,40.0,79.5,29.1,66.8,0.435,10.1,28.9,0.35,11.3,16.3,0.691,11.1,23.6,34.7,15.7,7.2,1.9,10.0,20.6,2019,Italian-Lega-Basket-Serie-A,0
12,Carpegna Prosciutto Basket Pesaro,30,40.2,79.4,28.4,67.1,0.424,7.3,22.8,0.322,15.2,20.6,0.737,10.9,24.1,35.0,10.7,8.4,2.3,13.7,20.0,2019,Italian-Lega-Basket-Serie-A,0
13,Umana Venezia,47,40.4,78.9,28.9,63.1,0.458,10.1,28.0,0.361,11.0,16.6,0.665,7.8,25.9,33.7,18.2,6.6,3.0,12.6,22.5,2019,Italian-Lega-Basket-Serie-A,1
14,Grissin Bon Reggio Emilia,30,40.0,78.8,28.5,65.9,0.433,9.2,27.1,0.339,12.5,17.0,0.739,8.9,23.5,32.4,15.5,6.9,2.6,12.8,21.0,2019,Italian-Lega-Basket-Serie-A,0
15,Georgio Tesi Group Pistoia,30,40.2,77.1,27.7,63.5,0.436,7.1,21.4,0.33,14.7,21.2,0.696,9.0,23.2,32.3,13.9,6.0,2.4,14.4,21.1,2019,Italian-Lega-Basket-Serie-A,0
16,Dolomiti Energia Trento,35,40.6,76.7,27.8,65.7,0.423,7.2,22.1,0.326,14.0,20.6,0.681,10.0,23.1,33.1,13.9,8.7,1.4,12.1,21.3,2019,Italian-Lega-Basket-Serie-A,0
