#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Banca Tercas Teramo,34,40.4,91.1,30.6,65.8,0.464,9.1,24.4,0.372,20.9,27.1,0.77,11.1,23.9,34.9,11.7,11.2,1.1,15.8,22.3,2004,Italian-Lega-Basket-Serie-A,0
2,Mens Sana 1871 Siena,43,40.1,89.5,31.0,60.8,0.509,7.5,19.7,0.381,20.1,26.5,0.757,10.8,24.5,35.3,13.1,13.4,2.0,15.8,20.7,2004,Italian-Lega-Basket-Serie-A,1
3,Universo De'Longhi Treviso,39,40.1,87.8,31.0,59.0,0.525,7.8,19.6,0.397,18.1,23.8,0.761,7.7,24.5,32.3,13.8,12.3,2.4,15.6,19.3,2004,Italian-Lega-Basket-Serie-A,0
4,Carpegna Prosciutto Basket Pesaro,41,40.5,86.1,30.5,60.8,0.502,8.5,20.3,0.42,16.6,21.8,0.761,9.1,21.5,30.6,8.0,11.8,2.4,15.9,22.9,2004,Italian-Lega-Basket-Serie-A,0
5,Roseto Sharks,33,39.8,86.1,30.6,61.3,0.5,9.0,24.0,0.374,15.8,22.6,0.701,9.3,22.9,32.2,14.3,11.3,1.8,17.5,22.1,2004,Italian-Lega-Basket-Serie-A,0
6,Fortituto Kontatto Bologna,43,39.9,85.6,29.6,60.1,0.492,8.7,23.6,0.369,17.8,23.2,0.767,9.1,22.0,31.1,12.1,12.3,2.0,15.0,24.0,2004,Italian-Lega-Basket-Serie-A,0
7,OpenJobMetis Varese,37,40.3,84.7,29.0,61.5,0.471,7.2,19.5,0.368,19.6,24.8,0.791,9.4,21.1,30.5,11.0,14.8,1.9,17.3,23.4,2004,Italian-Lega-Basket-Serie-A,0
8,Pallalcesto Amatori Udine,34,40.9,83.8,29.0,57.9,0.501,7.3,19.6,0.374,18.5,23.5,0.788,8.4,20.1,28.5,10.0,11.9,1.8,17.5,24.1,2004,Italian-Lega-Basket-Serie-A,0
9,Sidigas Avellino,34,40.1,83.4,29.9,60.3,0.497,8.4,21.3,0.394,15.1,20.5,0.736,10.0,21.4,31.4,8.8,16.3,2.4,18.1,24.3,2004,Italian-Lega-Basket-Serie-A,0
10,S.S. Basket Napoli,39,40.1,83.2,29.9,60.6,0.494,8.2,21.6,0.38,15.1,20.0,0.756,9.5,23.0,32.5,7.9,12.3,1.8,16.0,22.6,2004,Italian-Lega-Basket-Serie-A,0
11,Acqua San Bernardo Cantu,37,40.1,82.0,28.8,61.3,0.47,8.3,22.9,0.36,16.1,21.8,0.739,9.1,22.2,31.3,9.6,11.7,1.7,16.5,22.5,2004,Italian-Lega-Basket-Serie-A,0
12,Pallacanestro Messina,34,40.6,81.4,29.3,60.8,0.482,7.4,20.0,0.371,15.5,20.3,0.762,8.3,22.1,30.4,11.1,9.9,1.9,16.5,20.5,2004,Italian-Lega-Basket-Serie-A,0
13,TDShop.it Livorno,34,40.3,81.3,29.0,62.7,0.462,8.3,25.2,0.331,15.0,20.6,0.729,9.1,19.9,29.0,6.9,12.7,2.6,16.4,21.3,2004,Italian-Lega-Basket-Serie-A,0
14,Edilnol Pallacanestro Biella,34,40.6,81.1,28.3,60.3,0.469,8.3,21.8,0.382,16.1,21.9,0.739,8.2,21.0,29.2,12.2,13.5,2.6,15.4,21.0,2004,Italian-Lega-Basket-Serie-A,0
15,AX Armani Exchange Milan,34,40.0,80.7,28.0,60.4,0.464,7.4,20.7,0.355,17.3,21.1,0.821,9.5,21.9,31.4,11.1,12.7,1.4,15.6,22.1,2004,Italian-Lega-Basket-Serie-A,0
16,Viola Reggio Calabria,34,40.6,80.4,28.2,58.3,0.484,7.9,21.0,0.374,16.1,22.0,0.734,9.7,21.4,31.1,7.2,13.7,2.7,16.7,24.1,2004,Italian-Lega-Basket-Serie-A,0
17,Virtus Roma,37,40.7,79.9,27.0,58.5,0.461,10.3,25.8,0.4,15.5,20.5,0.759,8.5,22.1,30.6,10.2,11.7,2.4,15.0,22.7,2004,Italian-Lega-Basket-Serie-A,0
18,Pallacanestro Trieste 2004,33,40.2,76.3,26.8,61.3,0.437,7.4,22.0,0.337,15.3,21.1,0.725,9.2,19.8,29.0,7.1,12.7,1.1,16.2,21.6,2004,Italian-Lega-Basket-Serie-A,0
