#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Khimik,34,39.7,88.3,33.1,69.8,0.473,8.6,24.1,0.355,13.6,18.2,0.748,12.3,27.9,40.2,24.7,10.2,4.7,11.6,20.8,2015,Ukrainian-Superleague,1
2,BC Budivelnik,39,40.1,83.1,30.2,64.0,0.472,8.0,22.2,0.36,14.6,20.7,0.707,10.5,25.3,35.8,24.7,8.6,2.8,12.1,22.5,2015,Ukrainian-Superleague,0
3,Dnipro Dnipropetrovsk,40,40.3,78.6,28.7,63.8,0.449,8.4,24.7,0.34,12.9,18.8,0.684,10.7,26.6,37.3,21.2,7.1,4.2,14.9,21.1,2015,Ukrainian-Superleague,0
4,BC Kyiv,40,40.0,77.3,27.4,64.9,0.422,7.7,24.2,0.316,14.8,20.2,0.733,10.7,26.3,37.0,20.0,6.0,4.2,14.4,16.6,2015,Ukrainian-Superleague,0
5,Ferro-ZNTU Zaporozhye,30,39.7,76.4,26.9,63.2,0.426,8.8,26.1,0.338,13.7,18.5,0.739,9.7,23.6,33.3,19.5,7.3,2.1,14.1,18.0,2015,Ukrainian-Superleague,0
6,SK Cherkasy Monkeys,34,39.8,75.9,27.9,65.1,0.429,6.0,20.4,0.293,14.1,18.9,0.746,11.0,24.7,35.6,20.1,7.1,3.4,15.0,20.1,2015,Ukrainian-Superleague,0
7,BC Odessa,29,40.1,75.3,27.1,63.1,0.43,7.6,23.7,0.321,13.4,20.1,0.664,8.6,20.8,29.4,20.2,9.3,3.2,15.7,23.0,2015,Ukrainian-Superleague,0
8,SK Dnipro Azot,29,39.8,73.7,27.5,65.1,0.422,7.5,23.5,0.318,11.2,16.0,0.699,10.0,23.4,33.4,18.2,6.8,2.9,14.8,23.1,2015,Ukrainian-Superleague,0
9,MBC Mykolaiv,32,39.6,71.5,26.0,66.9,0.388,8.2,26.5,0.311,11.3,16.1,0.701,9.4,21.5,30.9,14.8,7.7,3.6,11.2,19.5,2015,Ukrainian-Superleague,0
10,BC Goverla,29,40.1,70.5,25.3,61.2,0.414,6.1,20.9,0.294,13.7,19.2,0.711,10.0,22.6,32.6,21.2,9.3,2.9,15.7,21.3,2015,Ukrainian-Superleague,0
11,Politekhnika-Halychyna,30,39.6,68.9,24.1,62.3,0.387,7.6,24.5,0.308,13.1,19.8,0.663,9.6,23.0,32.6,18.0,7.7,1.9,16.4,21.5,2015,Ukrainian-Superleague,0
