#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Budivelnik,36,40.0,85.1,29.7,60.9,0.488,8.2,21.3,0.386,17.4,22.8,0.763,8.8,26.0,34.8,22.1,6.3,3.5,12.5,19.5,2014,Ukrainian-Superleague,1
2,BC Khimik,35,40.4,81.1,30.1,67.4,0.447,8.2,24.3,0.338,12.6,16.5,0.767,10.8,24.3,35.1,21.9,8.7,3.7,11.1,20.7,2014,Ukrainian-Superleague,0
3,SK Cherkasy Monkeys,25,40.2,79.0,29.3,66.7,0.439,7.4,20.2,0.364,13.1,17.2,0.761,10.6,22.3,32.8,20.2,8.0,3.2,12.7,23.3,2014,Ukrainian-Superleague,0
4,Azovmash Mariupol,33,40.5,77.5,27.6,61.8,0.447,7.5,20.3,0.367,14.9,19.6,0.76,10.6,23.9,34.6,20.6,6.8,2.8,13.3,22.8,2014,Ukrainian-Superleague,0
5,MBC Mykolaiv,28,40.5,77.0,28.3,64.0,0.442,7.2,22.6,0.318,13.2,20.3,0.65,9.5,23.4,32.9,17.7,7.5,4.4,12.4,21.5,2014,Ukrainian-Superleague,0
6,Politekhnika-Halychyna,25,40.2,76.9,28.7,64.7,0.443,5.8,18.3,0.319,13.7,18.5,0.742,11.4,25.2,36.6,17.6,7.6,3.3,13.9,18.9,2014,Ukrainian-Superleague,0
7,BC Donetsk,31,40.0,76.9,28.5,63.1,0.452,7.6,21.6,0.351,12.2,16.8,0.726,9.7,22.0,31.7,20.2,7.8,3.3,14.1,18.5,2014,Ukrainian-Superleague,0
8,BC Odessa,27,40.3,75.9,28.7,61.2,0.469,6.3,19.5,0.323,12.2,17.1,0.711,7.7,24.3,32.0,22.9,8.3,3.0,15.0,20.6,2014,Ukrainian-Superleague,0
9,Ferro-ZNTU Zaporozhye,28,40.7,75.5,26.9,63.2,0.425,7.9,22.5,0.35,13.9,19.6,0.705,9.9,24.3,34.1,20.6,6.9,3.2,13.8,18.4,2014,Ukrainian-Superleague,0
10,BC Kyiv,26,40.6,74.4,27.1,64.2,0.422,7.1,21.4,0.33,13.0,18.5,0.703,11.3,23.8,35.1,21.6,7.3,3.7,14.1,19.3,2014,Ukrainian-Superleague,0
11,BC Goverla,24,41.0,73.8,27.3,64.9,0.42,7.0,22.2,0.313,12.4,17.8,0.697,11.1,23.6,34.7,20.5,7.3,3.3,14.8,20.5,2014,Ukrainian-Superleague,0
12,Kryvbasbasket-Lux Kryvyi Rih,25,40.2,72.8,26.0,66.2,0.393,6.8,21.8,0.313,14.0,19.5,0.715,10.9,20.8,31.8,17.8,8.6,3.8,13.3,22.4,2014,Ukrainian-Superleague,0
13,SK Dnipro Azot,24,40.2,70.5,25.1,62.2,0.403,5.6,18.8,0.298,14.8,21.5,0.687,10.1,23.7,33.8,17.6,5.4,4.5,12.3,19.5,2014,Ukrainian-Superleague,0
14,Dnipro Dnipropetrovsk,25,40.0,69.9,25.4,61.6,0.413,6.1,21.0,0.291,12.9,17.9,0.721,9.7,21.8,31.5,17.5,6.8,3.2,14.9,20.6,2014,Ukrainian-Superleague,0
