#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,SC Prometey Kamianske,26,40.0,91.6,33.7,71.4,0.472,10.0,27.5,0.364,14.2,20.6,0.688,13.0,27.5,40.5,20.5,9.1,3.0,10.5,19.1,2022,Ukrainian-Superleague,0
2,BC Budivelnik,31,40.2,85.8,31.6,66.5,0.476,8.2,23.1,0.353,14.4,20.5,0.701,9.5,27.8,37.3,18.2,6.9,3.3,12.4,16.9,2022,Ukrainian-Superleague,0
3,Dnipro Dnipropetrovsk,29,40.0,81.6,30.2,62.4,0.483,7.9,23.9,0.332,13.3,17.9,0.742,8.2,26.0,34.2,22.1,6.7,2.8,13.4,18.8,2022,Ukrainian-Superleague,0
4,BC Kyiv,28,40.7,81.5,28.7,65.0,0.441,8.9,25.8,0.345,15.3,20.7,0.738,9.7,27.5,37.1,17.3,7.6,4.9,11.8,17.1,2022,Ukrainian-Superleague,1
5,Kharkivski Sokoly,29,40.2,78.1,28.6,64.6,0.443,9.0,24.5,0.367,11.9,18.0,0.662,9.2,23.9,33.1,17.2,7.3,2.3,12.1,19.3,2022,Ukrainian-Superleague,0
6,Ferro-ZNTU Zaporozhye,31,40.2,75.5,27.1,65.0,0.416,7.8,25.2,0.309,13.6,20.3,0.668,11.4,25.3,36.6,16.9,6.9,2.6,14.9,20.7,2022,Ukrainian-Superleague,0
7,MBC Mykolaiv,29,40.2,74.7,26.9,64.2,0.42,8.1,24.6,0.33,12.7,16.1,0.788,8.1,22.3,30.4,15.0,7.7,2.1,12.8,20.4,2022,Ukrainian-Superleague,0
8,Ternopil,31,40.6,74.4,26.7,63.2,0.423,7.7,24.3,0.317,13.2,18.9,0.697,9.1,24.4,33.4,18.2,7.7,2.9,14.8,20.1,2022,Ukrainian-Superleague,0
9,SK Cherkasy Monkeys,32,40.2,73.7,28.7,63.4,0.453,6.3,18.3,0.344,10.0,14.3,0.7,7.9,21.8,29.7,15.5,7.2,3.3,14.3,19.2,2022,Ukrainian-Superleague,0
10,BC Odessa,30,40.3,73.3,26.9,59.9,0.449,6.6,20.4,0.322,12.9,17.1,0.755,6.7,22.7,29.5,16.2,4.7,2.2,12.6,19.5,2022,Ukrainian-Superleague,0
11,Kryvbasbasket-Lux Kryvyi Rih,28,40.4,72.3,25.9,62.0,0.418,7.3,23.4,0.313,13.1,18.1,0.726,10.5,23.8,34.3,17.5,5.8,1.8,13.7,21.3,2022,Ukrainian-Superleague,0
12,BC Khimik,28,40.0,70.8,26.2,62.8,0.417,8.0,25.0,0.319,10.4,14.6,0.714,7.8,22.1,29.9,13.7,7.0,1.6,12.5,20.0,2022,Ukrainian-Superleague,0
