#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Chalon-Sur-Saone,34,40.5,85.4,31.5,65.2,0.482,9.2,24.7,0.374,13.2,18.0,0.735,9.6,21.9,31.6,19.4,7.6,1.8,12.6,17.2,2019,French-Jeep-Elite,0
2,CSP Limoges,36,40.2,83.3,30.4,62.4,0.487,9.3,23.9,0.389,13.3,18.0,0.736,7.6,23.3,30.8,19.9,6.3,2.1,12.0,18.4,2019,French-Jeep-Elite,0
3,Nanterre 92,40,40.1,82.9,29.7,59.7,0.497,9.6,23.6,0.407,13.9,18.8,0.738,7.4,21.4,28.8,16.6,6.7,2.2,11.3,18.9,2019,French-Jeep-Elite,0
4,AS Monaco Basket,44,40.2,82.8,31.1,64.7,0.482,7.6,21.3,0.355,13.0,17.8,0.727,9.7,24.0,33.7,18.8,7.8,2.2,12.4,20.1,2019,French-Jeep-Elite,0
5,Chalons-Reims CB,34,40.1,82.8,30.1,60.9,0.494,6.8,18.6,0.366,15.8,21.8,0.723,7.3,23.8,31.1,16.7,6.2,2.3,13.6,19.2,2019,French-Jeep-Elite,0
6,ASVEL Basket,44,40.1,82.7,29.4,60.5,0.485,7.8,20.5,0.38,16.1,21.9,0.736,8.9,23.3,32.2,19.3,6.4,2.8,13.7,21.8,2019,French-Jeep-Elite,1
7,JL Bourg-en-Bresse,34,40.0,82.1,30.1,62.7,0.479,8.3,23.4,0.355,13.7,17.8,0.772,8.6,23.3,31.9,17.9,7.5,3.0,13.2,19.7,2019,French-Jeep-Elite,0
8,BCM Gravelines,34,40.2,81.6,29.4,62.4,0.471,9.0,24.1,0.373,13.9,19.0,0.733,8.1,23.3,31.4,19.5,5.7,3.0,12.1,21.2,2019,French-Jeep-Elite,0
9,JDA Dijon Basket,39,40.3,81.4,29.7,61.1,0.487,8.4,22.5,0.374,13.5,17.0,0.792,6.3,20.4,26.7,19.8,9.0,1.5,11.0,19.5,2019,French-Jeep-Elite,0
10,Strasbourg IG,36,40.3,80.9,29.3,61.6,0.476,7.1,20.6,0.345,15.2,19.6,0.776,8.9,23.7,32.6,18.8,5.7,3.1,13.3,21.0,2019,French-Jeep-Elite,0
11,Le Mans Sarthe Basket,36,40.2,80.9,30.0,63.8,0.47,8.0,22.0,0.364,12.9,17.6,0.737,9.5,22.5,32.0,17.5,7.3,2.4,11.0,19.2,2019,French-Jeep-Elite,0
12,Boulazac Basket Dordogne,34,40.1,79.6,29.9,66.0,0.453,7.9,23.3,0.34,11.9,17.7,0.668,10.0,23.3,33.3,17.9,7.6,1.9,11.4,19.6,2019,French-Jeep-Elite,0
13,Boulogne-Levallois,34,40.2,79.2,29.1,64.6,0.45,8.1,23.3,0.35,12.9,17.6,0.733,9.1,22.7,31.9,16.2,6.5,2.4,12.2,20.2,2019,French-Jeep-Elite,0
14,Cholet Basket,34,40.3,78.5,29.1,65.0,0.448,6.9,20.8,0.33,13.5,17.7,0.761,9.2,22.7,31.9,17.8,6.6,2.0,11.5,19.2,2019,French-Jeep-Elite,0
15,Pau-Orthez,37,40.1,78.4,28.1,60.5,0.465,7.8,21.8,0.356,14.4,19.0,0.757,7.6,25.1,32.7,17.6,5.5,2.5,14.0,18.7,2019,French-Jeep-Elite,0
16,Le Portel,34,40.6,77.9,29.1,64.9,0.448,7.6,20.7,0.365,12.1,16.7,0.727,9.1,22.5,31.6,18.6,6.9,1.6,12.8,19.2,2019,French-Jeep-Elite,0
17,Fos Sur Mer,34,40.0,76.2,28.4,62.1,0.457,8.7,24.9,0.351,10.7,15.4,0.693,8.1,21.0,29.1,19.5,6.9,2.5,14.2,19.7,2019,French-Jeep-Elite,0
18,Antibes,34,40.3,74.1,26.7,57.8,0.462,7.5,21.9,0.343,13.2,20.2,0.651,7.0,23.5,30.5,17.3,6.2,2.1,15.0,20.5,2019,French-Jeep-Elite,0
