#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Chorale Roanne Basket,40,40.4,85.5,31.4,65.6,0.478,8.5,23.2,0.366,14.3,19.5,0.731,12.2,23.3,35.5,17.9,8.3,3.1,14.6,18.4,2007,French-Jeep-Elite,1
2,Nancy Basket,40,40.0,82.6,30.8,63.4,0.486,6.6,19.2,0.345,14.4,20.9,0.689,10.2,25.6,35.8,18.1,8.6,2.7,14.2,17.2,2007,French-Jeep-Elite,0
3,Strasbourg IG,36,40.6,82.2,29.3,59.9,0.488,8.3,21.6,0.382,15.4,20.9,0.737,10.6,23.5,34.1,18.4,6.9,2.3,13.4,18.9,2007,French-Jeep-Elite,0
4,ASVEL Basket,38,40.3,82.0,30.0,60.6,0.495,7.5,20.1,0.373,14.5,19.5,0.741,9.9,21.5,31.4,16.7,7.6,2.3,15.2,21.2,2007,French-Jeep-Elite,0
5,Pau-Orthez,34,40.7,80.8,29.8,62.4,0.477,8.3,22.8,0.364,12.9,18.0,0.717,10.5,21.2,31.8,18.6,8.6,2.1,12.0,23.0,2007,French-Jeep-Elite,0
6,Besancon BCD,34,40.6,80.7,29.9,67.4,0.444,7.9,23.4,0.339,12.9,17.0,0.76,10.8,22.9,33.7,17.1,7.3,3.2,13.4,20.8,2007,French-Jeep-Elite,0
7,Chalon-Sur-Saone,40,40.3,79.6,28.5,62.3,0.457,8.1,24.4,0.333,14.5,20.8,0.696,9.8,22.8,32.6,14.5,8.1,2.1,12.6,19.3,2007,French-Jeep-Elite,0
8,JDA Dijon Basket,34,40.1,77.7,28.6,61.9,0.462,7.4,20.4,0.365,13.0,18.7,0.697,9.5,20.2,29.7,19.1,7.5,1.6,12.3,19.8,2007,French-Jeep-Elite,0
9,STB Le Havre,34,40.1,77.6,28.4,64.6,0.44,7.5,23.0,0.324,13.2,18.6,0.71,8.3,20.5,28.9,14.4,8.6,2.4,10.9,17.6,2007,French-Jeep-Elite,0
10,Hyeres-Toulon,34,40.1,76.6,28.0,60.7,0.461,7.4,20.9,0.354,13.3,18.3,0.725,9.8,20.9,30.8,14.7,7.7,1.4,15.0,20.3,2007,French-Jeep-Elite,0
11,BCM Gravelines,37,40.3,76.5,28.0,59.3,0.473,6.9,19.8,0.35,13.5,19.1,0.707,9.5,23.5,33.0,16.4,6.8,1.8,13.8,19.0,2007,French-Jeep-Elite,0
12,Orleans Loiret Basket,34,40.3,75.6,27.3,58.6,0.466,7.4,21.1,0.348,13.6,19.4,0.698,9.2,23.1,32.4,15.6,8.6,1.2,14.2,18.8,2007,French-Jeep-Elite,0
13,Le Mans Sarthe Basket,37,40.3,74.7,27.6,58.1,0.475,6.1,19.8,0.309,13.5,19.2,0.699,8.9,22.9,31.8,18.2,6.1,2.6,12.7,19.6,2007,French-Jeep-Elite,0
14,Boulogne-Levallois,34,40.3,72.1,27.6,58.3,0.473,6.1,19.3,0.315,10.9,16.7,0.654,9.4,21.4,30.8,16.4,7.3,2.3,15.4,20.7,2007,French-Jeep-Elite,0
15,Cholet Basket,36,40.3,70.7,26.0,59.9,0.434,5.3,17.1,0.307,13.5,19.4,0.695,10.3,22.1,32.3,14.3,8.9,2.9,12.8,19.5,2007,French-Jeep-Elite,0
16,Stade Clermontois BA,34,40.0,70.6,25.9,57.9,0.447,7.1,21.4,0.332,11.8,16.8,0.702,9.0,21.4,30.4,12.3,8.6,3.4,14.3,20.7,2007,French-Jeep-Elite,0
17,Chalons-Reims CB,34,40.1,69.4,25.7,62.8,0.409,7.3,23.4,0.312,10.7,16.1,0.668,10.8,21.4,32.2,13.6,7.6,3.3,14.2,17.5,2007,French-Jeep-Elite,0
18,JL Bourg-en-Bresse,34,40.0,67.5,26.1,55.9,0.466,6.7,18.9,0.356,8.6,13.3,0.648,6.7,20.5,27.2,15.1,7.2,1.6,15.5,21.6,2007,French-Jeep-Elite,0
