#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Chorale Roanne Basket,37,40.3,82.9,31.2,63.9,0.488,7.2,21.4,0.337,13.4,18.9,0.706,9.7,23.1,32.9,16.9,7.1,3.8,13.5,19.8,2006,French-Jeep-Elite,0
2,Nancy Basket,38,40.1,82.2,29.8,62.5,0.477,6.5,19.0,0.343,16.1,21.8,0.739,11.6,25.0,36.6,17.5,9.4,2.7,16.1,18.2,2006,French-Jeep-Elite,0
3,Chalon-Sur-Saone,37,40.5,78.8,26.9,59.6,0.452,9.2,25.0,0.367,15.8,19.6,0.804,7.8,23.6,31.4,13.7,6.7,1.4,11.5,21.0,2006,French-Jeep-Elite,0
4,Hyeres-Toulon,34,40.0,78.5,28.8,61.2,0.471,8.4,23.6,0.356,12.5,16.7,0.746,9.6,23.2,32.7,16.2,6.3,0.9,13.7,20.2,2006,French-Jeep-Elite,0
5,Le Mans Sarthe Basket,40,40.0,78.3,29.6,61.2,0.483,6.5,19.5,0.332,12.8,17.8,0.719,10.5,23.1,33.6,19.0,6.7,3.1,13.1,20.4,2006,French-Jeep-Elite,1
6,ASVEL Basket,34,40.1,78.2,29.0,62.5,0.464,7.2,21.6,0.336,13.0,19.3,0.675,11.3,23.9,35.1,15.2,8.1,1.7,14.4,21.2,2006,French-Jeep-Elite,0
7,BCM Gravelines,36,40.7,78.0,28.4,59.8,0.475,6.1,17.7,0.347,15.1,19.5,0.772,8.6,23.4,32.0,17.0,6.0,2.7,13.1,20.3,2006,French-Jeep-Elite,0
8,Strasbourg IG,37,40.0,77.8,28.6,61.6,0.465,6.9,20.5,0.337,13.6,19.7,0.69,12.2,23.2,35.4,17.7,8.3,2.6,14.6,19.2,2006,French-Jeep-Elite,0
9,Etendard de Brest,34,40.0,77.7,29.4,66.4,0.443,6.1,20.1,0.305,12.7,17.7,0.718,10.1,21.0,31.1,14.7,7.4,2.3,14.1,21.1,2006,French-Jeep-Elite,0
10,Chalons-Reims CB,34,40.0,76.6,28.7,59.4,0.483,6.0,17.6,0.339,13.2,18.4,0.721,7.4,19.0,26.4,14.2,10.2,2.0,13.9,19.3,2006,French-Jeep-Elite,0
11,JDA Dijon Basket,36,40.1,76.4,28.6,62.0,0.461,6.0,17.9,0.336,13.2,18.3,0.722,10.2,20.6,30.8,18.9,7.3,2.4,13.3,21.4,2006,French-Jeep-Elite,0
12,Pau-Orthez,36,40.1,76.3,27.1,58.9,0.46,6.7,20.0,0.335,15.4,21.0,0.733,10.5,22.9,33.4,16.6,8.6,3.8,12.8,21.0,2006,French-Jeep-Elite,0
13,Cholet Basket,37,40.0,75.8,27.4,59.8,0.459,7.6,21.6,0.353,13.3,20.1,0.662,10.0,21.9,31.9,16.3,7.6,2.1,12.7,19.1,2006,French-Jeep-Elite,0
14,STB Le Havre,37,40.0,74.5,26.9,61.9,0.435,7.0,25.0,0.28,13.6,20.4,0.668,8.8,22.5,31.3,16.3,8.3,2.8,13.0,19.8,2006,French-Jeep-Elite,0
15,JL Bourg-en-Bresse,37,40.0,72.8,27.0,58.6,0.461,5.9,18.4,0.321,12.9,19.5,0.663,8.9,20.7,29.6,15.8,7.9,2.0,13.6,20.1,2006,French-Jeep-Elite,0
16,Stade Clermontois BA,34,40.1,71.9,26.5,60.9,0.435,8.3,25.6,0.325,10.6,15.3,0.691,8.2,20.4,28.6,13.9,8.2,3.0,14.0,21.4,2006,French-Jeep-Elite,0
17,Rouen Metropole Basket,34,40.1,71.8,26.1,59.3,0.441,4.9,15.7,0.311,14.6,21.1,0.694,10.3,21.6,31.9,15.4,8.6,2.5,14.7,19.5,2006,French-Jeep-Elite,0
18,Boulogne-Levallois,34,40.1,70.5,24.8,58.7,0.423,7.8,22.0,0.355,13.0,18.2,0.716,10.5,22.0,32.5,13.4,6.6,2.1,13.6,20.9,2006,French-Jeep-Elite,0
