#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,AS Monaco Basket,37,40.1,83.2,29.9,65.3,0.458,8.3,23.3,0.355,15.1,20.4,0.742,11.9,22.1,34.0,18.7,8.8,3.5,12.1,21.8,2017,French-Jeep-Elite,0
2,Chalon-Sur-Saone,45,40.1,82.8,30.7,61.6,0.499,7.9,21.5,0.369,13.5,19.1,0.706,8.4,24.8,33.2,18.2,5.3,3.5,11.4,16.4,2017,French-Jeep-Elite,1
3,Nanterre 92,36,40.4,81.1,29.4,63.3,0.464,9.9,26.6,0.372,12.5,18.1,0.69,9.1,22.1,31.2,16.2,7.4,1.9,11.5,18.1,2017,French-Jeep-Elite,0
4,Pau-Orthez,37,40.4,78.8,28.9,64.1,0.45,8.8,25.6,0.342,12.3,17.4,0.709,9.7,26.2,35.9,20.6,7.0,2.8,12.6,18.4,2017,French-Jeep-Elite,0
5,BCM Gravelines,34,40.6,78.3,27.9,63.4,0.441,8.1,22.7,0.356,14.3,19.0,0.753,8.6,22.1,30.7,14.6,7.7,1.8,11.2,17.2,2017,French-Jeep-Elite,0
6,Chalons-Reims CB,34,40.3,78.2,29.7,63.2,0.47,7.4,20.4,0.36,11.5,15.9,0.724,7.2,22.1,29.3,19.1,7.1,2.4,11.7,18.9,2017,French-Jeep-Elite,0
7,Strasbourg IG,47,40.4,77.7,28.4,61.7,0.46,7.8,20.6,0.377,13.2,18.7,0.704,9.8,23.3,33.1,19.0,7.0,2.6,12.4,20.8,2017,French-Jeep-Elite,0
8,CSP Limoges,34,40.1,76.6,27.7,61.9,0.447,7.7,22.5,0.343,13.6,18.5,0.734,8.8,22.1,30.8,17.7,6.6,1.9,11.5,19.4,2017,French-Jeep-Elite,0
9,Boulogne-Levallois,40,40.4,76.5,28.6,63.1,0.452,6.3,19.2,0.328,13.1,18.9,0.696,10.7,24.5,35.1,16.1,6.1,2.7,12.7,21.1,2017,French-Jeep-Elite,0
10,Nancy Basket,34,40.1,75.1,27.6,63.1,0.438,7.8,23.1,0.338,12.0,18.4,0.651,9.4,22.8,32.2,16.8,6.1,2.4,13.0,17.7,2017,French-Jeep-Elite,0
11,ASVEL Basket,42,40.2,74.0,26.4,58.0,0.454,7.1,20.7,0.344,14.1,18.9,0.747,8.1,23.9,32.0,17.5,6.2,2.9,13.3,19.9,2017,French-Jeep-Elite,0
12,Cholet Basket,34,40.1,73.6,26.2,58.0,0.453,9.3,24.0,0.387,11.9,15.9,0.747,7.1,22.3,29.5,17.2,6.2,1.8,12.7,19.3,2017,French-Jeep-Elite,0
13,Le Portel,36,40.0,73.2,27.9,61.1,0.456,7.0,19.0,0.369,10.4,14.5,0.719,9.4,23.3,32.7,16.7,6.4,2.1,12.0,17.5,2017,French-Jeep-Elite,0
14,JDA Dijon Basket,34,40.6,73.1,27.2,59.6,0.456,7.9,22.1,0.356,10.9,14.8,0.738,6.5,19.3,25.8,16.1,8.0,1.8,11.3,19.6,2017,French-Jeep-Elite,0
15,Orleans Loiret Basket,34,40.3,72.2,26.7,58.1,0.46,7.9,21.6,0.363,10.9,16.1,0.677,8.1,21.8,29.8,17.8,6.6,2.0,15.7,18.6,2017,French-Jeep-Elite,0
16,Le Mans Sarthe Basket,34,40.0,72.1,26.3,59.9,0.44,6.6,17.8,0.373,12.9,17.6,0.732,8.9,21.1,30.0,15.1,5.9,1.5,10.7,18.1,2017,French-Jeep-Elite,0
17,Hyeres-Toulon,34,40.0,72.1,27.4,63.8,0.43,8.2,25.5,0.321,9.1,12.9,0.703,10.1,22.0,32.0,14.7,6.7,1.4,12.3,19.9,2017,French-Jeep-Elite,0
18,Antibes,34,40.3,71.8,26.2,59.3,0.441,7.2,22.2,0.325,12.3,16.9,0.726,9.1,24.1,33.2,15.2,6.0,2.2,13.6,20.9,2017,French-Jeep-Elite,0
