#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,ASVEL Basket,35,40.3,86.2,31.1,62.2,0.5,8.5,23.4,0.364,15.5,21.0,0.741,9.6,23.6,33.2,17.4,8.1,2.1,13.9,19.7,2008,French-Jeep-Elite,0
2,STB Le Havre,33,40.6,84.2,31.2,67.1,0.466,8.8,26.9,0.329,12.8,18.5,0.693,8.2,24.1,32.3,17.9,9.1,3.1,13.5,17.2,2008,French-Jeep-Elite,0
3,Nancy Basket,36,40.1,82.5,30.3,62.1,0.487,7.8,21.9,0.354,14.2,20.1,0.707,10.8,26.3,37.1,17.0,6.6,3.2,13.9,16.6,2008,French-Jeep-Elite,1
4,Chorale Roanne Basket,37,40.1,81.3,29.7,67.0,0.443,7.9,26.2,0.303,14.0,18.7,0.746,12.2,24.2,36.5,17.5,8.6,3.2,12.8,17.1,2008,French-Jeep-Elite,0
5,Hyeres-Toulon,32,40.2,81.2,30.0,62.2,0.483,8.7,22.1,0.395,12.4,16.8,0.743,9.8,25.3,35.1,16.9,7.1,2.3,15.4,20.5,2008,French-Jeep-Elite,0
6,JDA Dijon Basket,30,40.0,78.9,29.3,60.9,0.482,7.2,21.5,0.334,13.0,18.6,0.7,7.5,22.3,29.8,19.5,7.6,2.8,13.1,17.6,2008,French-Jeep-Elite,0
7,Le Mans Sarthe Basket,35,40.7,77.5,28.9,60.3,0.478,6.8,19.0,0.357,13.0,18.2,0.713,9.3,24.6,33.9,17.6,6.7,3.5,13.0,17.8,2008,French-Jeep-Elite,0
8,BCM Gravelines,30,40.7,77.4,28.8,62.1,0.463,6.5,20.0,0.325,13.4,19.0,0.705,10.1,21.7,31.8,16.1,8.5,1.9,13.6,19.0,2008,French-Jeep-Elite,0
9,Chalon-Sur-Saone,29,40.8,76.8,26.8,60.7,0.441,8.8,26.8,0.328,14.4,19.1,0.753,7.5,23.2,30.7,16.8,7.5,2.4,14.1,20.5,2008,French-Jeep-Elite,0
10,Pau-Orthez,30,40.0,76.3,28.8,61.7,0.466,7.6,22.2,0.343,11.1,16.8,0.659,10.3,22.0,32.2,15.9,8.2,2.6,13.2,20.8,2008,French-Jeep-Elite,0
11,Boulogne-Levallois,29,40.3,75.2,27.8,58.2,0.477,7.9,21.9,0.362,11.8,17.5,0.675,7.1,22.3,29.4,17.1,8.0,4.3,15.3,21.2,2008,French-Jeep-Elite,0
12,Strasbourg IG,30,40.5,74.8,27.7,60.3,0.459,7.7,22.4,0.345,11.8,16.2,0.728,9.6,22.2,31.8,15.8,7.1,2.8,14.3,18.8,2008,French-Jeep-Elite,0
13,Cholet Basket,32,40.0,74.2,27.8,61.6,0.452,5.5,16.7,0.328,13.0,18.1,0.719,11.2,21.7,32.9,14.1,8.5,2.5,13.3,20.2,2008,French-Jeep-Elite,0
14,Orleans Loiret Basket,30,40.0,71.9,25.8,59.5,0.433,8.3,23.8,0.351,12.0,16.1,0.745,11.0,21.7,32.7,14.5,8.1,1.0,14.2,18.8,2008,French-Jeep-Elite,0
15,Stade Clermontois BA,30,40.2,68.3,24.7,60.5,0.409,7.9,24.9,0.318,10.9,15.0,0.727,10.5,20.9,31.3,11.6,7.5,1.8,15.8,22.3,2008,French-Jeep-Elite,0
16,JA Vichy,32,40.2,67.0,25.1,62.8,0.4,5.7,20.0,0.285,11.2,16.3,0.685,11.3,19.5,30.8,11.8,10.4,3.2,11.3,20.1,2008,French-Jeep-Elite,0
