#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Chalon-Sur-Saone,36,40.4,83.1,28.6,61.8,0.462,8.4,23.0,0.368,17.5,22.2,0.788,9.4,22.4,31.8,17.9,9.4,2.2,13.8,20.7,2012,French-Jeep-Elite,1
2,Le Mans Sarthe Basket,37,40.4,81.6,29.9,62.9,0.476,7.3,20.2,0.362,14.4,18.5,0.778,9.8,22.9,32.8,16.8,6.4,2.2,11.9,19.8,2012,French-Jeep-Elite,0
3,Boulogne-Levallois,32,40.2,80.9,29.8,62.9,0.474,8.2,21.9,0.374,13.9,18.4,0.757,8.9,21.9,30.8,17.5,7.2,2.8,13.2,20.1,2012,French-Jeep-Elite,0
4,Nanterre 92,30,40.5,79.5,30.8,63.5,0.484,7.5,21.8,0.345,11.2,14.7,0.762,9.7,20.6,30.3,15.1,8.8,1.8,14.4,21.2,2012,French-Jeep-Elite,0
5,Nancy Basket,33,40.4,79.0,28.9,61.7,0.468,7.8,20.7,0.374,14.2,20.3,0.697,9.0,23.8,32.8,17.1,8.7,3.1,16.5,19.4,2012,French-Jeep-Elite,0
6,Cholet Basket,36,40.3,78.8,29.8,60.9,0.489,5.9,16.7,0.353,13.4,19.4,0.694,9.3,23.7,33.0,15.6,7.1,3.8,13.2,19.3,2012,French-Jeep-Elite,0
7,BCM Gravelines,33,40.3,78.5,28.8,64.7,0.444,8.1,24.3,0.333,13.3,19.2,0.694,10.2,24.6,34.8,14.4,8.7,3.2,10.9,17.0,2012,French-Jeep-Elite,0
8,STB Le Havre,30,40.0,77.2,28.2,63.1,0.447,6.8,18.3,0.372,14.0,20.5,0.682,10.9,23.4,34.3,15.0,6.3,1.7,13.6,17.9,2012,French-Jeep-Elite,0
9,Strasbourg IG,30,40.0,76.9,29.3,62.1,0.472,6.1,17.5,0.346,12.7,17.7,0.714,11.4,22.2,33.6,17.3,6.8,2.8,13.8,21.0,2012,French-Jeep-Elite,0
10,Orleans Loiret Basket,35,40.0,76.6,28.2,60.9,0.464,7.7,21.6,0.355,12.9,16.9,0.766,9.3,23.3,32.7,18.7,9.1,2.2,14.7,17.5,2012,French-Jeep-Elite,0
11,Chorale Roanne Basket,32,40.3,76.0,27.9,57.9,0.482,7.6,21.4,0.356,13.2,17.7,0.747,7.2,23.8,30.9,15.8,5.9,1.8,14.7,20.0,2012,French-Jeep-Elite,0
12,Pau-Orthez,30,40.5,75.6,27.3,59.6,0.458,7.0,20.9,0.337,14.0,19.4,0.719,10.2,21.7,31.9,13.9,7.0,1.6,15.9,23.9,2012,French-Jeep-Elite,0
13,Hyeres-Toulon,30,40.0,75.5,28.7,62.7,0.458,6.1,17.6,0.345,12.0,16.3,0.738,8.6,19.8,28.4,17.4,6.6,2.0,15.0,17.3,2012,French-Jeep-Elite,0
14,ASVEL Basket,30,40.0,74.7,27.8,59.2,0.469,5.8,17.4,0.336,13.6,18.3,0.745,8.3,21.9,30.2,16.4,7.4,2.2,12.8,17.5,2012,French-Jeep-Elite,0
15,Poitiers Basket 86,30,40.2,72.5,26.6,62.4,0.426,6.5,20.8,0.315,12.8,18.3,0.698,10.1,21.5,31.6,13.6,7.6,1.7,13.2,21.5,2012,French-Jeep-Elite,0
16,JDA Dijon Basket,30,40.2,70.0,27.1,61.6,0.439,5.8,18.7,0.311,10.6,15.3,0.692,8.7,18.8,27.5,14.7,9.2,1.6,11.9,19.8,2012,French-Jeep-Elite,0
