#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Nanterre 92,36,40.3,81.6,30.5,62.8,0.486,9.0,24.2,0.374,11.5,16.2,0.711,8.4,23.5,31.9,17.7,8.1,2.0,12.9,17.6,2015,French-Jeep-Elite,0
2,CSP Limoges,43,40.3,80.3,29.8,63.7,0.469,8.7,22.1,0.391,12.0,16.4,0.728,10.4,23.9,34.3,18.8,7.3,1.8,13.2,19.6,2015,French-Jeep-Elite,1
3,Chalons-Reims CB,34,40.3,79.8,28.9,62.0,0.467,7.1,19.9,0.355,14.8,19.4,0.764,9.3,25.0,34.3,15.6,7.8,2.7,13.8,19.8,2015,French-Jeep-Elite,0
4,Cholet Basket,34,40.0,78.3,29.6,62.9,0.47,6.2,20.0,0.31,12.9,16.9,0.76,8.6,22.8,31.4,17.0,7.5,1.9,12.9,18.8,2015,French-Jeep-Elite,0
5,JL Bourg-en-Bresse,34,40.6,77.5,29.2,62.4,0.468,7.0,19.8,0.354,12.0,16.1,0.748,7.7,23.2,30.9,15.9,6.8,1.9,14.0,19.7,2015,French-Jeep-Elite,0
6,SO Maritime Boulogne,34,40.1,77.4,28.2,64.6,0.436,9.4,26.2,0.361,11.6,16.3,0.712,8.6,21.2,29.9,15.9,7.3,1.3,12.1,17.3,2015,French-Jeep-Elite,0
7,Boulogne-Levallois,34,40.1,76.8,27.9,63.6,0.438,8.9,24.8,0.359,12.2,16.3,0.747,10.2,24.3,34.5,17.7,6.9,3.9,12.3,21.1,2015,French-Jeep-Elite,0
8,Nancy Basket,39,40.4,76.6,29.0,64.9,0.447,7.6,22.0,0.347,10.9,16.2,0.676,11.3,23.7,35.1,17.3,6.8,2.8,12.9,19.3,2015,French-Jeep-Elite,0
9,Chalon-Sur-Saone,37,40.1,76.3,28.5,62.3,0.458,7.3,19.3,0.379,11.9,16.3,0.732,9.9,23.0,32.9,15.8,7.4,2.1,12.5,18.5,2015,French-Jeep-Elite,0
10,JDA Dijon Basket,34,40.6,76.0,27.8,61.0,0.455,8.2,23.1,0.355,12.2,16.1,0.759,8.3,20.7,29.0,13.0,7.6,1.4,11.6,19.8,2015,French-Jeep-Elite,0
11,STB Le Havre,36,40.3,76.0,28.8,62.2,0.462,7.1,20.3,0.351,11.4,16.8,0.676,10.6,24.8,35.4,16.1,7.2,2.8,12.4,17.6,2015,French-Jeep-Elite,0
12,Strasbourg IG,44,40.0,75.5,28.0,59.2,0.473,6.9,20.7,0.333,12.7,17.1,0.742,9.6,22.8,32.4,19.7,8.4,2.9,13.3,19.6,2015,French-Jeep-Elite,0
13,Rouen Metropole Basket,34,40.0,74.8,26.8,59.8,0.448,8.4,22.8,0.37,12.9,17.0,0.756,7.2,21.3,28.5,15.0,7.0,1.6,12.1,17.9,2015,French-Jeep-Elite,0
14,Pau-Orthez,34,40.6,74.7,27.6,62.7,0.441,7.3,23.0,0.315,12.1,17.4,0.695,10.2,23.1,33.3,16.6,7.9,2.9,14.3,19.6,2015,French-Jeep-Elite,0
15,Orleans Loiret Basket,34,40.0,74.6,28.0,59.1,0.474,9.2,24.1,0.383,9.3,13.7,0.676,7.6,20.9,28.5,18.2,6.5,2.3,14.1,16.5,2015,French-Jeep-Elite,0
16,Le Mans Sarthe Basket,40,40.4,74.5,27.2,61.2,0.444,7.3,22.4,0.327,12.9,16.2,0.793,9.6,21.3,30.9,13.6,6.6,2.0,10.5,18.7,2015,French-Jeep-Elite,0
17,BCM Gravelines,34,40.6,74.5,26.9,62.9,0.428,8.1,25.8,0.313,12.7,18.7,0.679,9.4,22.9,32.4,14.7,8.4,2.0,11.7,17.1,2015,French-Jeep-Elite,0
18,ASVEL Basket,37,40.0,74.1,27.3,59.3,0.461,6.5,20.0,0.323,12.9,16.4,0.792,9.3,23.5,32.8,17.8,6.0,2.2,12.7,17.5,2015,French-Jeep-Elite,0
