#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Boulogne-Levallois,36,40.5,86.2,31.7,64.6,0.49,7.6,20.6,0.369,15.3,20.3,0.752,8.8,22.6,31.4,19.5,8.6,2.0,13.4,18.8,2022,French-Jeep-Elite,0
2,Strasbourg IG,37,40.6,85.5,30.9,66.8,0.462,9.1,24.4,0.373,14.7,19.0,0.774,11.3,21.2,32.5,19.9,7.9,2.2,13.5,23.3,2022,French-Jeep-Elite,0
3,Chorale Roanne Basket,34,40.2,85.4,30.7,65.1,0.472,9.1,26.6,0.343,14.9,20.3,0.732,9.5,21.8,31.3,18.6,6.8,2.9,13.4,19.9,2022,French-Jeep-Elite,0
4,AS Monaco Basket,46,40.7,85.2,29.8,62.2,0.478,7.6,21.9,0.346,17.9,24.9,0.718,10.3,22.3,32.7,17.0,6.6,2.3,12.9,20.5,2022,French-Jeep-Elite,0
5,ASVEL Basket,45,40.4,85.0,30.5,61.6,0.496,7.6,21.6,0.351,16.1,20.6,0.779,8.4,23.5,31.9,17.7,8.0,3.0,12.1,21.5,2022,French-Jeep-Elite,0
6,Nanterre 92,34,40.8,84.6,30.1,61.2,0.491,8.2,22.2,0.37,16.3,21.4,0.762,8.1,23.5,31.6,17.5,7.5,3.2,13.4,20.3,2022,French-Jeep-Elite,0
7,Le Mans Sarthe Basket,34,40.1,82.6,30.2,63.0,0.48,6.6,20.1,0.328,15.6,20.9,0.743,9.5,24.0,33.4,20.6,6.6,3.1,13.9,20.9,2022,French-Jeep-Elite,0
8,Chalons-Reims CB,34,40.2,82.1,29.5,59.9,0.493,8.6,23.3,0.372,14.4,20.9,0.692,9.0,22.7,31.6,18.7,6.1,2.0,15.6,19.7,2022,French-Jeep-Elite,0
9,BCM Gravelines,34,39.9,82.1,29.9,62.5,0.478,8.6,24.3,0.353,13.9,18.7,0.741,8.0,23.6,31.6,18.1,5.9,2.5,12.7,19.1,2022,French-Jeep-Elite,1
10,Pau-Orthez,40,40.3,81.8,27.3,59.7,0.457,10.5,28.8,0.364,16.8,21.2,0.789,7.9,22.5,30.4,18.9,6.0,3.0,14.5,19.2,2022,French-Jeep-Elite,0
11,Paris Basketball,34,40.6,81.5,28.6,61.2,0.467,9.2,26.0,0.356,15.1,21.6,0.698,8.1,21.5,29.6,17.6,7.0,3.2,14.3,17.8,2022,French-Jeep-Elite,0
12,Cholet Basket,37,40.0,81.0,29.6,61.7,0.48,9.0,24.2,0.371,12.8,16.5,0.775,8.1,22.8,30.9,18.3,7.2,2.6,14.5,20.8,2022,French-Jeep-Elite,0
13,JDA Dijon Basket,39,40.5,80.8,29.9,64.0,0.467,8.9,24.9,0.357,12.1,16.5,0.736,9.6,19.9,29.5,18.4,8.0,2.7,12.0,22.9,2022,French-Jeep-Elite,0
14,CSP Limoges,36,40.3,78.8,27.9,59.2,0.471,9.4,25.0,0.377,13.6,18.1,0.753,8.3,21.6,29.9,17.6,6.2,2.1,13.8,22.1,2022,French-Jeep-Elite,0
15,Orleans Loiret Basket,34,40.8,78.8,27.4,60.7,0.452,9.0,24.7,0.363,15.0,22.1,0.681,7.9,22.3,30.1,15.9,5.8,1.9,14.9,19.3,2022,French-Jeep-Elite,0
16,JL Bourg-en-Bresse,34,40.6,78.3,28.9,61.8,0.467,9.2,25.5,0.361,11.4,15.3,0.742,7.0,22.2,29.2,18.7,7.2,2.1,11.8,19.7,2022,French-Jeep-Elite,0
17,Le Portel,34,40.3,77.5,27.5,60.1,0.457,8.2,22.4,0.364,14.4,19.1,0.751,8.9,21.7,30.6,18.0,6.4,2.0,15.7,20.6,2022,French-Jeep-Elite,0
18,Fos Sur Mer,34,40.0,75.8,26.9,58.6,0.459,6.0,19.4,0.31,15.9,21.5,0.74,7.6,22.8,30.4,17.4,7.4,2.7,15.2,19.1,2022,French-Jeep-Elite,0
