#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Chorale Roanne Basket,36,40.7,81.7,29.0,61.9,0.468,9.3,25.9,0.358,14.5,19.9,0.728,11.0,24.8,35.8,19.4,7.5,2.3,14.5,15.7,2010,French-Jeep-Elite,0
2,Hyeres-Toulon,30,40.5,81.4,31.0,67.0,0.463,7.4,20.8,0.356,12.0,17.7,0.675,12.7,24.4,37.1,15.6,7.3,3.5,14.4,17.1,2010,French-Jeep-Elite,0
3,Strasbourg IG,30,40.2,80.4,29.9,61.6,0.485,8.5,22.3,0.38,12.2,16.4,0.744,8.2,21.3,29.5,17.0,8.8,3.2,14.8,16.1,2010,French-Jeep-Elite,0
4,Nancy Basket,32,40.2,80.3,28.9,63.7,0.454,9.1,25.8,0.354,13.5,19.6,0.687,11.7,24.8,36.5,17.9,7.9,3.3,14.6,18.6,2010,French-Jeep-Elite,0
5,Le Mans Sarthe Basket,36,40.6,79.5,29.5,62.3,0.473,7.7,21.3,0.362,12.8,18.1,0.71,10.3,23.2,33.5,17.8,8.8,2.3,13.3,18.2,2010,French-Jeep-Elite,0
6,Boulogne-Levallois,32,40.2,78.4,28.9,61.3,0.471,7.5,20.3,0.368,13.2,18.1,0.728,9.1,24.6,33.7,17.0,7.5,3.6,15.1,18.2,2010,French-Jeep-Elite,0
7,Chalon-Sur-Saone,30,40.3,78.1,28.8,62.1,0.464,8.0,23.8,0.338,12.4,17.0,0.728,8.1,22.0,30.1,18.1,7.8,2.0,13.8,17.3,2010,French-Jeep-Elite,0
8,Orleans Loiret Basket,33,40.5,77.2,28.4,61.3,0.463,9.2,25.5,0.363,11.3,14.9,0.756,8.6,22.4,31.0,18.0,9.3,2.9,12.6,17.5,2010,French-Jeep-Elite,0
9,BCM Gravelines,35,40.3,77.0,27.9,62.6,0.446,7.4,22.8,0.326,13.7,21.2,0.648,9.5,24.7,34.3,14.3,6.3,3.1,11.4,15.6,2010,French-Jeep-Elite,0
10,Cholet Basket,36,40.4,76.9,28.1,62.0,0.454,7.4,22.0,0.336,13.3,18.3,0.726,11.3,21.7,33.0,16.1,8.6,3.5,12.7,19.0,2010,French-Jeep-Elite,1
11,Rouen Metropole Basket,30,40.3,76.3,27.4,60.8,0.451,8.5,22.5,0.379,13.0,17.9,0.725,8.4,19.8,28.2,15.4,7.6,2.7,12.9,19.0,2010,French-Jeep-Elite,0
12,ASVEL Basket,30,40.0,74.4,27.7,57.6,0.481,8.1,23.5,0.343,10.9,14.8,0.735,7.7,20.8,28.5,18.6,8.2,2.2,13.4,21.1,2010,French-Jeep-Elite,0
13,STB Le Havre,30,40.5,74.1,27.8,64.3,0.433,7.9,23.6,0.333,10.6,15.0,0.71,10.1,23.4,33.5,15.4,8.1,2.8,14.4,19.5,2010,French-Jeep-Elite,0
14,Poitiers Basket 86,32,40.3,72.6,26.1,62.5,0.418,7.4,23.3,0.319,12.9,17.5,0.741,9.8,22.9,32.7,15.6,7.7,2.7,14.0,19.9,2010,French-Jeep-Elite,0
15,JDA Dijon Basket,30,40.3,72.4,27.3,60.7,0.45,6.0,18.8,0.32,11.7,17.7,0.664,9.6,20.5,30.1,14.4,7.7,1.4,15.6,19.7,2010,French-Jeep-Elite,0
16,JA Vichy,30,40.0,71.3,27.4,61.5,0.446,5.7,19.5,0.294,10.8,16.2,0.667,11.4,20.6,32.0,16.8,10.0,3.3,13.1,18.8,2010,French-Jeep-Elite,0
