#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Kalev-Cramo,3,40.0,91.7,34.7,68.0,0.51,12.3,27.3,0.451,10.0,14.0,0.714,11.3,19.3,30.7,23.7,12.3,3.0,11.0,19.7,2023,FIBA-Europe-Cup---Qualification,0
2,Sporting Clube de Portugal,2,40.0,91.0,31.0,61.0,0.508,9.5,21.0,0.452,19.5,28.5,0.684,6.0,24.5,30.5,14.0,7.5,3.0,14.5,24.0,2023,FIBA-Europe-Cup---Qualification,0
3,Cholet Basket,2,40.0,82.0,31.0,62.0,0.5,9.5,27.5,0.345,10.5,13.5,0.778,8.5,27.0,35.5,21.0,8.5,3.0,13.0,15.5,2023,FIBA-Europe-Cup---Qualification,0
4,Port of Antwerp Giants,2,40.0,80.5,31.0,66.0,0.47,11.0,31.0,0.355,7.5,15.0,0.5,8.5,23.5,32.0,20.0,5.5,4.0,13.0,21.5,2023,FIBA-Europe-Cup---Qualification,0
5,BC Wolves,2,39.5,79.5,27.5,59.5,0.462,11.0,28.0,0.393,13.5,18.5,0.73,8.0,18.5,26.5,19.5,9.0,1.0,14.0,22.0,2023,FIBA-Europe-Cup---Qualification,0
6,BG Goettingen,2,40.0,79.5,25.5,59.0,0.432,9.0,27.5,0.327,19.5,24.5,0.796,10.0,25.0,35.0,16.0,4.5,1.5,18.5,23.0,2023,FIBA-Europe-Cup---Qualification,0
7,Grupa Sierleccy Czarni Slupsk,2,40.0,78.5,25.0,64.5,0.388,10.5,29.5,0.356,18.0,18.5,0.973,10.0,21.0,31.0,15.0,8.0,0.0,10.5,16.5,2023,FIBA-Europe-Cup---Qualification,0
8,BC Rilski Sportist,2,40.0,76.0,26.5,58.0,0.457,8.5,19.0,0.447,14.5,20.0,0.725,10.5,25.0,35.5,20.0,4.5,1.5,19.0,15.5,2023,FIBA-Europe-Cup---Qualification,0
9,Jamtland Basket,1,40.0,73.0,27.0,62.0,0.435,4.0,23.0,0.174,15.0,17.0,0.882,10.0,18.0,28.0,12.0,7.0,4.0,12.0,24.0,2023,FIBA-Europe-Cup---Qualification,0
10,KK Cedevita Junior Zagreb,1,40.0,73.0,22.0,48.0,0.458,8.0,19.0,0.421,21.0,26.0,0.808,10.0,22.0,32.0,12.0,7.0,3.0,23.0,22.0,2023,FIBA-Europe-Cup---Qualification,0
11,KK Cedevita Olimpija Junior,1,40.0,73.0,22.0,48.0,0.458,8.0,19.0,0.421,21.0,26.0,0.808,10.0,22.0,32.0,12.0,7.0,3.0,23.0,22.0,2023,FIBA-Europe-Cup---Qualification,0
12,Aris BC,1,40.0,72.0,25.0,57.0,0.439,8.0,24.0,0.333,14.0,16.0,0.875,12.0,23.0,35.0,9.0,7.0,3.0,18.0,29.0,2023,FIBA-Europe-Cup---Qualification,1
13,SCM CSU Craiova,3,40.0,71.7,26.3,58.7,0.449,9.7,25.3,0.382,9.3,13.3,0.7,10.0,23.3,33.3,16.7,6.0,1.0,13.0,18.3,2023,FIBA-Europe-Cup---Qualification,0
14,Hapoel Haifa,2,40.0,71.5,28.0,67.0,0.418,7.5,24.5,0.306,8.0,12.5,0.64,7.0,23.5,30.5,17.5,11.5,2.0,12.0,17.0,2023,FIBA-Europe-Cup---Qualification,0
15,AEK Larnaca,2,39.5,68.5,26.0,68.5,0.38,6.0,19.0,0.316,10.5,14.5,0.724,10.0,27.5,37.5,15.5,5.5,2.5,14.5,17.5,2023,FIBA-Europe-Cup---Qualification,0
16,ZZ Leiden,2,40.0,68.5,25.0,58.5,0.427,8.0,25.0,0.32,10.5,14.0,0.75,6.5,29.5,36.0,13.0,4.5,2.0,15.0,16.0,2023,FIBA-Europe-Cup---Qualification,0
17,Thor Thorl,1,40.0,68.0,26.0,67.0,0.388,8.0,30.0,0.267,8.0,15.0,0.533,8.0,27.0,35.0,18.0,4.0,7.0,16.0,20.0,2023,FIBA-Europe-Cup---Qualification,0
18,Joensuun Kataja,1,39.0,64.0,23.0,63.0,0.365,7.0,29.0,0.241,11.0,18.0,0.611,15.0,27.0,42.0,13.0,3.0,3.0,20.0,18.0,2023,FIBA-Europe-Cup---Qualification,0
19,Besiktas Icrypex,1,40.0,62.0,22.0,63.0,0.349,11.0,33.0,0.333,7.0,10.0,0.7,12.0,19.0,31.0,19.0,12.0,0.0,21.0,17.0,2023,FIBA-Europe-Cup---Qualification,0
20,KB Trepca Mitrovice,1,40.0,62.0,21.0,59.0,0.356,8.0,28.0,0.286,12.0,18.0,0.667,7.0,17.0,24.0,15.0,6.0,5.0,11.0,22.0,2023,FIBA-Europe-Cup---Qualification,0
21,Sigal Prishtina,1,40.0,61.0,23.0,55.0,0.418,7.0,21.0,0.333,8.0,14.0,0.571,4.0,20.0,24.0,10.0,6.0,5.0,19.0,17.0,2023,FIBA-Europe-Cup---Qualification,0
22,Jonava Jonavos,1,40.0,59.0,22.0,62.0,0.355,3.0,23.0,0.13,12.0,19.0,0.632,13.0,19.0,32.0,14.0,7.0,4.0,12.0,15.0,2023,FIBA-Europe-Cup---Qualification,0
23,ece bulls Kapfenberg,1,40.0,55.0,22.0,56.0,0.393,5.0,20.0,0.25,6.0,11.0,0.545,7.0,25.0,32.0,11.0,4.0,5.0,13.0,18.0,2023,FIBA-Europe-Cup---Qualification,0
