#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,GKK Sibenk,30,40.3,86.5,31.1,62.3,0.499,10.0,24.3,0.412,14.2,19.0,0.75,8.2,25.0,33.2,21.2,7.0,3.3,13.4,21.2,2017,Croatian-A-1-Liga,0
2,Cedevita,35,40.0,84.7,31.1,65.8,0.472,8.2,24.5,0.336,14.3,19.2,0.744,11.3,25.7,37.0,18.4,8.0,2.6,14.7,18.5,2017,Croatian-A-1-Liga,1
3,KK Zadar,28,40.4,83.7,31.8,64.1,0.497,7.2,20.7,0.348,12.8,18.3,0.703,8.8,25.0,33.8,18.1,7.6,2.1,14.3,19.3,2017,Croatian-A-1-Liga,0
4,KK Jolly Jadranska Banka,27,40.0,83.7,30.7,65.2,0.472,11.2,28.7,0.39,11.0,14.0,0.784,9.1,21.5,30.6,19.3,7.8,1.9,12.4,21.0,2017,Croatian-A-1-Liga,0
5,KK Cibona,36,40.0,83.0,30.9,62.3,0.497,8.4,23.1,0.364,12.7,17.1,0.74,7.8,23.2,30.9,21.3,7.1,1.8,14.6,21.3,2017,Croatian-A-1-Liga,0
6,KK Zagreb,28,40.2,82.9,30.5,65.1,0.469,7.8,22.4,0.348,14.0,18.7,0.751,9.5,23.2,32.6,18.3,6.8,2.4,15.4,18.0,2017,Croatian-A-1-Liga,0
7,KK Zabok,26,40.1,81.6,29.1,60.3,0.482,8.3,23.3,0.357,15.1,20.4,0.74,7.2,20.2,27.4,18.0,7.2,1.9,15.8,23.5,2017,Croatian-A-1-Liga,0
8,KK Split,31,40.5,79.5,29.5,61.8,0.478,8.0,22.6,0.352,12.4,16.3,0.762,7.9,21.3,29.3,19.9,7.8,1.2,13.3,21.4,2017,Croatian-A-1-Liga,0
9,KK Hermes Znalitica,26,40.4,78.6,29.3,62.1,0.471,6.7,20.5,0.325,13.4,19.2,0.697,8.4,21.3,29.7,17.3,7.5,1.6,17.0,18.8,2017,Croatian-A-1-Liga,0
10,KK Velika Gorica,26,40.4,77.8,27.0,59.7,0.453,8.6,24.9,0.346,15.1,19.9,0.757,7.2,20.0,27.2,16.5,5.3,1.5,14.8,21.0,2017,Croatian-A-1-Liga,0
11,KK Skrljevo,26,40.2,76.0,27.6,61.3,0.45,7.8,21.1,0.37,13.0,17.8,0.728,6.9,22.3,29.2,16.3,7.0,2.2,14.7,19.8,2017,Croatian-A-1-Liga,0
12,KK Vrijednosnice Osijek,29,40.1,74.7,27.0,58.4,0.462,7.8,23.1,0.339,12.9,17.9,0.722,8.2,22.8,31.0,16.9,7.6,2.2,15.0,18.8,2017,Croatian-A-1-Liga,0
13,KK Alkar,26,40.4,74.0,27.4,62.3,0.44,7.8,24.0,0.327,11.3,15.9,0.709,7.9,20.5,28.3,16.9,7.2,1.1,14.6,21.7,2017,Croatian-A-1-Liga,0
14,KK Kvarner 2010,26,39.9,72.8,27.0,63.7,0.424,7.2,23.4,0.309,11.5,15.6,0.736,9.1,19.0,28.0,14.9,7.0,1.4,15.2,19.7,2017,Croatian-A-1-Liga,0
