#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,KK Cibona,36,40.0,89.2,33.1,63.2,0.523,9.3,24.5,0.38,13.8,18.2,0.757,8.9,23.7,32.6,22.0,8.8,2.1,13.7,20.5,2021,Croatian-A-1-Liga,0
2,KK Velika Gorica,37,40.1,85.6,30.7,62.8,0.489,10.0,27.2,0.368,14.2,19.0,0.746,8.8,23.5,32.3,21.0,8.1,1.5,13.1,19.2,2021,Croatian-A-1-Liga,0
3,KK Split,41,40.2,85.5,30.5,62.9,0.485,9.8,26.2,0.375,14.7,20.0,0.734,9.9,24.3,34.2,22.7,6.9,2.7,14.1,21.0,2021,Croatian-A-1-Liga,0
4,KK Zadar,43,40.1,84.9,31.5,62.4,0.505,8.2,23.2,0.352,13.8,19.3,0.714,9.4,26.5,35.9,18.4,8.5,2.7,13.7,20.0,2021,Croatian-A-1-Liga,1
5,GKK Sibenk,34,40.3,84.1,31.3,63.7,0.491,9.1,24.4,0.371,12.4,16.2,0.766,5.9,21.5,27.4,17.3,6.8,1.8,12.0,18.4,2021,Croatian-A-1-Liga,0
6,KK Vrijednosnice Osijek,33,40.1,82.1,30.2,61.5,0.492,7.8,22.9,0.343,13.8,18.3,0.753,6.7,22.6,29.2,20.6,7.8,2.4,15.9,20.6,2021,Croatian-A-1-Liga,0
7,KK Dubrava Zagreb,33,40.3,80.5,30.2,63.9,0.473,8.4,23.2,0.361,11.7,16.4,0.713,8.5,22.2,30.8,16.3,6.7,2.7,16.8,20.9,2021,Croatian-A-1-Liga,0
8,KK Skrljevo,35,40.0,80.1,29.5,61.5,0.479,7.1,23.4,0.304,14.1,21.3,0.663,9.6,21.0,30.6,19.1,9.3,2.9,17.6,22.4,2021,Croatian-A-1-Liga,0
9,KK Alkar,33,40.3,78.8,29.5,62.9,0.468,9.3,25.4,0.367,10.6,15.1,0.701,9.2,23.0,32.2,17.2,6.4,1.9,14.8,21.0,2021,Croatian-A-1-Liga,0
10,KK Sonik Puntamika,34,40.1,78.7,28.7,63.7,0.451,8.6,26.3,0.325,12.6,17.3,0.731,7.7,21.2,28.9,19.1,8.5,1.6,15.5,21.9,2021,Croatian-A-1-Liga,0
11,KK Hermes Znalitica,32,40.3,77.3,27.6,63.0,0.437,10.5,29.1,0.361,11.7,15.4,0.755,7.3,20.4,27.7,17.4,6.6,1.6,16.9,19.1,2021,Croatian-A-1-Liga,0
12,KK Zabok,35,40.0,76.4,28.7,60.8,0.473,7.5,22.0,0.343,11.4,16.1,0.707,7.5,21.6,29.1,20.8,7.5,1.1,14.1,19.6,2021,Croatian-A-1-Liga,0
