#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Cedevita,19,40.3,94.5,34.9,65.4,0.535,8.3,20.5,0.403,16.4,21.8,0.749,8.9,26.7,35.6,22.3,6.5,2.7,13.0,19.0,2016,Croatian-A-1-Liga,1
2,KK Cibona,20,40.3,86.5,30.9,63.9,0.483,9.7,27.5,0.351,15.1,21.1,0.717,8.6,27.7,36.2,19.3,6.1,2.5,14.8,21.6,2016,Croatian-A-1-Liga,0
3,KK Zagreb,34,40.2,83.4,31.0,64.2,0.483,8.4,23.3,0.36,13.0,19.6,0.662,9.1,24.1,33.1,17.9,7.0,2.4,14.0,20.8,2016,Croatian-A-1-Liga,0
4,KK Kvarner 2010,36,40.3,80.4,28.7,61.1,0.47,9.8,26.5,0.371,13.2,17.5,0.751,7.2,21.1,28.3,16.4,8.6,2.0,13.9,23.4,2016,Croatian-A-1-Liga,0
5,KK Zadar,17,40.3,79.7,29.2,62.1,0.471,8.5,25.2,0.339,12.8,19.2,0.669,7.9,23.9,31.8,18.3,7.1,2.8,14.2,22.3,2016,Croatian-A-1-Liga,0
6,KK Skrljevo,30,40.2,79.5,28.5,60.8,0.47,7.0,21.7,0.323,15.4,19.4,0.794,8.4,22.7,31.1,13.9,6.4,1.4,12.9,22.7,2016,Croatian-A-1-Liga,0
7,KK Velika Gorica,34,40.3,77.9,27.1,58.6,0.463,8.6,25.4,0.338,15.1,20.5,0.734,7.8,21.9,29.6,16.8,5.1,1.8,14.5,21.8,2016,Croatian-A-1-Liga,0
8,KK Split,34,40.4,75.9,27.8,58.2,0.478,6.7,21.3,0.316,13.5,18.5,0.731,8.3,22.8,31.1,14.3,6.3,1.4,14.5,21.6,2016,Croatian-A-1-Liga,0
9,GKK Sibenk,34,40.3,75.1,27.4,61.6,0.445,8.7,25.9,0.336,11.7,16.2,0.719,7.8,22.5,30.3,15.9,6.3,1.4,14.8,22.2,2016,Croatian-A-1-Liga,0
10,KK Ribola Kastela,30,40.1,74.6,26.8,59.8,0.449,7.6,24.1,0.317,13.3,17.9,0.745,6.8,21.2,27.9,11.8,7.9,1.2,14.2,19.7,2016,Croatian-A-1-Liga,0
11,KK Jolly Jadranska Banka,30,40.3,74.1,26.1,59.5,0.438,8.2,25.7,0.318,13.8,19.6,0.704,9.8,23.1,32.8,13.5,7.0,1.9,13.7,21.6,2016,Croatian-A-1-Liga,0
12,KK Alkar,30,40.3,72.6,26.0,59.7,0.436,8.1,24.7,0.329,12.5,17.3,0.719,9.3,21.2,30.6,12.6,7.2,1.6,14.3,23.6,2016,Croatian-A-1-Liga,0
13,KK Vrijednosnice Osijek,30,40.2,70.6,25.1,56.7,0.442,7.0,21.6,0.323,13.4,18.8,0.714,8.0,23.9,31.9,11.8,5.7,1.1,14.0,19.3,2016,Croatian-A-1-Liga,0
14,KK Zabok,30,40.0,70.5,25.4,57.8,0.439,7.4,22.8,0.326,12.4,16.7,0.739,8.0,19.9,27.9,12.5,8.8,2.7,14.4,24.3,2016,Croatian-A-1-Liga,0
