#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Cedevita,17,40.1,87.1,31.8,60.9,0.522,9.1,23.5,0.385,14.4,18.5,0.78,8.5,24.1,32.6,15.6,7.9,2.4,11.4,20.3,2013,Croatian-A-1-Liga,0
2,KK Cibona,19,40.1,85.9,31.0,61.8,0.502,6.8,19.8,0.345,17.1,23.1,0.742,9.3,25.9,35.3,14.9,8.1,1.8,12.9,20.2,2013,Croatian-A-1-Liga,1
3,KK Zadar,20,40.5,81.4,28.8,62.6,0.46,6.5,19.6,0.332,17.3,24.7,0.702,10.2,22.8,33.0,11.6,7.7,2.7,12.8,23.1,2013,Croatian-A-1-Liga,0
4,KK Zagreb,32,40.3,80.7,30.2,63.8,0.473,7.7,22.3,0.344,12.7,17.3,0.736,10.5,20.9,31.4,13.9,8.6,1.4,15.0,21.3,2013,Croatian-A-1-Liga,0
5,KK Zabok,27,40.1,78.7,29.4,57.6,0.51,7.6,19.9,0.38,12.6,17.7,0.711,6.5,19.9,26.4,13.5,7.5,2.8,13.3,24.1,2013,Croatian-A-1-Liga,0
6,KK Jolly Jadranska Banka,34,40.3,78.5,29.8,64.0,0.466,6.9,21.9,0.317,12.0,17.2,0.695,10.2,21.8,32.0,14.7,8.9,2.3,13.0,24.1,2013,Croatian-A-1-Liga,0
7,KK Osjecki Sokol Osijek,27,40.0,77.4,28.4,61.6,0.461,6.1,18.9,0.321,14.6,20.0,0.731,7.9,19.2,27.0,12.7,7.3,1.6,13.0,20.6,2013,Croatian-A-1-Liga,0
8,KK Djuro Slavonski Brod,28,40.9,76.4,27.6,60.7,0.455,8.5,26.6,0.32,12.4,20.0,0.623,8.1,20.6,28.7,14.4,8.2,2.8,13.5,20.0,2013,Croatian-A-1-Liga,0
9,KK Krizevci,28,40.2,76.0,27.4,59.4,0.461,5.8,18.7,0.308,15.6,21.2,0.734,8.5,22.9,31.4,12.1,6.4,1.8,14.0,20.0,2013,Croatian-A-1-Liga,0
10,KK Alkar,32,40.3,75.6,27.3,59.3,0.461,7.2,19.8,0.362,13.8,18.6,0.741,9.0,20.7,29.6,11.7,6.6,1.3,16.0,23.9,2013,Croatian-A-1-Liga,0
11,KK Kvarner 2010,32,40.0,73.9,26.3,55.8,0.472,5.6,17.6,0.316,15.6,21.9,0.711,8.2,19.4,27.6,11.1,8.3,0.9,13.0,22.6,2013,Croatian-A-1-Liga,0
12,KK Vrijednosnice Osijek,27,40.0,73.1,26.0,53.2,0.489,6.0,17.0,0.351,15.0,21.5,0.698,9.0,22.1,31.1,12.6,7.0,2.1,15.1,18.2,2013,Croatian-A-1-Liga,0
13,KK Split,14,40.3,71.4,27.2,57.1,0.476,5.4,17.4,0.311,11.5,17.3,0.665,7.3,20.9,28.2,13.7,7.8,3.9,13.5,19.4,2013,Croatian-A-1-Liga,0
14,KK Dubrovnik,25,40.0,70.5,26.2,57.4,0.457,5.3,18.9,0.281,12.8,19.1,0.669,7.8,19.4,27.2,9.8,6.7,1.2,14.6,23.9,2013,Croatian-A-1-Liga,0
