#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Denver,82,48.3,123.7,48.0,97.4,0.493,0.9,3.1,0.302,26.8,32.8,0.818,13.8,29.8,43.6,30.3,8.7,4.3,16.4,27.8,1984,NBA,0
2,San Antonio,82,48.7,120.3,47.7,94.2,0.506,1.0,3.2,0.3,24.0,31.8,0.755,15.0,30.8,45.8,28.8,8.4,6.0,17.6,26.2,1984,NBA,0
3,Detroit,82,48.5,117.1,46.3,96.5,0.48,0.4,1.7,0.227,24.1,31.1,0.775,17.4,29.7,47.1,27.5,8.5,5.1,16.0,26.5,1984,NBA,0
4,L.A. Lakers,82,48.2,115.6,47.0,88.4,0.532,0.7,2.8,0.257,20.9,27.7,0.754,13.4,30.5,43.8,29.9,8.9,5.8,19.2,25.0,1984,NBA,0
5,Utah,82,48.2,115.0,44.0,88.3,0.498,1.2,3.9,0.319,25.8,33.0,0.781,13.4,30.8,44.1,27.2,8.5,7.4,18.4,24.1,1984,NBA,0
6,Portland,82,48.3,113.1,44.3,87.7,0.505,0.3,1.6,0.194,24.2,32.2,0.754,15.3,26.8,42.0,25.4,9.9,4.8,18.1,26.0,1984,NBA,0
7,Boston,82,48.7,112.1,44.1,88.2,0.5,0.7,2.8,0.24,23.3,29.4,0.792,14.1,31.0,45.1,25.9,8.2,5.2,17.3,23.8,1984,NBA,1
8,Phoenix,82,48.2,111.0,44.8,88.0,0.509,0.9,3.5,0.254,20.4,26.9,0.759,13.0,28.0,41.0,27.0,8.5,4.7,17.7,26.2,1984,NBA,0
9,San Diego,82,48.1,110.7,44.3,89.3,0.496,0.3,1.6,0.188,21.8,29.6,0.736,15.9,29.0,45.0,24.2,6.9,4.7,18.5,24.6,1984,NBA,0
10,Houston,82,48.2,110.6,45.5,91.9,0.495,0.4,1.9,0.195,19.3,26.1,0.74,14.6,30.3,44.9,26.9,7.6,6.3,19.0,28.3,1984,NBA,0
11,Dallas,82,48.7,110.4,44.1,88.2,0.5,0.5,2.2,0.228,21.6,28.7,0.755,13.3,27.6,40.9,26.4,7.1,4.4,15.9,23.2,1984,NBA,0
12,Kansas City,82,48.2,110.0,42.9,88.2,0.486,0.6,2.3,0.275,23.6,30.4,0.777,14.0,27.7,41.7,27.2,8.7,4.7,18.3,26.8,1984,NBA,0
13,New Jersey,82,48.3,110.0,44.1,88.5,0.498,0.6,2.8,0.211,21.2,30.3,0.7,14.9,28.2,43.1,26.2,9.9,6.1,19.6,27.4,1984,NBA,0
14,Golden State,82,48.4,109.9,42.9,91.9,0.467,0.7,2.8,0.243,23.4,31.4,0.743,17.0,26.5,43.4,22.4,10.1,4.2,18.5,25.7,1984,NBA,0
15,Seattle,82,48.2,108.1,42.2,86.4,0.488,0.3,1.7,0.193,23.4,30.0,0.78,13.0,28.4,41.4,27.2,7.8,4.3,16.6,23.0,1984,NBA,0
16,Philadelphia,82,48.7,107.8,41.3,83.3,0.495,0.4,1.3,0.271,24.9,33.0,0.754,14.4,29.0,43.5,24.8,9.8,8.0,19.9,24.9,1984,NBA,0
17,New York,82,48.4,106.9,41.3,83.4,0.495,0.6,2.0,0.285,23.7,30.6,0.775,13.3,27.2,40.5,24.9,9.8,4.4,19.4,27.8,1984,NBA,0
18,Milwaukee,82,48.5,105.7,41.9,85.0,0.492,0.7,2.8,0.254,21.3,28.7,0.74,13.8,29.1,42.9,25.8,7.8,6.0,17.3,26.4,1984,NBA,0
19,Indiana,82,48.2,104.5,42.0,87.0,0.483,0.6,2.5,0.232,19.8,25.8,0.766,12.2,29.2,41.5,26.5,10.2,4.9,18.6,25.1,1984,NBA,0
20,Chicago,82,48.7,103.7,40.3,85.0,0.474,0.2,1.4,0.171,22.8,30.6,0.746,13.9,28.0,42.0,25.5,8.4,5.5,19.2,26.8,1984,NBA,0
21,Washington,82,48.5,102.7,40.8,84.2,0.484,0.9,3.4,0.252,20.3,26.8,0.756,12.5,29.1,41.6,26.7,6.8,3.9,17.7,24.3,1984,NBA,0
22,Cleveland,82,48.4,102.3,41.0,88.2,0.465,0.5,2.0,0.262,19.7,26.6,0.743,14.8,29.1,43.9,23.5,7.7,4.6,16.2,26.9,1984,NBA,0
23,Atlanta,82,48.4,101.5,39.4,83.0,0.474,0.3,1.3,0.217,22.4,29.4,0.761,13.6,27.2,40.8,22.3,7.6,6.8,16.2,25.5,1984,NBA,0
