#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Phoenix,82,48.1,108.2,41.8,86.3,0.484,4.2,12.7,0.33,20.4,28.1,0.728,14.9,29.9,44.8,27.6,9.1,5.6,15.6,20.0,1994,NBA,0
2,Golden State,82,48.2,107.9,42.8,87.1,0.492,3.5,10.5,0.339,18.6,28.1,0.664,14.4,29.2,43.6,26.8,9.8,6.2,17.0,21.8,1994,NBA,0
3,Portland,82,48.2,107.3,41.1,90.6,0.454,3.3,9.4,0.353,21.7,29.2,0.743,15.9,30.0,45.9,25.2,9.1,5.0,14.4,22.3,1994,NBA,0
4,Charlotte,82,48.4,106.5,41.2,86.6,0.476,4.1,11.2,0.367,19.9,26.0,0.764,12.4,30.2,42.6,27.0,8.8,4.8,15.0,21.3,1994,NBA,0
5,Seattle,82,48.1,105.9,40.7,84.2,0.484,3.0,8.8,0.335,21.6,29.0,0.745,14.0,27.2,41.2,25.8,12.8,4.5,14.8,23.3,1994,NBA,0
6,Orlando,82,48.1,105.7,40.7,83.9,0.485,4.8,13.9,0.347,19.4,28.6,0.678,14.4,28.7,43.1,25.2,8.3,5.6,15.7,20.9,1994,NBA,0
7,Miami,82,48.3,103.4,39.0,84.1,0.464,4.1,12.2,0.338,21.3,27.1,0.785,15.1,29.4,44.4,22.6,7.8,4.6,15.5,24.7,1994,NBA,0
8,New Jersey,82,48.4,103.2,38.6,86.8,0.445,2.7,8.3,0.327,23.2,30.4,0.762,15.9,31.2,47.0,23.2,8.5,7.0,14.2,20.6,1994,NBA,0
9,L.A. Clippers,82,48.2,103.0,40.8,87.4,0.467,3.1,10.1,0.303,18.4,26.0,0.709,13.7,29.4,43.0,26.5,9.8,5.1,17.6,21.6,1994,NBA,0
10,Utah,82,48.4,101.9,39.1,82.1,0.477,2.2,6.8,0.32,21.5,29.0,0.74,12.9,29.1,42.0,26.6,9.2,4.4,13.9,24.2,1994,NBA,0
11,Atlanta,82,48.2,101.4,39.6,85.8,0.461,3.3,10.1,0.323,19.0,25.2,0.752,15.2,29.5,44.8,25.1,11.2,5.5,14.7,19.8,1994,NBA,0
12,Cleveland,82,48.4,101.2,38.2,82.1,0.465,3.6,9.9,0.362,21.2,27.5,0.77,13.3,28.7,42.0,25.0,8.6,5.2,13.4,20.7,1994,NBA,0
13,Houston,82,48.2,101.1,39.0,82.1,0.475,5.2,15.7,0.334,17.9,24.1,0.743,11.3,31.9,43.2,25.5,8.7,5.9,15.9,20.1,1994,NBA,1
14,Sacramento,82,48.2,101.1,38.8,85.7,0.452,3.1,8.9,0.353,20.4,28.0,0.731,13.7,28.6,42.3,24.7,8.2,4.3,15.8,24.1,1994,NBA,0
15,Indiana,82,48.2,101.0,38.6,79.5,0.486,2.2,6.1,0.368,21.5,29.1,0.738,13.8,29.4,43.2,25.1,8.6,5.6,16.9,24.1,1994,NBA,0
16,Boston,82,48.5,100.8,40.6,86.1,0.472,1.7,5.8,0.289,17.8,24.4,0.73,12.6,29.0,41.7,23.5,8.2,5.4,14.5,22.5,1994,NBA,0
17,L.A. Lakers,82,48.2,100.4,40.1,89.2,0.45,2.9,9.8,0.3,17.2,24.0,0.717,15.4,26.9,42.2,24.2,9.2,5.6,14.0,22.9,1994,NBA,0
18,Washington,82,48.1,100.4,39.0,83.2,0.468,2.7,9.1,0.297,19.7,26.4,0.748,13.1,26.7,39.8,22.2,8.5,3.9,16.5,20.9,1994,NBA,0
19,Denver,82,48.2,100.3,38.5,82.7,0.465,2.1,7.3,0.285,21.2,29.5,0.718,13.5,31.2,44.7,21.5,8.3,8.4,16.7,23.5,1994,NBA,0
20,San Antonio,82,48.2,100.0,38.8,81.6,0.475,3.0,8.7,0.349,19.5,26.2,0.742,14.5,31.7,46.2,23.1,6.8,5.5,13.9,20.3,1994,NBA,0
21,New York,82,48.2,98.5,37.8,82.1,0.46,3.9,11.1,0.348,19.1,25.6,0.746,14.3,31.0,45.3,25.2,9.2,4.7,16.2,24.4,1994,NBA,0
22,Chicago,82,48.2,98.0,39.6,83.1,0.476,2.8,8.0,0.354,16.0,22.7,0.705,13.9,29.2,43.1,25.6,9.0,4.3,15.0,21.3,1994,NBA,0
23,Philadelphia,82,48.3,98.0,37.8,83.2,0.455,3.9,11.5,0.338,18.4,25.8,0.714,12.3,29.2,41.5,22.3,8.1,6.4,16.0,18.1,1994,NBA,0
24,Detroit,82,48.1,96.9,38.6,85.6,0.452,4.4,12.7,0.344,15.3,20.9,0.731,12.5,28.3,40.8,21.5,7.3,3.8,14.7,23.6,1994,NBA,0
25,Milwaukee,82,48.1,96.9,37.1,83.0,0.447,4.0,12.4,0.325,18.7,26.6,0.702,13.7,26.3,40.0,23.7,9.8,5.0,15.8,22.2,1994,NBA,0
26,Minnesota,82,48.1,96.7,36.4,79.7,0.457,2.2,6.8,0.329,21.7,28.1,0.772,12.1,28.6,40.6,24.0,7.3,5.4,17.3,24.6,1994,NBA,0
27,Dallas,82,48.1,95.1,37.3,86.2,0.432,2.9,9.4,0.312,17.7,23.7,0.747,15.5,26.2,41.7,19.9,9.4,3.6,16.2,24.5,1994,NBA,0
