#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name
1,BK Spisska Rytieri,33,40.7,89.0,32.1,66.9,0.48,9.7,27.0,0.358,15.2,20.2,0.752,10.3,27.6,37.9,16.2,6.3,3.3,13.7,17.1,2023,Slovakian-Extraliga
2,BK Levicki Patrioti Levice,36,40.5,84.8,30.5,64.7,0.471,9.1,26.6,0.343,14.7,19.8,0.741,8.8,26.1,34.9,18.1,7.4,3.2,12.8,17.6,2023,Slovakian-Extraliga
3,BK Iskra Svit,35,40.4,83.8,31.2,65.8,0.474,8.4,24.1,0.347,13.0,16.4,0.794,9.4,24.9,34.3,15.0,6.3,4.7,12.6,16.2,2023,Slovakian-Extraliga
4,BC Komarno,37,40.1,81.5,29.9,67.5,0.443,11.5,33.0,0.348,10.2,14.0,0.727,8.8,24.9,33.7,14.4,7.1,1.9,12.1,21.2,2023,Slovakian-Extraliga
5,MBK Lucenec,30,40.6,81.4,31.5,64.1,0.491,7.8,21.6,0.36,10.6,14.3,0.74,7.4,22.5,29.9,16.5,7.1,1.4,13.2,19.6,2023,Slovakian-Extraliga
6,MBK Handlova,28,40.0,79.7,29.5,63.6,0.463,8.0,23.5,0.34,12.8,19.0,0.674,8.5,23.4,31.9,14.1,5.4,2.0,14.6,15.6,2023,Slovakian-Extraliga
7,BK Inter Bratislava,30,40.0,77.5,27.5,64.6,0.426,9.5,28.6,0.333,12.9,17.0,0.761,9.4,24.8,34.2,16.9,6.9,1.6,13.7,20.7,2023,Slovakian-Extraliga
8,BC Prievidza,31,40.0,71.1,26.3,63.3,0.415,8.2,27.6,0.298,10.3,15.0,0.687,9.7,21.9,31.5,13.2,8.5,1.8,13.1,18.7,2023,Slovakian-Extraliga
