#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,ALBA Berlin,10,40.0,84.7,27.7,62.7,0.442,9.5,23.6,0.403,19.8,25.2,0.786,10.7,21.9,32.6,10.6,8.7,1.9,17.1,27.0,2006,Eurocup,0
2,Movistar Estudiantes,10,40.0,83.3,27.7,59.7,0.464,6.4,19.3,0.332,21.5,29.3,0.734,10.7,23.4,34.1,15.9,9.0,2.3,18.1,25.8,2006,Eurocup,0
3,Hapoel Bank Yahav Jerusalem,16,40.0,83.2,29.5,62.4,0.473,8.3,19.6,0.42,15.9,23.1,0.689,9.9,23.9,33.8,14.6,10.0,1.9,13.2,24.8,2006,Eurocup,0
4,KK Crvena Zvezda,14,40.0,82.9,28.1,57.4,0.489,8.2,22.1,0.371,18.6,27.0,0.688,9.1,23.8,32.9,14.0,8.1,2.7,14.4,25.9,2006,Eurocup,0
5,Dynamo Moscow,17,40.0,82.0,27.3,55.3,0.494,7.1,19.1,0.369,20.4,28.7,0.709,8.8,25.4,34.1,10.4,11.1,3.1,16.2,21.6,2006,Eurocup,1
6,PBC Lukoil Academic Sofia,12,40.0,81.9,28.0,60.9,0.46,9.8,27.2,0.359,16.2,22.8,0.711,8.8,20.3,29.0,14.8,9.3,2.8,13.5,24.6,2006,Eurocup,0
7,BK Ventspils,12,40.0,81.8,28.2,60.9,0.462,8.2,20.9,0.39,17.3,22.9,0.753,10.3,25.8,36.2,12.2,6.0,3.3,17.2,22.8,2006,Eurocup,0
8,UNICS Kazan,12,40.0,80.8,29.2,57.6,0.507,8.8,21.8,0.402,13.8,19.9,0.69,7.3,23.5,30.8,12.4,10.3,1.9,13.7,21.0,2006,Eurocup,0
9,Aris BC,17,40.6,80.5,26.3,57.8,0.455,6.6,19.3,0.345,21.2,29.4,0.723,9.0,23.4,32.4,11.6,9.2,2.8,15.9,25.4,2006,Eurocup,0
10,Grissin Bon Reggio Emilia,14,40.4,79.2,29.3,59.6,0.491,8.9,21.9,0.404,11.8,17.0,0.693,8.5,19.9,28.4,12.9,10.4,2.2,12.8,19.3,2006,Eurocup,0
11,Virtus Roma,14,40.0,78.2,27.3,57.8,0.472,7.7,21.6,0.356,15.9,22.0,0.724,8.0,19.6,27.6,11.6,12.3,1.8,12.6,20.9,2006,Eurocup,0
12,Euphony Basket Bree,12,40.0,77.5,26.3,60.8,0.433,6.0,19.8,0.304,18.8,26.5,0.711,10.1,24.3,34.4,13.3,11.0,1.2,14.3,21.8,2006,Eurocup,0
13,Le Mans Sarthe Basket,10,40.0,76.6,29.6,61.8,0.479,6.1,19.5,0.313,11.3,16.9,0.669,9.4,25.0,34.4,15.9,7.9,3.5,13.3,19.0,2006,Eurocup,0
14,KK Vrsac Swisslion,16,40.0,76.3,25.9,52.5,0.494,6.1,16.4,0.373,18.3,25.1,0.728,6.1,21.0,27.1,11.8,7.8,1.6,13.1,21.1,2006,Eurocup,0
15,ASVEL Basket,14,40.0,74.3,25.8,57.8,0.446,7.5,21.1,0.356,14.4,21.2,0.68,9.4,22.4,31.8,12.8,7.4,1.9,13.9,20.4,2006,Eurocup,0
16,CB Lucentum Alicante,12,40.4,73.6,25.8,57.0,0.452,5.8,18.3,0.318,16.3,22.6,0.72,8.8,20.9,29.7,13.9,10.1,2.4,16.0,22.0,2006,Eurocup,0
17,Panionios BC,12,40.5,73.2,26.2,57.6,0.454,4.8,17.5,0.271,16.1,23.7,0.68,9.1,21.3,30.4,7.7,8.8,3.0,14.7,24.2,2006,Eurocup,0
18,FMP Beograd,12,40.0,72.9,25.7,54.1,0.475,6.6,17.7,0.373,15.0,21.3,0.706,7.9,19.0,26.9,12.5,8.9,3.6,16.3,23.9,2006,Eurocup,0
19,Besiktas Icrypex,10,41.0,72.3,25.1,58.2,0.431,7.5,22.7,0.33,14.6,21.4,0.682,7.8,22.9,30.7,13.3,7.6,1.7,15.6,18.0,2006,Eurocup,0
20,Queluz Sintra,10,40.0,70.9,25.7,57.1,0.45,10.0,26.7,0.375,9.5,14.8,0.642,8.4,18.0,26.4,15.4,8.7,2.6,17.5,19.1,2006,Eurocup,0
21,Demon Astronauts Amsterdam,10,40.0,70.0,24.7,57.7,0.428,4.6,16.2,0.284,16.0,22.4,0.714,9.4,22.4,31.8,9.9,10.6,1.1,16.1,22.8,2006,Eurocup,0
22,Anwil Wloclawek,10,40.5,66.7,24.5,57.8,0.424,7.7,22.4,0.344,10.0,15.5,0.645,9.8,20.3,30.1,13.1,8.7,2.6,17.7,21.5,2006,Eurocup,0
23,Proximus Spirou Charleroi,12,40.0,66.2,24.7,60.5,0.408,5.6,20.8,0.268,11.3,17.8,0.631,11.6,21.0,32.6,11.3,10.9,3.4,15.4,21.2,2006,Eurocup,0
24,Fraport Skyliners,10,40.0,62.5,21.0,56.6,0.371,7.5,23.2,0.323,13.0,18.2,0.714,8.6,21.4,30.0,7.7,9.0,2.0,17.6,23.0,2006,Eurocup,0
