#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Galatasaray,12,40.4,87.6,32.4,62.9,0.515,8.5,22.5,0.378,14.3,19.3,0.74,7.3,21.8,29.1,15.3,7.8,2.9,15.6,19.1,2010,Eurocup,0
2,KK Zadar,6,40.0,83.3,28.7,59.5,0.482,10.5,25.0,0.42,15.5,23.2,0.669,11.7,20.2,31.8,12.2,6.5,4.0,12.3,23.7,2010,Eurocup,0
3,Besiktas Icrypex,6,40.8,83.2,28.5,61.3,0.465,7.7,24.3,0.315,18.5,26.0,0.712,8.3,21.5,29.8,11.8,6.3,1.5,14.8,17.5,2010,Eurocup,0
4,Azovmash Mariupol,6,40.0,82.7,29.7,60.7,0.489,10.2,26.3,0.386,13.2,18.0,0.731,7.0,22.0,29.0,18.0,6.8,4.2,13.2,17.8,2010,Eurocup,0
5,Siauliai,6,40.0,82.3,29.0,61.0,0.475,10.0,24.7,0.405,14.3,19.5,0.735,8.2,18.0,26.2,14.0,6.0,1.7,13.0,20.7,2010,Eurocup,0
6,UNICS Kazan,12,40.0,81.3,29.7,60.7,0.489,9.3,24.5,0.381,12.6,16.3,0.77,7.8,23.3,31.2,15.2,7.2,2.2,12.8,18.1,2010,Eurocup,0
7,Hapoel Bank Yahav Jerusalem,14,40.0,81.1,30.4,62.2,0.488,7.2,19.6,0.367,13.2,17.6,0.749,8.3,20.5,28.8,16.2,9.1,1.8,10.8,20.4,2010,Eurocup,0
8,Banca Tercas Teramo,6,40.0,80.0,29.0,65.7,0.442,11.3,28.7,0.395,10.7,13.8,0.771,10.3,21.2,31.5,15.2,9.3,0.5,13.5,20.5,2010,Eurocup,0
9,KK Vrsac Swisslion,6,40.0,79.5,27.5,58.2,0.473,8.5,24.2,0.352,16.0,21.3,0.75,7.3,21.0,28.3,16.8,8.8,2.3,14.0,21.8,2010,Eurocup,0
10,Turk Telekom,12,40.4,79.4,27.8,58.3,0.476,10.5,24.4,0.43,13.4,16.4,0.817,7.9,20.3,28.3,17.2,6.5,2.6,14.2,19.9,2010,Eurocup,0
11,Universo De'Longhi Treviso,12,40.4,78.7,28.7,60.1,0.477,8.0,21.2,0.378,13.3,18.8,0.711,7.4,20.3,27.8,12.8,9.8,1.3,12.8,22.6,2010,Eurocup,0
12,KK Crvena Zvezda,12,40.0,78.2,28.9,59.3,0.488,7.2,20.7,0.347,13.2,19.2,0.687,10.8,20.9,31.8,12.8,8.7,2.6,14.6,20.3,2010,Eurocup,0
13,Edilnol Pallacanestro Biella,6,40.0,76.7,26.5,53.8,0.492,9.3,22.8,0.409,14.3,19.5,0.735,6.8,21.2,28.0,12.7,3.8,3.8,13.2,22.3,2010,Eurocup,0
14,Aris BC,14,40.0,76.4,26.1,55.1,0.474,9.1,22.3,0.407,15.1,19.4,0.779,7.5,22.3,29.8,12.3,5.4,1.4,12.9,20.2,2010,Eurocup,0
15,Valencia Basket,16,40.3,76.4,25.3,54.9,0.46,8.3,23.8,0.35,17.6,23.1,0.762,7.3,22.6,29.9,13.2,7.8,3.8,13.6,19.9,2010,Eurocup,1
16,Spartak Saint Petersburg,6,40.8,76.0,27.8,63.8,0.436,6.2,18.8,0.327,14.2,17.8,0.794,8.8,18.5,27.3,15.7,9.5,2.5,13.7,21.8,2010,Eurocup,0
17,Panellinios BC,16,40.3,75.9,25.3,50.8,0.497,8.9,21.0,0.426,16.5,20.9,0.788,6.6,21.3,27.8,14.2,7.4,2.3,15.6,22.9,2010,Eurocup,0
18,Bilbao Basket,16,40.3,75.5,25.9,53.4,0.484,7.2,22.3,0.323,16.6,20.9,0.793,7.5,20.3,27.8,14.4,7.9,2.4,13.8,19.0,2010,Eurocup,0
19,Brose Baskets Bamberg,12,40.0,75.4,25.3,54.4,0.466,8.3,22.3,0.375,16.4,22.4,0.732,6.9,21.5,28.4,11.5,7.3,1.4,11.8,23.7,2010,Eurocup,0
20,Le Mans Sarthe Basket,12,40.0,75.2,26.3,58.7,0.449,7.7,20.3,0.377,14.8,19.7,0.754,9.3,22.8,32.2,14.8,6.7,2.1,13.8,20.3,2010,Eurocup,0
21,Joventut Badalona,12,40.0,74.4,26.7,61.3,0.435,9.7,26.2,0.369,11.4,15.6,0.733,9.4,20.7,30.1,16.5,5.8,2.8,13.7,21.7,2010,Eurocup,0
22,Telekom Baskets Bonn,6,40.8,74.3,27.0,61.7,0.438,4.0,17.2,0.233,16.3,19.3,0.845,11.0,21.8,32.8,11.5,4.5,2.3,15.2,23.3,2010,Eurocup,0
23,Nancy Basket,6,40.8,74.2,24.8,59.7,0.416,8.5,26.8,0.317,16.0,22.2,0.722,11.3,20.5,31.8,13.3,10.0,3.2,16.8,18.3,2010,Eurocup,0
24,Turow Zgorzelec,6,40.0,74.0,26.0,58.8,0.442,8.7,26.7,0.325,13.3,16.7,0.8,8.2,20.0,28.2,13.3,6.8,1.8,15.7,20.7,2010,Eurocup,0
25,Cholet Basket,6,40.8,73.7,27.5,60.7,0.453,6.2,18.3,0.336,12.5,17.5,0.714,9.7,24.0,33.7,11.8,6.2,3.3,13.8,20.7,2010,Eurocup,0
