#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Besiktas Icrypex,6,41.7,86.0,29.3,66.5,0.441,8.7,25.2,0.344,18.7,24.5,0.762,9.2,24.2,33.3,15.3,7.8,2.8,14.2,23.7,2011,Eurocup,0
2,UNICS Kazan,16,40.0,84.2,30.6,59.6,0.513,6.4,15.8,0.405,16.7,22.5,0.742,8.6,27.0,35.6,16.9,8.4,2.4,14.3,18.7,2011,Eurocup,1
3,ASVEL Basket,6,40.0,82.3,29.8,62.0,0.481,6.2,17.5,0.352,16.5,21.8,0.756,9.8,24.0,33.8,19.0,6.5,3.5,13.5,22.3,2011,Eurocup,0
4,Hapoel Galil Gilboa,6,40.8,82.0,29.3,62.0,0.473,7.5,19.3,0.388,15.8,21.3,0.742,8.8,22.7,31.5,15.5,5.2,2.3,15.8,24.2,2011,Eurocup,0
5,Azovmash Mariupol,6,40.8,82.0,28.8,66.0,0.437,7.8,23.5,0.333,16.5,20.7,0.798,9.3,24.8,34.2,13.3,6.7,2.5,13.0,25.3,2011,Eurocup,0
6,Cedevita,16,40.6,80.8,28.1,62.4,0.45,9.0,25.1,0.358,15.7,21.8,0.719,8.1,22.0,30.1,13.8,6.8,2.1,11.9,22.0,2011,Eurocup,0
7,Movistar Estudiantes,14,40.3,80.4,28.4,60.7,0.468,7.0,21.6,0.323,16.5,21.3,0.775,9.9,21.1,31.1,16.1,8.4,2.4,15.1,20.5,2011,Eurocup,0
8,Aris BC,12,40.4,79.8,28.1,55.1,0.51,6.0,15.8,0.381,17.6,24.8,0.71,7.2,22.9,30.1,13.5,4.8,2.7,14.5,19.8,2011,Eurocup,0
9,Krasnye Krylia,6,40.0,79.7,30.3,61.0,0.497,7.2,20.5,0.35,11.8,16.7,0.71,8.3,22.0,30.3,14.5,7.7,2.0,14.7,18.5,2011,Eurocup,0
10,Coosur Real Betis,16,40.3,79.1,27.1,58.3,0.466,6.4,19.3,0.333,18.4,24.1,0.764,9.9,20.5,30.4,12.9,9.8,2.2,14.4,18.9,2011,Eurocup,0
11,KK Vrsac Swisslion,12,40.4,79.1,27.1,61.3,0.442,7.8,24.2,0.324,17.1,22.0,0.777,8.9,24.3,33.3,15.4,5.8,1.7,13.9,23.4,2011,Eurocup,0
12,Pasta Reggia JuveCaserta,14,40.4,79.1,28.9,63.3,0.456,6.6,20.9,0.314,14.8,21.5,0.688,9.1,21.5,30.6,10.0,10.1,2.1,13.3,21.0,2011,Eurocup,0
13,CEZ Nymburk,12,40.0,78.9,30.0,62.1,0.483,7.5,20.3,0.369,11.4,16.4,0.695,7.1,22.5,29.6,14.9,8.3,3.2,15.3,21.8,2011,Eurocup,0
14,Gran Canaria,12,40.4,78.8,27.1,60.5,0.448,8.7,24.6,0.353,15.9,20.6,0.773,8.8,21.3,30.1,15.0,7.7,3.2,13.3,19.9,2011,Eurocup,0
15,BC VEF Riga,6,40.0,78.7,30.5,67.2,0.454,6.5,20.5,0.317,11.2,15.0,0.744,8.0,20.8,28.8,14.2,8.8,3.5,15.5,22.0,2011,Eurocup,0
16,Anwil Wloclawek,6,40.0,78.3,28.7,58.7,0.489,7.0,19.2,0.365,14.0,19.3,0.724,7.7,20.7,28.3,12.8,6.8,1.7,17.8,19.5,2011,Eurocup,0
17,Hapoel Bank Yahav Jerusalem,6,40.0,77.7,28.2,58.0,0.486,6.3,16.5,0.384,15.0,20.8,0.72,7.0,22.8,29.8,11.7,8.5,5.3,13.2,19.3,2011,Eurocup,0
