#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BK Ventspils,14,40.6,90.4,31.1,65.4,0.475,7.6,21.2,0.357,20.6,27.8,0.743,10.1,21.8,31.9,13.6,10.1,4.0,11.4,26.0,2005,Eurocup,0
2,KK Vrsac Swisslion,16,41.3,88.8,28.7,57.8,0.496,9.4,21.7,0.435,21.9,29.9,0.734,6.8,21.3,28.1,15.6,7.8,2.1,11.1,25.9,2005,Eurocup,0
3,S.S. Basket Napoli,10,41.5,85.1,28.3,61.7,0.459,8.9,21.7,0.41,19.6,27.2,0.721,11.4,23.1,34.5,10.2,10.5,0.7,13.8,23.0,2005,Eurocup,0
4,BCM Gravelines,10,40.5,84.6,29.1,57.7,0.504,7.3,18.3,0.399,19.1,24.4,0.783,7.7,21.6,29.3,14.2,5.8,1.1,12.4,23.8,2005,Eurocup,0
5,Dynamo Moscow,12,40.4,84.3,29.2,55.6,0.525,8.9,21.3,0.418,17.0,22.8,0.747,6.9,24.3,31.3,11.3,9.1,3.3,15.7,22.8,2005,Eurocup,0
6,ALBA Berlin,10,41.5,83.9,28.4,61.9,0.459,5.9,17.9,0.33,21.2,27.7,0.765,10.9,21.8,32.7,12.4,7.2,1.8,13.9,25.8,2005,Eurocup,0
7,Aris BC,12,40.0,83.5,27.1,57.9,0.468,7.6,21.3,0.357,21.8,28.5,0.763,9.3,21.7,31.0,11.3,10.3,2.3,14.3,24.8,2005,Eurocup,0
8,PBC Lukoil Academic Sofia,12,40.4,82.8,29.2,57.3,0.509,7.7,21.4,0.358,16.8,26.9,0.622,8.8,21.7,30.5,12.3,7.8,2.1,13.3,23.2,2005,Eurocup,0
9,PAOK BC,14,40.2,82.3,28.6,60.2,0.476,9.1,23.4,0.39,15.9,21.6,0.735,8.1,23.2,31.4,15.2,8.1,2.3,12.1,23.3,2005,Eurocup,0
10,KK Crvena Zvezda,10,41.0,82.1,28.9,64.2,0.45,6.7,21.3,0.315,17.6,26.0,0.677,9.0,19.4,28.4,11.3,12.9,2.4,12.5,26.6,2005,Eurocup,0
11,Rhein Stars Koeln,12,40.4,82.1,28.3,56.8,0.499,6.3,17.8,0.355,19.1,24.8,0.768,7.2,23.0,30.2,15.6,6.0,2.6,12.8,26.6,2005,Eurocup,0
12,Acqua San Bernardo Cantu,10,40.5,81.6,27.0,62.3,0.433,9.1,24.0,0.379,18.5,24.9,0.743,8.8,21.4,30.2,11.2,10.9,2.3,16.4,25.8,2005,Eurocup,0
13,Maroussi BC,14,39.7,81.1,28.7,56.0,0.513,8.8,20.6,0.426,14.9,19.7,0.754,6.7,19.4,26.1,16.8,9.3,1.4,14.5,23.1,2005,Eurocup,0
