#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,ASK Riga,6,41.0,82.7,30.2,64.2,0.47,11.0,25.7,0.429,11.3,15.5,0.731,9.8,23.7,33.5,13.3,6.0,0.8,15.2,21.3,2009,Eurocup,0
2,Dynamo Moscow,13,40.0,82.2,29.2,58.4,0.499,7.0,19.2,0.364,16.9,22.2,0.761,7.6,24.5,32.2,13.4,8.0,3.4,15.4,20.9,2009,Eurocup,0
3,KK Zadar,13,40.0,82.2,29.2,59.5,0.49,8.2,22.8,0.361,15.7,21.3,0.736,8.2,19.6,27.8,12.2,9.2,1.3,12.6,19.0,2009,Eurocup,0
4,Universo De'Longhi Treviso,13,40.0,80.8,30.6,62.7,0.488,9.1,22.4,0.405,10.5,14.5,0.723,8.1,22.0,30.1,16.0,10.0,1.5,13.1,18.9,2009,Eurocup,0
5,Gran Canaria,6,41.7,80.2,29.3,68.0,0.431,9.2,28.0,0.327,12.3,17.0,0.725,11.7,20.3,32.0,15.3,9.0,3.3,13.2,20.2,2009,Eurocup,0
6,Azovmash Mariupol,12,41.7,80.1,29.7,61.5,0.482,8.8,24.0,0.368,11.9,15.9,0.749,9.2,20.8,30.0,14.9,8.3,3.2,14.3,20.3,2009,Eurocup,0
7,Lietuvos Rytas,15,40.0,79.7,27.3,58.3,0.468,8.1,24.6,0.328,17.1,24.3,0.704,9.7,22.9,32.6,13.3,8.9,1.7,15.5,22.1,2009,Eurocup,1
8,UNICS Kazan,12,40.0,79.4,28.0,56.6,0.495,7.7,19.9,0.385,15.8,22.9,0.687,8.7,24.0,32.7,11.3,8.2,3.2,14.2,21.9,2009,Eurocup,0
9,ASVEL Basket,6,40.8,79.2,29.7,58.7,0.506,6.2,16.8,0.366,13.7,21.3,0.641,10.2,20.3,30.5,17.0,7.8,2.5,14.8,22.3,2009,Eurocup,0
10,Valencia Basket,13,40.8,78.5,26.4,57.1,0.462,7.5,20.8,0.358,18.2,23.2,0.785,8.5,20.3,28.8,12.8,9.7,3.2,13.5,20.1,2009,Eurocup,0
11,Fortituto Kontatto Bologna,6,40.0,78.3,26.8,57.0,0.471,5.8,17.0,0.343,18.8,24.3,0.774,7.3,20.5,27.8,12.3,11.7,3.2,14.7,23.0,2009,Eurocup,0
12,Proximus Spirou Charleroi,12,40.4,78.2,27.9,55.3,0.505,7.7,20.0,0.383,14.7,20.8,0.704,7.6,20.1,27.7,13.8,9.5,3.7,15.4,25.3,2009,Eurocup,0
13,Maroussi BC,12,40.0,78.0,27.1,55.6,0.487,8.9,22.4,0.398,14.9,18.6,0.803,7.3,22.0,29.3,13.6,7.4,2.6,15.8,22.7,2009,Eurocup,0
14,Khimki,15,40.3,77.8,27.3,60.7,0.45,8.6,22.9,0.376,14.5,20.3,0.717,10.4,22.0,32.4,14.1,8.8,2.9,14.0,21.1,2009,Eurocup,0
15,KK Crvena Zvezda,12,40.0,77.3,25.3,57.5,0.439,7.4,20.7,0.359,19.3,25.4,0.761,9.3,21.0,30.3,11.4,7.9,2.2,14.6,21.8,2009,Eurocup,0
16,Bilbao Basket,14,40.4,77.1,27.6,55.7,0.496,7.4,21.1,0.353,14.4,19.1,0.753,7.7,21.6,29.3,12.6,7.5,2.0,14.2,20.4,2009,Eurocup,0
17,Panellinios BC,12,40.0,76.7,27.3,55.3,0.492,6.4,17.5,0.367,15.8,21.5,0.733,5.8,19.3,25.0,13.5,10.1,1.2,17.3,23.6,2009,Eurocup,0
18,Besiktas Icrypex,6,40.0,76.5,27.3,56.8,0.481,10.2,24.2,0.421,11.7,15.8,0.737,7.2,20.3,27.5,13.8,10.0,1.8,17.0,19.3,2009,Eurocup,0
19,Aris BC,6,40.0,76.2,24.3,57.5,0.423,9.2,25.3,0.362,18.3,23.5,0.78,7.8,19.5,27.3,11.2,8.2,1.5,12.2,19.7,2009,Eurocup,0
20,KK Vrsac Swisslion,14,40.4,75.9,25.6,54.0,0.474,6.9,21.0,0.327,17.9,23.6,0.755,8.4,18.7,27.1,12.5,8.3,2.8,14.6,21.1,2009,Eurocup,0
