#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Vytautas Prienu,6,40.8,81.2,26.5,60.0,0.442,7.2,22.3,0.321,21.0,27.5,0.764,10.0,23.7,33.7,14.3,7.2,1.3,13.8,21.0,2012,Eurocup,0
2,CEZ Nymburk,14,40.4,79.8,29.8,64.1,0.465,7.0,19.7,0.355,13.2,18.4,0.717,9.7,22.6,32.4,15.2,8.0,3.0,13.3,19.9,2012,Eurocup,0
3,Khimki,16,40.0,78.6,29.1,58.5,0.497,7.4,18.1,0.412,13.0,16.1,0.806,7.8,21.1,28.9,18.9,8.4,3.6,13.8,21.9,2012,Eurocup,1
4,Valencia Basket,16,40.0,78.4,27.2,58.0,0.469,7.2,20.8,0.346,16.8,22.9,0.733,9.3,20.9,30.1,16.1,9.6,3.7,14.9,22.5,2012,Eurocup,0
5,Lietuvos Rytas,16,40.3,77.6,27.1,55.6,0.488,6.5,17.3,0.377,16.7,21.7,0.769,10.1,23.2,33.3,14.3,6.8,3.2,14.6,22.8,2012,Eurocup,0
6,BC Donetsk,14,40.0,77.5,27.7,57.6,0.481,5.5,15.7,0.35,16.6,22.9,0.723,9.4,22.1,31.5,12.6,6.4,3.2,13.9,23.6,2012,Eurocup,0
7,Hapoel Bank Yahav Jerusalem,6,40.0,77.2,29.5,61.7,0.478,4.2,16.5,0.253,14.0,21.2,0.661,7.3,22.0,29.3,13.3,7.3,5.2,13.5,24.7,2012,Eurocup,0
8,Universo De'Longhi Treviso,12,40.4,77.1,26.3,56.6,0.465,7.8,20.2,0.384,16.7,21.9,0.76,7.7,20.9,28.6,12.7,6.1,2.3,12.7,23.8,2012,Eurocup,0
9,ASVEL Basket,12,40.4,76.6,28.3,58.1,0.488,5.6,14.5,0.385,14.3,19.2,0.748,8.7,19.8,28.5,15.9,8.2,3.7,15.2,18.5,2012,Eurocup,0
10,ALBA Berlin,12,40.8,76.5,27.7,60.0,0.461,7.0,19.6,0.357,14.2,19.6,0.723,8.4,20.7,29.1,13.9,6.5,1.6,12.5,20.1,2012,Eurocup,0
