#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hapoel Tel Aviv,20,40.2,88.0,32.7,64.8,0.504,6.5,19.1,0.338,16.3,21.2,0.768,9.1,27.0,36.1,21.2,8.1,2.7,13.6,20.3,2023,Eurocup,0
2,SC Prometey Kamianske,21,40.1,87.3,30.8,67.0,0.46,9.9,30.3,0.325,15.9,21.8,0.729,11.1,22.9,34.0,17.9,9.3,2.9,12.4,21.8,2023,Eurocup,0
3,Paris Basketball,20,40.0,85.9,30.2,65.9,0.458,8.6,28.4,0.303,17.0,23.3,0.727,9.6,25.9,35.5,16.2,7.1,3.7,14.4,16.8,2023,Eurocup,0
4,Gran Canaria,22,40.2,85.7,29.9,61.5,0.486,10.8,29.2,0.37,15.2,20.3,0.749,7.7,22.0,29.7,20.2,7.3,2.8,12.6,22.4,2023,Eurocup,1
5,Joventut Badalona,21,40.0,84.7,30.7,61.0,0.503,8.8,23.0,0.381,14.6,18.6,0.783,8.0,24.4,32.5,19.8,6.0,2.1,14.1,22.3,2023,Eurocup,0
6,Ratiopharm Ulm,20,40.2,84.4,29.2,62.9,0.463,11.2,30.5,0.367,14.9,20.4,0.732,9.3,22.2,31.5,18.6,6.7,2.0,14.9,21.8,2023,Eurocup,0
7,U-Banca Transilvania Cluj,18,39.9,84.3,29.2,60.6,0.482,8.4,26.6,0.317,17.5,24.1,0.726,9.7,21.3,31.0,19.9,6.7,1.7,14.8,23.4,2023,Eurocup,0
8,Bursaspor,19,39.9,83.5,29.6,62.1,0.476,9.7,26.7,0.364,14.6,20.9,0.698,8.9,20.4,29.3,17.3,7.1,2.6,13.3,23.4,2023,Eurocup,0
9,KK Cedevita Olimpija Ljubljana,18,40.0,83.3,28.3,63.5,0.445,10.4,28.5,0.366,16.3,20.8,0.781,7.7,23.0,30.7,17.1,5.3,1.6,11.7,22.4,2023,Eurocup,0
10,Turk Telekom,22,40.0,82.8,30.8,62.8,0.49,9.6,26.5,0.362,11.7,16.3,0.718,8.5,24.0,32.6,18.0,7.2,2.4,13.1,19.5,2023,Eurocup,0
11,JL Bourg-en-Bresse,19,40.2,82.5,29.5,61.4,0.48,9.8,24.8,0.394,13.7,18.6,0.737,7.7,22.8,30.5,16.7,7.5,3.3,14.3,21.8,2023,Eurocup,0
12,ASP Promitheas Patras,20,40.3,81.8,27.7,60.4,0.458,9.9,26.1,0.379,16.6,21.4,0.778,5.9,20.6,26.5,16.2,7.9,1.6,13.5,20.6,2023,Eurocup,0
13,Hamburg Towers,19,40.3,81.7,30.6,67.5,0.453,9.4,26.8,0.351,11.1,15.6,0.713,10.8,22.1,32.9,19.3,7.6,1.7,15.2,21.6,2023,Eurocup,0
14,Umana Venezia,19,40.0,80.7,28.7,60.4,0.475,8.6,24.3,0.355,14.7,19.2,0.766,7.0,23.3,30.3,16.6,7.3,2.6,13.4,21.8,2023,Eurocup,0
15,London Lions,19,39.9,80.6,29.3,63.6,0.46,8.1,24.5,0.328,14.1,20.3,0.692,9.4,24.3,33.6,18.1,7.1,3.5,14.3,19.9,2023,Eurocup,0
16,Lietkabelis,19,40.0,80.1,28.2,60.7,0.464,8.7,25.2,0.347,14.9,19.8,0.755,9.2,21.7,30.9,16.8,6.7,1.8,14.9,23.3,2023,Eurocup,0
17,Gemani Basket Brescia,19,39.9,79.3,27.0,60.6,0.446,9.2,24.9,0.369,16.1,20.3,0.795,7.9,22.8,30.7,17.5,6.7,3.1,11.7,21.9,2023,Eurocup,0
18,Buducnost,19,40.5,78.9,29.3,65.7,0.446,7.5,22.8,0.329,12.8,17.4,0.736,10.6,24.0,34.6,15.1,7.7,3.0,13.3,20.6,2023,Eurocup,0
19,Dolomiti Energia Trento,18,39.9,73.1,27.1,65.9,0.411,8.1,24.8,0.327,10.7,14.3,0.748,10.4,21.3,31.7,16.3,8.0,2.0,13.7,21.2,2023,Eurocup,0
20,WKS Slask Wroclaw,18,39.9,72.9,26.4,61.3,0.431,6.1,21.2,0.289,14.0,20.3,0.689,8.3,22.4,30.7,15.2,7.1,3.2,14.4,19.8,2023,Eurocup,0
