#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Avtodor Saratov,16,40.0,92.4,33.1,65.1,0.509,11.3,26.3,0.429,14.9,18.3,0.812,9.5,24.2,33.7,21.3,7.3,1.8,16.4,20.3,2016,Eurocup,0
2,Lietuvos Rytas,10,40.0,85.6,31.7,64.6,0.491,9.9,27.1,0.365,12.3,16.2,0.759,7.2,19.1,26.3,19.1,8.3,2.4,14.9,24.4,2016,Eurocup,0
3,Gran Canaria,22,40.5,85.2,30.0,64.5,0.465,10.6,27.9,0.382,14.5,20.2,0.721,9.8,23.4,33.2,19.2,5.1,2.3,13.6,18.5,2016,Eurocup,0
4,Telekom Baskets Bonn,10,40.6,83.8,28.3,60.8,0.465,10.3,25.7,0.401,16.9,21.6,0.782,8.1,21.1,29.2,17.2,4.4,1.1,15.7,22.5,2016,Eurocup,0
5,Bilbao Basket,16,40.0,83.7,29.6,61.6,0.48,10.8,27.3,0.394,13.8,16.7,0.828,7.8,21.6,29.4,15.9,6.9,2.5,14.2,22.9,2016,Eurocup,0
6,Dolomiti Energia Trento,22,40.5,83.4,31.0,65.8,0.471,7.0,20.3,0.345,14.4,20.5,0.702,10.3,22.2,32.5,17.0,8.9,3.0,13.4,20.1,2016,Eurocup,0
7,Galatasaray,24,40.2,82.8,29.5,63.0,0.468,8.6,24.5,0.352,15.2,18.9,0.804,9.6,24.0,33.6,17.2,6.0,3.6,11.5,19.9,2016,Eurocup,1
8,Nizhny Novgorod,20,40.7,82.2,29.6,63.1,0.469,10.2,26.0,0.39,12.8,17.1,0.751,8.0,24.5,32.5,18.4,5.9,2.7,13.6,21.7,2016,Eurocup,0
9,Zenit Saint Petersburg,18,40.0,81.3,29.7,64.3,0.462,8.0,21.6,0.371,13.9,17.8,0.779,8.9,25.3,34.2,18.5,6.8,2.4,14.4,20.6,2016,Eurocup,0
10,Besiktas Icrypex,10,40.5,81.0,29.8,68.0,0.438,8.1,23.4,0.346,13.3,18.1,0.735,7.4,24.3,31.7,15.9,8.1,3.6,12.5,20.5,2016,Eurocup,0
11,MHP Riesen,16,40.6,80.5,28.4,65.3,0.436,7.0,22.7,0.309,16.6,22.1,0.754,12.8,22.3,35.0,14.8,7.7,2.6,13.6,25.3,2016,Eurocup,0
12,Valencia Basket,16,40.0,80.2,27.3,59.1,0.461,9.3,24.2,0.382,16.4,21.1,0.78,9.9,21.7,31.6,19.4,7.7,2.1,12.9,18.9,2016,Eurocup,0
13,Bayern Munich,10,40.0,80.0,28.8,61.4,0.469,6.8,18.4,0.37,15.6,20.1,0.776,8.3,22.4,30.7,16.0,5.9,2.6,14.0,22.7,2016,Eurocup,0
14,Krasny Oktyabr,10,41.5,79.7,29.8,68.8,0.433,8.3,25.9,0.32,11.8,16.7,0.707,10.2,26.2,36.4,18.0,6.5,2.6,16.1,20.9,2016,Eurocup,0
15,CSP Limoges,8,40.0,79.6,29.6,59.0,0.502,8.8,21.8,0.402,11.6,14.9,0.782,6.9,21.6,28.5,17.4,5.8,1.9,14.3,21.8,2016,Eurocup,0
16,AEK Athens,10,41.0,79.4,26.7,62.6,0.427,7.3,21.3,0.343,18.7,24.2,0.773,9.0,24.5,33.5,16.4,6.3,2.0,12.9,22.7,2016,Eurocup,0
17,UNICS Kazan,18,40.3,78.9,28.4,60.4,0.47,6.4,20.6,0.313,15.7,19.9,0.788,8.3,25.8,34.2,18.0,5.6,3.1,12.3,18.4,2016,Eurocup,0
18,Hapoel Bank Yahav Jerusalem,16,40.0,78.9,30.7,62.8,0.489,5.9,16.3,0.362,11.7,14.8,0.792,8.0,21.5,29.5,19.0,7.4,3.4,14.2,19.8,2016,Eurocup,0
19,Strasbourg IG,14,40.7,78.9,29.4,64.4,0.456,8.0,23.1,0.347,12.2,15.7,0.777,9.4,21.9,31.2,18.6,7.8,2.9,13.4,20.9,2016,Eurocup,0
20,Pinar Karsiyaka,8,40.0,78.8,28.9,63.4,0.456,7.9,21.6,0.364,13.1,18.0,0.729,8.8,23.8,32.5,17.9,7.4,2.1,12.0,20.8,2016,Eurocup,0
21,Maccabi FOX Tel Aviv,6,40.8,78.2,28.7,65.5,0.438,6.3,23.3,0.271,14.5,20.7,0.702,10.5,21.3,31.8,15.2,6.0,4.2,12.5,23.2,2016,Eurocup,0
22,Teksut Bandirma,18,40.0,77.9,27.9,63.7,0.439,8.4,25.4,0.332,13.6,20.2,0.672,10.8,23.4,34.2,14.7,6.9,2.7,13.8,20.4,2016,Eurocup,0
23,EWE Baskets Oldenburg,18,40.1,77.8,28.1,59.8,0.47,8.2,23.2,0.355,13.3,16.6,0.805,6.6,21.5,28.1,16.6,5.7,1.7,13.4,20.7,2016,Eurocup,0
24,AX Armani Exchange Milan,10,40.0,77.7,26.4,57.0,0.463,8.6,23.5,0.366,16.3,22.7,0.718,7.9,18.7,26.6,15.8,7.9,1.5,13.8,22.4,2016,Eurocup,0
25,Ratiopharm Ulm,16,40.3,77.4,28.6,63.2,0.453,7.3,21.1,0.347,12.9,16.6,0.774,9.4,22.6,31.9,17.1,6.4,3.0,12.7,20.9,2016,Eurocup,0
