#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Khimki,17,40.3,87.6,31.2,64.5,0.483,9.5,26.0,0.364,15.8,22.9,0.689,10.2,21.8,32.0,18.9,8.1,3.2,12.9,20.6,2017,Eurocup,0
2,Gran Canaria,16,40.0,87.2,32.1,63.7,0.503,8.6,23.8,0.363,14.4,18.9,0.762,8.8,21.0,29.8,19.4,9.6,2.6,12.3,19.9,2017,Eurocup,0
3,Lietuvos Rytas,14,40.7,87.1,31.2,65.4,0.478,8.7,24.5,0.356,16.0,21.7,0.737,10.8,22.9,33.7,17.8,6.4,3.5,14.4,19.9,2017,Eurocup,0
4,Zenit Saint Petersburg,16,40.3,86.2,30.8,65.4,0.47,10.6,28.4,0.374,14.1,19.3,0.731,9.3,21.9,31.3,21.5,7.6,3.6,14.2,25.6,2017,Eurocup,0
5,ALBA Berlin,14,40.7,84.9,30.9,62.1,0.498,9.6,22.5,0.425,13.4,16.5,0.814,6.3,18.6,24.9,20.6,7.4,2.1,14.6,22.9,2017,Eurocup,0
6,Urbas Fuenlabrada,14,40.0,83.2,29.3,60.6,0.483,10.6,26.0,0.407,14.1,20.5,0.686,7.4,19.1,26.4,16.3,5.8,2.1,13.9,23.3,2017,Eurocup,1
7,Hapoel Bank Yahav Jerusalem,19,40.0,81.8,29.3,59.2,0.495,8.1,20.6,0.393,15.2,21.0,0.722,7.8,21.9,29.7,17.4,6.8,3.1,13.9,22.0,2017,Eurocup,0
8,Bayern Munich,17,40.6,81.5,28.8,61.1,0.471,7.2,20.9,0.344,16.8,21.3,0.79,10.1,24.6,34.7,18.7,7.2,2.2,15.1,25.1,2017,Eurocup,0
9,Nizhny Novgorod,14,40.4,81.5,28.8,63.2,0.455,9.2,25.1,0.366,14.7,21.2,0.694,8.2,20.2,28.4,17.9,5.9,1.4,13.2,19.9,2017,Eurocup,0
10,Cedevita,14,40.0,80.7,29.5,64.6,0.456,6.9,21.6,0.318,14.9,19.4,0.768,10.8,23.4,34.2,17.1,6.6,2.9,14.4,18.6,2017,Eurocup,0
11,Valencia Basket,23,40.0,80.7,29.2,64.1,0.456,8.8,25.8,0.34,13.4,17.1,0.784,11.0,22.8,33.8,18.8,6.7,2.0,11.0,19.3,2017,Eurocup,0
12,Bilbao Basket,8,40.0,80.6,29.4,64.3,0.457,9.5,28.8,0.33,12.4,16.8,0.739,8.8,18.8,27.5,18.8,6.1,1.9,13.8,21.4,2017,Eurocup,0
13,Ratiopharm Ulm,14,40.7,80.0,27.4,61.9,0.443,9.5,25.2,0.377,15.6,20.5,0.763,8.1,20.9,29.0,17.6,6.8,1.4,13.9,23.3,2017,Eurocup,0
14,UCAM Murcia CB,14,40.7,79.4,27.2,62.6,0.435,9.3,26.4,0.351,15.6,20.1,0.777,9.3,20.6,29.9,15.8,7.4,1.9,15.0,23.6,2017,Eurocup,0
15,Lietkabelis,14,40.0,78.3,27.4,57.7,0.474,9.1,24.2,0.375,14.5,19.4,0.749,7.4,20.3,27.7,18.9,6.9,2.1,16.4,22.9,2017,Eurocup,0
16,MZT Skopje Aerodrom,8,40.6,77.6,28.1,60.4,0.466,5.8,20.4,0.282,15.6,20.0,0.781,8.1,20.3,28.4,15.1,6.6,2.1,17.3,20.5,2017,Eurocup,0
17,Lokomotiv Kuban,18,40.3,77.1,29.0,60.4,0.48,6.7,20.0,0.336,12.3,16.2,0.76,10.6,23.0,33.6,16.6,6.0,2.2,13.9,23.7,2017,Eurocup,0
18,Unicaja,22,40.2,75.6,26.6,58.6,0.454,9.4,25.2,0.371,13.1,18.0,0.727,8.4,21.9,30.3,16.4,5.4,2.8,13.5,19.2,2017,Eurocup,0
19,Union Olimpija,8,40.0,71.9,24.5,55.6,0.44,7.4,22.3,0.331,15.5,22.0,0.705,7.0,22.6,29.6,15.4,7.5,1.4,16.5,19.3,2017,Eurocup,0
20,Buducnost,8,40.0,71.6,25.4,60.6,0.419,7.6,23.4,0.326,13.3,18.0,0.736,7.4,18.8,26.1,14.1,6.1,1.9,14.0,20.9,2017,Eurocup,0
