#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Zenit Saint Petersburg,19,40.0,87.5,31.0,66.9,0.463,8.9,24.9,0.357,16.6,22.3,0.743,9.7,21.1,30.8,17.6,6.9,2.9,12.8,22.9,2018,Eurocup,0
2,Gran Canaria,18,40.8,86.9,30.9,62.9,0.492,8.0,21.9,0.365,17.1,21.8,0.781,9.2,21.9,31.1,19.3,6.4,2.6,13.7,21.6,2018,Eurocup,0
3,Lietuvos Rytas,16,40.3,86.6,30.9,65.8,0.471,8.7,24.8,0.351,15.9,20.6,0.775,10.1,21.7,31.8,20.1,7.0,2.9,12.1,23.9,2018,Eurocup,0
4,Bayern Munich,21,40.0,86.2,30.1,60.2,0.501,7.0,19.7,0.354,19.0,23.4,0.813,8.4,23.5,31.9,20.2,7.6,2.3,13.8,22.2,2018,Eurocup,0
5,ASVEL Basket,16,41.6,85.9,30.6,64.3,0.476,10.4,24.4,0.426,14.3,19.3,0.74,8.8,22.8,31.6,17.8,6.4,2.8,12.0,21.3,2018,Eurocup,0
6,Ratiopharm Ulm,10,40.0,83.0,30.2,60.9,0.496,8.8,22.8,0.386,13.8,18.9,0.73,7.6,20.7,28.3,17.4,6.2,2.0,14.8,22.7,2018,Eurocup,0
7,ALBA Berlin,16,40.2,83.0,29.4,60.2,0.488,8.6,22.0,0.392,15.6,21.2,0.737,9.9,20.4,30.4,19.0,7.0,1.9,15.7,20.2,2018,Eurocup,0
8,Tofas SC,10,40.0,82.6,31.1,59.7,0.521,7.9,18.6,0.425,12.5,16.5,0.758,6.6,18.4,25.0,18.9,8.1,2.6,13.2,19.5,2018,Eurocup,0
9,Bilbao Basket,10,40.0,82.1,27.6,59.8,0.462,9.3,26.7,0.348,17.6,21.1,0.834,7.8,19.5,27.3,17.6,6.0,1.4,12.5,24.1,2018,Eurocup,0
10,Dolomiti Energia Trento,16,40.6,81.6,29.7,64.4,0.461,6.8,21.3,0.317,15.4,22.9,0.673,8.6,22.4,31.0,16.7,8.8,2.3,12.5,22.6,2018,Eurocup,0
11,Lokomotiv Kuban,22,40.5,81.4,28.2,59.5,0.474,8.6,23.1,0.371,16.3,21.2,0.77,9.4,23.4,32.8,18.1,7.2,2.6,13.2,23.3,2018,Eurocup,0
12,KK Partizan,10,40.0,81.1,29.6,64.9,0.456,6.9,21.1,0.327,15.0,18.9,0.794,9.5,20.1,29.6,15.1,5.3,1.1,14.4,21.7,2018,Eurocup,0
13,Fiat Torino,16,40.0,79.5,28.1,62.1,0.453,6.5,20.3,0.321,16.8,22.8,0.736,7.4,20.3,27.8,14.8,9.1,1.6,14.5,22.7,2018,Eurocup,0
14,UNICS Kazan,19,40.5,79.1,27.8,63.1,0.441,7.6,23.4,0.327,15.7,20.2,0.781,9.0,23.7,32.7,17.8,7.9,4.1,11.5,21.4,2018,Eurocup,0
15,Darussafaka Basketbol Istanbul,22,40.5,79.0,27.9,62.3,0.448,7.6,22.7,0.335,15.6,20.8,0.751,9.6,24.2,33.9,15.6,7.1,3.2,11.3,20.0,2018,Eurocup,1
16,MoraBanc Andorra,10,40.0,78.4,26.5,60.6,0.437,7.0,22.6,0.31,18.4,25.6,0.719,8.5,21.0,29.5,16.8,6.4,1.8,13.4,20.1,2018,Eurocup,0
17,Galatasaray,16,40.3,78.1,29.2,61.3,0.476,8.7,23.7,0.367,11.1,14.9,0.744,7.3,20.4,27.7,18.4,7.0,1.9,13.6,21.0,2018,Eurocup,0
18,Lietkabelis,10,40.5,77.4,26.8,59.9,0.447,7.8,23.8,0.328,16.0,22.0,0.727,7.2,27.3,34.5,18.4,4.7,3.0,13.9,21.7,2018,Eurocup,0
19,Cedevita,16,40.3,77.1,27.1,59.9,0.453,9.1,24.2,0.377,13.8,18.4,0.748,7.4,21.8,29.2,16.4,7.5,1.9,13.7,21.3,2018,Eurocup,0
20,Hapoel Bank Yahav Jerusalem,10,40.0,76.7,27.2,61.3,0.444,6.7,19.1,0.351,15.6,23.5,0.664,8.0,20.8,28.8,17.4,8.0,1.5,12.6,22.6,2018,Eurocup,0
21,Buducnost,18,40.6,76.4,25.7,58.7,0.438,8.9,25.8,0.344,16.1,21.6,0.746,7.1,22.9,30.1,12.8,6.9,1.8,13.1,21.9,2018,Eurocup,0
22,Boulogne-Levallois,10,40.0,75.5,26.7,58.3,0.458,8.3,22.3,0.372,13.8,19.2,0.719,7.9,23.2,31.1,16.7,5.2,2.1,16.1,24.1,2018,Eurocup,0
23,Grissin Bon Reggio Emilia,21,40.2,75.4,27.5,62.2,0.443,6.3,21.1,0.298,14.1,18.3,0.769,7.7,20.9,28.5,15.4,7.6,2.3,10.6,22.3,2018,Eurocup,0
24,CSP Limoges,16,40.0,75.3,26.9,60.1,0.448,7.3,21.6,0.335,14.1,19.1,0.739,9.3,20.0,29.3,16.2,6.1,2.3,12.1,20.7,2018,Eurocup,0
