#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Banco di Sardegna Sassari,18,40.5,87.1,30.7,66.8,0.46,11.6,30.7,0.376,14.1,17.5,0.806,8.9,20.7,29.7,19.4,8.2,1.6,11.5,19.4,2014,Eurocup,0
2,Khimki,18,41.1,86.2,31.2,59.4,0.525,10.6,24.7,0.427,13.3,16.4,0.807,6.9,23.3,30.2,22.9,7.4,3.9,13.5,19.7,2014,Eurocup,0
3,Acqua San Bernardo Cantu,16,40.9,84.4,30.4,62.9,0.483,10.9,25.5,0.426,12.8,16.4,0.779,7.8,23.5,31.3,17.6,5.7,2.8,12.6,18.9,2014,Eurocup,0
4,Bilbao Basket,16,40.6,84.3,29.2,61.3,0.477,8.4,23.3,0.36,17.6,22.1,0.794,8.8,21.4,30.2,16.3,5.8,1.4,12.3,23.3,2014,Eurocup,0
5,Valencia Basket,24,40.0,84.1,29.4,60.2,0.489,11.0,25.3,0.434,14.1,16.9,0.835,8.9,20.6,29.5,17.7,8.4,2.0,12.5,19.7,2014,Eurocup,1
6,Lietuvos Rytas,8,40.0,81.9,29.9,59.9,0.499,6.1,18.4,0.333,16.0,19.8,0.81,5.8,22.1,27.9,19.8,7.0,1.3,11.4,20.5,2014,Eurocup,0
7,Vrsac Swisslion,16,40.4,81.5,28.9,58.9,0.49,9.3,23.9,0.386,14.5,19.4,0.746,8.9,20.6,29.4,19.9,5.6,1.4,14.0,21.2,2014,Eurocup,0
8,Neptunas,10,40.0,81.4,27.0,56.8,0.475,8.9,23.6,0.377,18.5,23.0,0.804,8.4,20.5,28.9,17.0,5.7,1.5,15.0,19.7,2014,Eurocup,0
9,BC Budivelnik,10,40.5,81.4,27.6,58.2,0.474,6.6,19.4,0.34,19.6,23.6,0.831,5.9,23.2,29.1,18.7,6.8,2.9,14.6,19.6,2014,Eurocup,0
10,Hapoel Bank Yahav Jerusalem,20,40.5,80.3,30.4,62.3,0.488,4.0,12.9,0.31,15.5,20.6,0.752,9.8,23.1,32.9,16.6,5.4,3.4,11.8,20.0,2014,Eurocup,0
