#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name
1,Avtodor Saratov,26,40.4,91.5,33.2,66.7,0.497,6.4,17.3,0.371,18.8,23.6,0.796,8.6,23.3,31.9,19.9,5.6,3.5,12.3,19.0,2019,VTB-United-League
2,CSKA Moscow,35,40.3,91.3,30.9,59.7,0.519,9.3,23.5,0.398,20.1,24.7,0.813,9.2,22.2,31.4,19.1,7.4,3.2,13.1,21.2,2019,VTB-United-League
3,BC Kalev-Cramo,29,40.0,89.4,32.3,67.8,0.476,8.4,21.9,0.386,16.4,21.2,0.771,10.5,22.0,32.4,21.0,9.0,3.5,14.2,23.6,2019,VTB-United-League
4,Zenit Saint Petersburg,33,40.7,86.6,31.6,64.8,0.488,8.9,22.2,0.401,14.6,19.1,0.762,9.3,22.3,31.6,20.8,6.7,2.8,12.5,22.8,2019,VTB-United-League
5,Khimki,36,40.3,86.4,29.6,62.1,0.476,10.5,28.4,0.37,16.8,22.1,0.758,8.5,22.6,31.2,20.8,8.6,4.2,13.3,21.4,2019,VTB-United-League
6,UNICS Kazan,33,40.1,85.9,30.3,62.6,0.484,8.3,21.0,0.397,16.9,21.3,0.793,8.8,22.3,31.1,18.7,8.0,2.8,11.2,21.5,2019,VTB-United-League
7,Astana Tigers,29,40.3,84.2,29.1,62.3,0.466,8.5,23.7,0.358,17.6,23.6,0.747,7.6,23.6,31.2,18.8,7.8,2.0,12.7,19.1,2019,VTB-United-League
8,Enisey Krasnoyarsk,26,40.2,82.8,28.5,65.5,0.435,9.1,27.1,0.335,16.8,21.7,0.778,9.7,22.4,32.1,16.8,6.6,2.2,12.6,23.2,2019,VTB-United-League
9,Lokomotiv Kuban,30,40.0,82.4,29.8,60.2,0.495,7.3,19.3,0.377,15.6,21.5,0.726,8.4,24.1,32.4,20.2,6.2,3.0,12.9,19.5,2019,VTB-United-League
10,Nizhny Novgorod,29,40.7,80.9,29.1,63.8,0.456,8.6,24.7,0.347,14.1,18.9,0.75,9.1,20.9,30.0,18.5,7.1,1.4,13.4,26.1,2019,VTB-United-League
11,Parma Basket Perm,26,40.6,77.9,27.8,65.5,0.425,9.2,27.8,0.331,13.0,17.8,0.732,9.0,22.5,31.5,18.7,6.2,1.9,13.9,21.7,2019,VTB-United-League
12,Enea Zastal BC Zielona,26,40.0,77.7,27.6,62.1,0.445,8.0,23.2,0.346,14.4,18.6,0.776,7.5,22.4,29.9,17.5,6.1,1.1,14.5,21.3,2019,VTB-United-League
13,BC VEF Riga,27,40.4,75.8,26.6,63.1,0.421,8.8,26.5,0.331,13.9,18.0,0.772,9.6,21.6,31.2,19.2,7.0,2.8,14.0,20.1,2019,VTB-United-League
14,Tsmoki-Minsk,26,40.0,75.3,27.0,59.5,0.453,8.0,23.6,0.338,13.5,17.9,0.753,7.3,20.8,28.1,15.6,6.5,2.2,14.8,22.6,2019,VTB-United-League
