#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Flamengo,38,40.7,87.4,31.7,61.2,0.518,7.9,20.0,0.393,16.1,20.2,0.795,7.8,22.6,30.4,15.3,6.1,1.8,10.5,17.4,2012,Brazilian-NBB,0
2,Sao Jose/Unimed/Vinac,37,40.1,87.3,29.4,60.3,0.487,8.9,24.0,0.373,19.6,23.7,0.825,8.6,23.5,32.1,17.5,6.7,2.9,13.4,18.5,2012,Brazilian-NBB,0
3,Uniceub-BRB-Brasilia,37,39.8,86.4,29.4,60.0,0.489,7.7,22.6,0.34,20.0,24.6,0.811,7.9,23.9,31.8,14.4,7.5,2.7,13.1,20.8,2012,Brazilian-NBB,1
4,Pinheiros/Sky,38,40.7,84.6,30.0,59.9,0.5,7.7,20.8,0.369,17.2,23.1,0.745,8.2,21.6,29.8,15.8,7.8,2.6,13.2,19.0,2012,Brazilian-NBB,0
5,Unitri/Magazine Uberlandia,37,40.1,83.8,29.6,60.2,0.491,8.5,21.8,0.393,16.1,20.6,0.781,7.2,22.3,29.5,14.6,6.6,3.3,11.7,17.9,2012,Brazilian-NBB,0
6,Franca,34,40.6,83.1,28.9,59.7,0.483,6.6,18.3,0.358,18.7,23.2,0.806,8.2,20.9,29.1,15.8,7.5,2.4,13.7,21.7,2012,Brazilian-NBB,0
7,Bauru,34,39.8,82.4,29.5,64.1,0.461,7.9,22.4,0.355,15.3,19.6,0.782,11.5,21.2,32.8,13.3,7.4,1.9,11.5,18.3,2012,Brazilian-NBB,0
8,Limeira,33,40.1,81.5,28.4,60.1,0.473,9.1,24.0,0.379,15.5,19.5,0.798,6.3,19.3,25.6,13.9,7.0,1.8,11.8,21.3,2012,Brazilian-NBB,0
9,Paulistano,31,40.0,81.0,28.3,60.1,0.47,8.2,22.8,0.358,16.4,22.2,0.738,8.0,21.1,29.1,12.6,7.3,2.0,14.0,21.0,2012,Brazilian-NBB,0
10,Joinville,38,40.2,78.8,27.4,62.3,0.44,5.6,17.7,0.316,18.5,25.4,0.728,9.8,21.3,31.2,12.2,7.7,1.4,12.6,21.8,2012,Brazilian-NBB,0
11,Minas,28,40.1,77.8,27.9,59.9,0.466,6.5,19.0,0.34,15.5,20.0,0.778,9.3,18.9,28.1,12.9,7.3,2.8,13.2,20.9,2012,Brazilian-NBB,0
12,Tijuca,32,40.3,77.7,26.8,58.9,0.454,5.6,18.4,0.306,18.5,24.4,0.757,8.4,20.1,28.5,11.2,7.6,1.7,13.4,19.5,2012,Brazilian-NBB,0
13,Liga Sorocabana,31,40.0,75.8,25.3,57.5,0.44,7.6,22.2,0.341,17.6,23.1,0.765,8.5,20.4,28.8,9.4,7.2,1.3,13.2,19.9,2012,Brazilian-NBB,0
14,Araraquara,28,40.1,74.2,27.5,59.7,0.46,5.6,16.8,0.333,13.7,17.8,0.771,6.1,17.9,24.0,13.2,7.6,1.9,14.3,20.1,2012,Brazilian-NBB,0
15,Vila Velha,28,40.2,66.4,23.2,57.6,0.402,7.5,21.5,0.347,12.6,16.8,0.749,8.1,18.7,26.8,9.1,6.5,2.0,15.3,20.0,2012,Brazilian-NBB,0
