#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Franca,43,40.1,88.0,31.3,65.4,0.478,10.7,30.0,0.359,14.7,19.0,0.774,8.7,28.3,37.0,17.3,5.7,2.7,11.5,17.2,2022,Brazilian-NBB,1
2,Flamengo,42,40.0,85.9,30.1,65.8,0.458,12.6,34.6,0.363,13.1,17.8,0.738,10.6,26.9,37.5,19.4,6.3,2.3,12.7,16.3,2022,Brazilian-NBB,0
3,Sao Paulo FC,39,40.5,82.8,29.8,61.7,0.482,10.0,28.4,0.351,13.3,18.3,0.728,5.8,25.8,31.7,17.4,6.9,2.6,11.6,17.8,2022,Brazilian-NBB,0
4,Minas,39,39.8,82.8,29.5,62.3,0.474,10.0,28.1,0.356,13.7,18.3,0.751,8.6,25.5,34.1,16.7,6.9,2.4,13.0,16.8,2022,Brazilian-NBB,0
5,Pinheiros/Sky,37,40.2,80.9,29.4,69.8,0.422,9.6,28.9,0.334,12.4,17.4,0.714,12.0,25.1,37.1,16.8,7.5,2.7,13.4,16.9,2022,Brazilian-NBB,0
6,Cerrado Basquete,32,41.4,77.7,28.7,69.5,0.413,8.5,29.1,0.291,11.8,17.0,0.695,10.7,26.6,37.3,15.1,6.1,3.1,13.5,17.9,2022,Brazilian-NBB,0
7,Bauru,38,40.3,77.7,28.0,62.4,0.448,10.2,29.7,0.342,11.6,15.4,0.749,6.3,24.3,30.6,16.9,6.8,1.9,11.8,18.1,2022,Brazilian-NBB,0
8,Unifacisa Paraiba,37,40.0,77.5,28.2,64.4,0.438,10.0,28.9,0.346,11.1,15.1,0.736,8.7,24.4,33.0,14.8,7.6,1.4,12.1,19.0,2022,Brazilian-NBB,0
9,Mogi das Cruzes,32,40.6,76.8,27.9,63.9,0.437,9.3,28.5,0.328,11.6,16.1,0.724,8.8,26.2,35.0,19.3,6.7,2.6,17.0,18.6,2022,Brazilian-NBB,0
10,Paulistano,37,40.5,76.5,27.8,64.1,0.434,8.5,25.6,0.333,12.3,16.7,0.737,9.2,23.1,32.3,15.2,7.0,2.2,12.9,20.0,2022,Brazilian-NBB,0
11,Corinthians,34,40.3,75.8,27.4,64.8,0.422,10.7,31.6,0.339,10.4,13.9,0.747,10.9,24.4,35.3,16.2,5.3,2.1,13.2,18.4,2022,Brazilian-NBB,0
12,Rio Claro Basquete,33,40.2,75.5,26.8,62.7,0.427,7.5,24.6,0.305,14.5,19.2,0.751,9.1,22.1,31.2,14.3,6.7,1.6,12.3,22.1,2022,Brazilian-NBB,0
13,Uniceub-BRB-Brasilia,31,40.9,75.2,26.6,62.8,0.423,8.2,25.2,0.324,13.9,20.0,0.694,9.6,27.2,36.8,14.4,5.2,2.2,15.3,18.5,2022,Brazilian-NBB,0
14,Basquete Cearense,31,40.9,74.8,27.5,65.9,0.418,7.3,25.2,0.288,12.5,19.4,0.643,8.6,25.1,33.7,13.7,7.2,2.3,13.5,19.1,2022,Brazilian-NBB,0
15,Uniao Corinthians,32,39.7,74.5,27.0,68.0,0.397,8.4,28.7,0.294,12.0,17.7,0.68,9.3,24.5,33.8,14.9,8.1,2.4,12.9,20.9,2022,Brazilian-NBB,0
16,Pato Basquete,35,40.0,73.1,26.1,64.0,0.408,9.5,29.0,0.328,11.3,17.1,0.664,8.1,23.2,31.2,13.1,7.3,1.6,13.6,20.1,2022,Brazilian-NBB,0
17,Caxias Do Sul Basquetetriches,34,40.0,70.4,26.1,61.0,0.428,8.0,24.9,0.321,10.3,14.9,0.691,6.5,23.0,29.5,15.8,7.1,2.5,13.6,19.9,2022,Brazilian-NBB,0
