#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Flamengo,38,40.1,89.2,30.7,68.1,0.451,13.3,37.1,0.359,14.4,18.8,0.764,10.2,28.5,38.7,20.7,6.9,1.8,11.4,15.9,2021,Brazilian-NBB,1
2,Sao Paulo FC,39,40.1,89.0,31.7,66.1,0.48,11.4,30.1,0.38,14.1,17.7,0.797,8.4,27.3,35.7,17.9,7.4,3.0,10.9,15.0,2021,Brazilian-NBB,0
3,Minas,35,40.2,86.0,30.3,63.0,0.481,10.4,26.1,0.398,15.0,19.9,0.757,9.1,26.9,36.0,19.1,5.8,2.3,13.5,20.5,2021,Brazilian-NBB,0
4,Franca,35,40.2,86.0,30.6,64.1,0.478,9.0,24.2,0.372,15.7,19.9,0.788,7.0,25.9,32.9,19.7,7.2,2.3,12.5,18.9,2021,Brazilian-NBB,0
5,Unifacisa Paraiba,33,39.9,82.5,30.5,67.1,0.455,9.5,26.1,0.364,11.9,16.2,0.736,8.8,23.8,32.6,17.6,7.8,1.9,13.8,20.8,2021,Brazilian-NBB,0
6,Corinthians,32,40.5,82.3,28.8,64.6,0.446,11.2,29.4,0.38,13.5,17.4,0.779,8.2,24.6,32.8,17.5,6.4,2.1,12.9,19.6,2021,Brazilian-NBB,0
7,Bauru,35,39.9,80.8,29.1,62.9,0.462,9.5,27.1,0.351,13.2,18.4,0.716,8.0,24.8,32.8,17.5,7.9,1.7,12.2,19.6,2021,Brazilian-NBB,0
8,Mogi das Cruzes,35,40.1,80.3,28.8,64.7,0.445,9.7,28.7,0.338,13.0,16.8,0.777,8.9,25.4,34.3,20.5,6.4,2.7,15.1,21.0,2021,Brazilian-NBB,0
9,Basquete Cearense,31,40.6,77.4,28.5,66.8,0.426,8.2,27.3,0.301,12.3,17.6,0.7,8.6,26.1,34.7,14.4,8.1,3.1,13.1,19.5,2021,Brazilian-NBB,0
10,Campo Mourao,30,40.3,76.0,28.1,67.0,0.419,9.3,28.6,0.327,10.5,16.9,0.623,9.7,23.6,33.2,16.8,5.9,1.5,13.3,19.9,2021,Brazilian-NBB,0
11,Paulistano,36,41.1,75.8,27.7,67.6,0.409,9.7,30.3,0.321,10.7,15.3,0.701,10.9,26.2,37.0,17.4,7.3,1.8,12.7,17.9,2021,Brazilian-NBB,0
12,Caxias Do Sul Basquetetriches,32,40.4,75.7,26.7,60.5,0.441,8.1,24.3,0.335,14.2,20.4,0.695,8.3,23.3,31.6,15.4,5.6,1.2,13.5,20.5,2021,Brazilian-NBB,0
13,Uniceub-BRB-Brasilia,31,40.3,75.6,26.2,64.0,0.409,9.6,29.3,0.327,13.6,18.7,0.729,7.9,24.8,32.7,15.7,6.0,1.5,15.4,17.8,2021,Brazilian-NBB,0
14,Pato Basquete,32,40.4,74.6,26.4,64.8,0.408,7.5,23.8,0.317,14.2,20.7,0.687,9.0,23.5,32.4,14.8,7.7,1.8,13.8,21.6,2021,Brazilian-NBB,0
15,Cerrado Basquete,30,40.3,74.5,27.2,65.2,0.418,8.1,25.0,0.322,12.0,16.9,0.709,9.1,23.8,32.9,14.8,7.5,2.2,13.1,18.9,2021,Brazilian-NBB,0
16,Pinheiros/Sky,30,40.1,71.0,25.9,65.7,0.394,8.0,25.5,0.314,11.3,16.4,0.689,8.3,24.2,32.5,17.2,7.7,2.2,15.1,19.1,2021,Brazilian-NBB,0
