#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Flamengo,43,40.0,90.3,32.2,63.1,0.51,8.3,21.7,0.386,17.6,23.5,0.751,8.8,24.6,33.4,14.1,7.1,1.4,11.1,18.2,2013,Brazilian-NBB,1
2,Uniceub-BRB-Brasilia,39,39.7,88.6,31.3,64.5,0.486,10.8,27.5,0.393,15.3,19.3,0.794,9.1,23.7,32.8,17.2,7.3,3.1,12.1,19.2,2013,Brazilian-NBB,0
3,Pinheiros/Sky,44,40.3,86.0,30.0,60.0,0.5,10.8,27.2,0.397,15.2,20.2,0.754,6.3,21.6,27.9,16.2,5.9,2.1,12.1,18.6,2013,Brazilian-NBB,0
4,Unitri/Magazine Uberlandia,43,40.7,84.1,30.0,60.0,0.5,9.5,23.2,0.41,14.6,18.0,0.811,7.4,23.3,30.7,17.3,5.7,2.4,11.3,18.5,2013,Brazilian-NBB,0
5,Limeira,39,39.9,81.4,29.3,61.9,0.472,9.7,24.3,0.401,13.2,17.2,0.763,8.2,20.9,29.2,15.6,6.5,1.6,11.5,20.3,2013,Brazilian-NBB,0
6,Bauru,42,39.1,81.3,29.9,62.3,0.48,8.5,22.5,0.379,13.0,17.7,0.735,9.0,22.8,31.8,15.5,6.7,1.8,11.1,16.9,2013,Brazilian-NBB,0
7,Paulistano,42,40.7,80.0,28.8,62.6,0.46,7.8,20.8,0.374,14.5,22.8,0.639,11.0,22.4,33.4,13.3,6.4,2.0,13.1,21.5,2013,Brazilian-NBB,0
8,Sao Jose/Unimed/Vinac,48,39.6,80.0,27.9,59.7,0.468,8.0,22.8,0.352,16.2,20.7,0.781,8.1,23.2,31.3,17.0,6.2,2.6,13.1,17.1,2013,Brazilian-NBB,0
9,Basquete Cearense,39,40.3,80.0,29.0,62.8,0.462,7.3,21.3,0.342,14.7,19.5,0.753,8.4,21.5,29.9,14.0,7.3,2.7,10.2,18.7,2013,Brazilian-NBB,0
10,Vila Velha,34,40.2,79.1,26.9,62.7,0.429,7.5,23.1,0.324,17.7,22.5,0.786,9.2,21.1,30.3,11.1,7.6,1.4,13.3,19.0,2013,Brazilian-NBB,0
11,Minas,38,40.4,79.0,27.7,58.9,0.47,6.9,19.6,0.354,16.7,21.0,0.795,8.6,20.3,28.9,13.6,7.2,2.6,13.3,20.6,2013,Brazilian-NBB,0
12,Palmeiras,34,40.9,78.1,27.3,63.3,0.431,7.5,22.6,0.333,16.1,23.6,0.68,9.6,21.0,30.6,12.2,7.8,1.7,12.8,20.5,2013,Brazilian-NBB,0
13,Franca,42,40.1,77.6,29.1,60.4,0.483,5.7,16.3,0.347,13.6,20.1,0.677,8.2,21.2,29.4,15.1,9.8,3.7,12.9,17.5,2013,Brazilian-NBB,0
14,Liga Sorocabana,37,40.0,76.6,27.0,60.0,0.45,6.8,20.8,0.329,15.7,21.0,0.749,8.2,18.5,26.6,10.1,8.1,1.4,11.1,18.6,2013,Brazilian-NBB,0
15,Joinville,34,40.1,75.9,27.7,62.8,0.441,5.5,19.7,0.281,15.3,22.0,0.696,10.5,19.3,29.8,12.3,8.8,3.1,16.0,20.3,2013,Brazilian-NBB,0
16,Mogi das Cruzes,34,40.4,74.9,25.3,59.7,0.424,6.2,18.4,0.339,18.0,23.9,0.754,9.0,22.0,31.0,12.4,5.5,1.3,14.4,21.4,2013,Brazilian-NBB,0
17,Suzano,34,39.6,73.4,26.3,60.3,0.436,7.3,21.8,0.333,13.5,19.7,0.688,8.9,19.3,28.2,11.0,6.9,2.2,16.8,17.4,2013,Brazilian-NBB,0
18,Tijuca,34,40.1,72.0,25.3,58.8,0.431,6.4,19.9,0.321,14.9,20.2,0.735,7.1,20.9,28.0,10.5,6.3,2.3,10.6,18.6,2013,Brazilian-NBB,0
