#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Paulistano,40,40.1,84.3,29.1,66.9,0.435,12.3,34.0,0.363,13.8,18.2,0.756,10.1,26.2,36.3,19.9,6.6,2.7,12.1,19.1,2018,Brazilian-NBB,1
2,Flamengo,35,40.0,83.6,29.7,63.4,0.468,8.6,24.6,0.35,15.6,20.5,0.763,9.3,24.7,34.0,19.7,6.1,1.8,10.8,20.1,2018,Brazilian-NBB,0
3,Bauru,39,40.0,81.2,28.3,59.8,0.473,9.7,27.1,0.357,15.0,20.0,0.749,7.1,25.5,32.6,16.5,6.0,2.2,12.3,21.3,2018,Brazilian-NBB,0
4,Franca,31,40.2,80.0,29.4,63.7,0.461,8.2,24.7,0.33,13.0,18.8,0.69,9.0,25.8,34.8,17.2,7.3,2.8,13.9,21.5,2018,Brazilian-NBB,0
5,Vasco da Gama,32,39.9,79.4,27.5,61.3,0.449,8.5,26.5,0.321,15.8,21.3,0.741,7.4,23.4,30.8,19.1,6.1,1.8,12.6,19.8,2018,Brazilian-NBB,0
6,Universo/Vitoria Salvador,32,40.5,77.1,26.8,65.4,0.41,8.2,24.3,0.335,15.3,19.7,0.777,9.2,26.5,35.6,17.0,7.6,1.8,14.3,20.1,2018,Brazilian-NBB,0
7,Pinheiros/Sky,31,40.0,77.1,27.3,62.4,0.437,6.8,21.2,0.32,15.7,22.7,0.691,9.4,24.5,33.9,15.2,7.6,1.9,12.1,18.7,2018,Brazilian-NBB,0
8,Mogi das Cruzes,38,40.0,75.4,26.8,61.9,0.433,9.1,27.6,0.33,12.6,17.4,0.727,8.4,24.7,33.1,17.3,7.5,2.0,11.9,18.9,2018,Brazilian-NBB,0
9,Caxias Do Sul Basquetetriches,35,40.3,74.5,26.5,61.2,0.434,7.3,22.4,0.325,14.2,20.3,0.697,8.5,22.9,31.4,15.9,8.7,1.8,13.1,21.6,2018,Brazilian-NBB,0
10,Minas,35,41.0,73.2,25.6,61.1,0.419,8.4,26.1,0.321,13.6,19.5,0.699,7.1,23.5,30.5,18.6,8.1,2.8,13.5,18.6,2018,Brazilian-NBB,0
11,Basquete Cearense,34,39.9,71.7,25.8,63.3,0.408,8.4,26.7,0.316,11.4,17.6,0.647,10.6,24.4,35.0,13.3,6.8,1.9,14.0,19.3,2018,Brazilian-NBB,0
12,Botafogo F.R.,30,39.8,69.8,24.3,59.6,0.409,6.9,21.5,0.322,14.2,20.5,0.693,8.0,24.5,32.5,14.7,7.0,2.5,14.6,22.2,2018,Brazilian-NBB,0
13,Liga Sorocabana,28,40.0,69.5,24.7,60.5,0.408,5.8,20.0,0.287,14.4,20.4,0.706,9.7,22.0,31.7,14.0,6.8,1.7,14.4,23.2,2018,Brazilian-NBB,0
14,Campo Mourao,28,40.3,68.8,24.8,61.0,0.407,7.8,23.5,0.331,11.5,16.7,0.686,8.4,22.9,31.3,14.7,6.4,1.9,13.3,18.6,2018,Brazilian-NBB,0
15,Joinville,28,40.1,66.9,23.6,62.0,0.381,8.1,27.0,0.299,11.5,16.5,0.701,7.2,21.1,28.3,12.5,8.6,1.7,12.6,18.0,2018,Brazilian-NBB,0
