#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Sao Paulo FC,26,40.3,88.5,30.8,66.3,0.464,11.7,32.3,0.36,15.3,21.0,0.729,9.8,28.3,38.1,19.3,5.2,2.8,12.6,17.8,2020,Brazilian-NBB,0
2,Franca,25,40.4,87.4,29.8,61.2,0.486,10.9,27.4,0.399,17.0,20.9,0.813,7.0,25.0,32.0,19.2,6.0,2.4,12.2,19.0,2020,Brazilian-NBB,0
3,Minas,26,40.5,86.6,30.7,66.3,0.464,9.0,27.0,0.333,16.2,21.1,0.765,9.7,24.6,34.3,17.9,7.1,2.0,12.3,23.3,2020,Brazilian-NBB,0
4,Sao Jose/Unimed/Vinac,27,41.1,86.3,31.6,66.9,0.472,8.7,24.5,0.354,14.5,19.7,0.735,8.4,22.0,30.4,20.6,7.3,1.8,14.3,22.0,2020,Brazilian-NBB,0
5,Flamengo,24,40.6,85.0,29.3,64.2,0.456,10.3,28.4,0.362,16.1,22.5,0.715,8.6,24.9,33.5,19.5,7.3,1.8,11.8,18.5,2020,Brazilian-NBB,0
6,Rio Claro Basquete,26,40.2,84.4,28.4,59.8,0.475,8.7,24.3,0.356,19.0,24.2,0.785,6.6,23.4,30.0,18.7,5.2,1.1,13.3,23.2,2020,Brazilian-NBB,0
7,Unifacisa Paraiba,27,40.1,83.2,29.9,65.5,0.456,10.1,28.8,0.352,13.3,17.4,0.764,8.4,25.2,33.6,18.4,6.7,2.6,12.7,19.9,2020,Brazilian-NBB,0
8,Mogi das Cruzes,26,40.2,82.8,28.0,62.6,0.448,9.8,26.7,0.369,16.8,21.7,0.777,8.1,23.8,31.9,17.0,7.5,2.3,14.0,19.6,2020,Brazilian-NBB,0
9,Corinthians,26,39.7,82.3,29.6,64.2,0.461,9.1,24.5,0.373,14.0,19.3,0.724,9.2,22.8,32.0,17.8,7.4,2.0,12.3,21.8,2020,Brazilian-NBB,0
10,Paulistano,25,40.4,81.6,29.3,66.4,0.441,11.0,33.0,0.333,12.0,16.8,0.715,10.1,24.8,34.9,17.9,5.7,1.8,12.3,20.6,2020,Brazilian-NBB,0
11,Pinheiros/Sky,27,40.5,81.6,29.4,62.0,0.474,8.9,23.9,0.373,13.9,19.6,0.708,8.2,23.4,31.6,16.7,7.1,1.6,14.2,20.1,2020,Brazilian-NBB,0
12,Bauru,26,40.7,80.2,28.9,63.5,0.455,7.8,24.3,0.323,14.5,20.8,0.699,8.2,23.7,31.8,15.3,8.4,1.4,13.7,19.8,2020,Brazilian-NBB,0
13,Botafogo F.R.,26,40.2,78.4,26.8,61.3,0.436,10.3,28.8,0.358,14.5,18.4,0.791,8.2,22.2,30.4,17.2,5.9,2.3,14.1,22.7,2020,Brazilian-NBB,0
14,Basquete Cearense,26,40.1,76.3,27.6,63.3,0.436,8.2,25.1,0.328,13.0,18.5,0.702,7.9,23.2,31.1,13.3,7.3,2.3,12.6,22.0,2020,Brazilian-NBB,0
15,Uniceub-BRB-Brasilia,26,39.9,76.0,26.5,61.2,0.432,7.2,22.8,0.314,15.9,22.8,0.698,8.5,23.3,31.8,15.9,6.6,1.8,15.7,19.2,2020,Brazilian-NBB,1
16,Pato Basquete,25,40.1,71.0,25.3,62.1,0.407,6.7,22.3,0.302,13.7,18.9,0.723,8.4,21.7,30.0,17.2,7.1,1.9,15.0,22.0,2020,Brazilian-NBB,0
