#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Franca,36,39.8,85.5,30.3,62.4,0.486,10.8,28.6,0.379,14.1,18.0,0.781,7.1,24.2,31.3,17.6,6.8,1.8,11.3,18.2,2019,Brazilian-NBB,0
2,Mogi das Cruzes,32,39.9,84.3,30.5,64.6,0.472,8.7,24.0,0.362,14.6,19.5,0.749,9.2,25.0,34.2,19.4,6.3,2.8,12.3,19.1,2019,Brazilian-NBB,0
3,Paulistano,28,40.1,84.0,28.9,65.5,0.441,10.4,30.9,0.336,15.8,21.3,0.74,10.4,26.8,37.1,17.6,5.6,2.4,13.8,21.6,2019,Brazilian-NBB,0
4,Flamengo,38,39.9,83.6,29.9,66.3,0.451,9.2,27.3,0.338,14.5,19.0,0.763,10.8,27.3,38.0,18.4,7.2,1.6,12.6,19.4,2019,Brazilian-NBB,1
5,Pinheiros/Sky,32,40.0,82.1,28.7,63.4,0.452,11.0,28.9,0.381,13.8,18.8,0.733,9.5,22.1,31.5,15.0,7.6,1.6,13.0,18.8,2019,Brazilian-NBB,0
6,Corinthians,32,40.2,79.1,27.4,62.9,0.436,7.3,22.2,0.328,16.9,21.5,0.787,8.4,23.4,31.9,17.0,7.7,2.1,13.9,22.8,2019,Brazilian-NBB,0
7,Uniceub-BRB-Brasilia,29,40.4,78.2,27.0,62.7,0.431,8.6,26.2,0.329,15.6,21.5,0.723,8.1,23.4,31.6,16.2,6.4,2.8,14.7,22.9,2019,Brazilian-NBB,0
8,Sao Jose/Unimed/Vinac,28,40.1,77.9,27.3,61.0,0.448,8.1,26.2,0.308,15.2,20.3,0.747,7.4,23.8,31.2,18.6,7.0,1.4,14.7,23.4,2019,Brazilian-NBB,0
9,Minas,29,39.9,77.4,27.2,62.8,0.434,8.7,25.9,0.337,14.2,20.1,0.705,9.4,24.3,33.7,16.7,7.6,2.1,14.2,20.2,2019,Brazilian-NBB,0
10,Bauru,32,40.2,77.1,26.9,60.6,0.445,9.2,27.0,0.341,14.0,18.8,0.743,6.5,23.9,30.4,16.9,6.8,1.9,12.4,20.7,2019,Brazilian-NBB,0
11,Joinville,25,40.4,76.8,27.2,65.5,0.416,10.5,30.0,0.351,11.8,17.3,0.679,9.0,22.4,31.4,13.8,7.6,2.1,13.5,19.5,2019,Brazilian-NBB,0
12,Botafogo F.R.,38,39.8,75.5,27.2,61.1,0.445,8.3,23.9,0.348,12.8,17.4,0.738,8.7,20.7,29.4,16.2,6.8,1.9,13.4,22.6,2019,Brazilian-NBB,0
13,Vasco da Gama,26,39.7,74.3,26.4,64.9,0.407,7.3,24.0,0.302,14.2,20.0,0.713,9.5,23.5,33.0,17.2,6.8,1.1,14.2,18.7,2019,Brazilian-NBB,0
14,Basquete Cearense,31,40.0,73.7,27.3,64.1,0.425,7.7,24.3,0.319,11.5,16.9,0.679,10.3,23.6,33.9,13.4,7.1,2.4,13.3,19.8,2019,Brazilian-NBB,0
