#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Salon Vilpas,54,40.4,92.0,33.1,67.8,0.488,10.2,27.6,0.37,15.6,20.8,0.75,8.1,28.9,37.1,17.6,6.1,2.8,11.1,18.1,2018,Finnish-Korisliiga,0
2,Kauhajoen Karhu,54,40.5,89.1,33.4,69.3,0.482,8.1,22.9,0.355,14.1,20.0,0.707,9.6,27.3,36.9,18.3,6.1,3.2,10.9,16.5,2018,Finnish-Korisliiga,1
3,BC Nokia,50,40.2,88.1,31.7,67.3,0.471,10.5,27.9,0.376,14.3,18.3,0.778,7.0,28.5,35.5,17.7,5.4,2.3,11.3,19.5,2018,Finnish-Korisliiga,0
4,Espoo United,40,40.3,87.0,32.3,68.8,0.469,9.7,24.7,0.393,12.7,17.3,0.733,9.1,26.2,35.2,16.4,5.2,3.0,14.2,20.2,2018,Finnish-Korisliiga,0
5,Pyrinto Tampere,43,40.3,87.0,32.8,67.6,0.486,6.4,18.3,0.349,15.0,20.3,0.738,8.3,23.1,31.3,16.3,7.5,1.5,12.0,21.3,2018,Finnish-Korisliiga,0
6,Joensuun Kataja,43,40.0,85.7,32.3,68.7,0.471,8.6,25.6,0.336,12.5,17.1,0.731,8.3,25.1,33.5,18.4,6.0,2.6,9.7,17.2,2018,Finnish-Korisliiga,0
7,Helsinki Seagulls,49,40.0,85.5,31.4,67.2,0.468,8.8,24.5,0.36,13.8,18.0,0.769,7.1,25.5,32.7,17.1,7.2,2.4,10.7,18.8,2018,Finnish-Korisliiga,0
8,Kouvot,44,40.4,85.3,31.4,70.3,0.446,9.6,28.4,0.338,13.0,17.8,0.728,10.8,27.4,38.2,17.9,5.3,1.8,12.3,15.1,2018,Finnish-Korisliiga,0
9,KTP Basket,45,40.3,82.4,31.8,71.2,0.446,7.6,24.9,0.307,11.3,15.2,0.743,9.9,23.5,33.4,13.4,8.0,2.7,12.6,18.7,2018,Finnish-Korisliiga,0
10,Korihait,40,40.1,81.9,30.9,68.3,0.453,7.8,23.0,0.338,12.3,17.6,0.701,7.6,23.4,31.0,16.1,5.9,1.8,13.3,20.5,2018,Finnish-Korisliiga,0
11,Kobrat,40,40.2,81.7,30.2,67.8,0.446,8.0,24.7,0.325,13.2,18.1,0.728,7.3,23.9,31.2,14.4,6.7,3.0,13.2,20.7,2018,Finnish-Korisliiga,0
