#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Pyrinto Tampere,33,40.3,95.8,36.1,75.9,0.476,11.8,32.0,0.368,11.8,16.7,0.708,10.8,27.2,38.1,18.7,8.2,3.2,11.5,15.6,2021,Finnish-Korisliiga,0
2,Joensuun Kataja,27,40.8,93.2,35.4,71.3,0.496,10.1,26.4,0.381,12.4,17.7,0.701,9.4,24.1,33.5,21.6,8.1,2.5,13.3,20.0,2021,Finnish-Korisliiga,0
3,Kobrat,25,40.0,92.8,32.6,70.4,0.462,10.5,31.2,0.338,17.3,22.2,0.778,11.0,25.4,36.3,21.5,5.9,2.1,13.8,18.7,2021,Finnish-Korisliiga,0
4,Helsinki Seagulls,33,40.2,91.6,33.0,69.1,0.477,11.5,30.7,0.373,14.2,18.1,0.786,8.4,28.4,36.8,20.5,7.7,2.1,12.6,18.1,2021,Finnish-Korisliiga,0
5,Lahti Basketball,27,40.4,90.5,31.6,73.1,0.432,11.9,34.0,0.349,15.6,22.2,0.701,11.9,25.3,37.2,18.5,7.6,2.9,14.7,20.9,2021,Finnish-Korisliiga,0
6,KTP Basket,22,40.2,89.8,33.6,69.6,0.483,8.6,25.3,0.342,14.0,18.0,0.778,9.9,28.1,38.0,17.8,5.3,2.7,14.0,16.3,2021,Finnish-Korisliiga,0
7,Ura Basket,22,40.2,89.5,32.2,68.4,0.471,9.9,27.9,0.356,15.1,19.8,0.761,8.0,25.9,33.9,18.3,5.9,2.2,15.2,20.3,2021,Finnish-Korisliiga,0
8,Kauhajoen Karhu,38,40.0,89.3,32.6,67.5,0.482,10.8,29.0,0.371,13.5,17.4,0.775,10.2,24.6,34.9,20.8,7.9,3.5,11.9,16.8,2021,Finnish-Korisliiga,0
9,Salon Vilpas,38,40.4,88.3,32.8,68.3,0.48,10.5,28.9,0.362,12.3,17.2,0.714,9.2,25.1,34.2,20.7,7.6,3.4,12.5,19.9,2021,Finnish-Korisliiga,1
10,BC Nokia,26,40.2,82.0,29.4,66.1,0.445,10.1,29.2,0.345,13.1,17.5,0.751,7.8,24.0,31.8,18.5,7.3,2.1,11.8,20.8,2021,Finnish-Korisliiga,0
11,Kouvot,22,40.2,81.9,29.8,69.8,0.426,10.0,31.2,0.321,12.3,16.9,0.728,10.8,25.0,35.9,18.1,5.5,2.2,13.0,19.1,2021,Finnish-Korisliiga,0
12,Korihait,21,40.0,77.8,29.6,70.7,0.418,7.7,26.4,0.292,10.9,17.7,0.617,9.7,24.6,34.3,16.0,6.1,2.8,14.0,21.5,2021,Finnish-Korisliiga,0
