#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Nilan Bisons,56,40.0,88.6,32.9,67.7,0.485,9.1,25.2,0.362,13.8,19.1,0.721,10.7,24.6,35.3,17.2,5.5,2.5,11.8,18.7,2013,Finnish-Korisliiga,1
2,Pyrinto Tampere,48,40.1,88.1,32.1,66.8,0.481,6.1,18.9,0.321,17.7,25.0,0.709,11.4,25.8,37.2,14.3,7.3,4.0,13.1,19.3,2013,Finnish-Korisliiga,0
3,Joensuun Kataja,53,40.0,87.2,31.9,64.3,0.496,9.2,23.0,0.401,14.2,18.8,0.757,8.0,23.7,31.7,15.8,8.2,2.6,13.0,19.4,2013,Finnish-Korisliiga,0
4,KTP Basket,56,40.2,87.2,31.1,65.1,0.477,9.1,23.4,0.386,15.9,20.0,0.796,10.4,25.2,35.6,11.8,7.3,3.2,13.2,18.8,2013,Finnish-Korisliiga,0
5,Kauhajoen Karhu,53,40.5,85.0,32.3,66.5,0.486,8.7,23.2,0.376,11.7,16.6,0.703,9.7,22.6,32.3,14.3,7.4,2.2,14.7,21.0,2013,Finnish-Korisliiga,0
6,Kobrat,44,40.0,82.5,30.5,67.4,0.453,9.9,27.1,0.363,11.5,16.5,0.699,9.6,21.9,31.5,13.2,6.2,1.6,12.8,21.4,2013,Finnish-Korisliiga,0
7,Forssan Koripojat,44,40.1,79.9,27.9,62.1,0.45,6.8,20.6,0.329,17.3,22.9,0.755,8.5,25.2,33.7,11.6,5.8,1.2,16.0,20.5,2013,Finnish-Korisliiga,0
8,Lappeenrannan NMKY,48,40.4,79.7,29.8,66.2,0.451,7.6,22.9,0.331,12.5,17.5,0.713,10.6,21.5,32.1,12.7,7.0,1.9,14.1,21.1,2013,Finnish-Korisliiga,0
9,Kouvot,47,40.4,78.0,28.5,61.5,0.464,8.0,22.9,0.351,12.9,16.5,0.78,7.3,21.9,29.2,13.3,4.5,1.0,12.4,19.9,2013,Finnish-Korisliiga,0
10,Korihait,44,40.1,77.6,29.6,64.9,0.457,7.1,21.2,0.334,11.3,15.8,0.712,9.3,22.2,31.5,10.7,5.4,1.8,14.0,17.7,2013,Finnish-Korisliiga,0
11,Salon Vilpas,47,39.9,77.0,29.4,64.9,0.453,7.1,22.0,0.321,11.1,16.0,0.693,9.3,23.9,33.1,12.9,5.7,1.6,12.9,20.8,2013,Finnish-Korisliiga,0
12,Namika Lahti,44,40.3,75.0,28.0,60.8,0.461,7.4,21.3,0.349,11.6,16.9,0.684,8.2,22.4,30.6,11.6,5.2,1.6,15.6,19.3,2013,Finnish-Korisliiga,0
