#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Nilan Bisons,51,40.7,84.3,31.0,66.1,0.469,8.5,23.3,0.364,13.7,20.5,0.671,9.6,25.4,35.1,14.4,5.2,2.5,12.5,19.1,2012,Finnish-Korisliiga,1
2,KTP Basket,45,40.2,84.2,30.7,67.2,0.457,8.3,23.5,0.353,14.2,19.6,0.723,11.1,24.3,35.4,11.7,6.6,2.8,14.7,20.8,2012,Finnish-Korisliiga,0
3,Kauhajoen Karhu,44,40.3,83.8,30.5,63.3,0.482,8.3,23.4,0.356,14.4,20.1,0.716,7.8,23.6,31.5,12.6,7.9,2.8,15.2,19.3,2012,Finnish-Korisliiga,0
4,Torpan Pojat,48,40.2,83.5,31.1,68.1,0.456,7.6,22.4,0.342,13.5,18.0,0.751,9.8,24.5,34.3,12.8,7.5,2.2,14.5,21.3,2012,Finnish-Korisliiga,0
5,Pyrinto Tampere,51,40.7,83.2,30.6,65.6,0.467,5.7,17.1,0.335,16.2,22.8,0.709,9.7,26.3,36.0,11.4,6.9,2.4,12.6,21.6,2012,Finnish-Korisliiga,0
6,Joensuun Kataja,51,40.5,82.7,30.7,61.7,0.497,7.0,19.8,0.353,14.6,19.9,0.736,8.0,25.3,33.3,13.4,6.4,2.3,14.4,19.8,2012,Finnish-Korisliiga,0
7,Namika Lahti,40,40.0,78.9,28.7,62.9,0.456,7.6,22.2,0.343,14.0,18.0,0.779,6.9,23.2,30.1,10.6,5.7,1.4,13.7,18.9,2012,Finnish-Korisliiga,0
8,Lappeenrannan NMKY,43,40.0,78.6,29.0,65.7,0.442,9.1,27.9,0.326,11.4,15.5,0.738,9.7,23.6,33.3,12.4,5.6,1.5,14.6,21.6,2012,Finnish-Korisliiga,0
9,Korihait,40,40.0,77.0,28.8,64.3,0.448,7.0,21.3,0.329,12.4,18.8,0.661,9.1,21.8,30.9,11.7,7.0,1.7,14.8,16.9,2012,Finnish-Korisliiga,0
10,Kouvot,40,40.2,73.5,27.6,62.6,0.44,8.1,24.6,0.328,10.4,14.4,0.723,9.4,22.0,31.4,11.4,6.0,1.8,14.1,19.0,2012,Finnish-Korisliiga,0
11,Salon Vilpas,43,40.5,73.2,26.6,63.8,0.417,7.1,23.8,0.3,12.8,19.9,0.643,11.7,23.9,35.7,12.3,5.0,3.1,16.2,20.9,2012,Finnish-Korisliiga,0
