#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Kouvot,37,40.0,92.2,34.0,72.7,0.467,10.0,28.4,0.351,14.2,17.8,0.801,10.5,26.0,36.4,15.7,7.3,2.9,11.9,14.0,2022,Finnish-Korisliiga,0
2,Kauhajoen Karhu,43,40.1,88.8,34.1,70.3,0.485,9.0,26.0,0.347,11.6,15.5,0.749,12.0,24.5,36.4,20.3,8.2,2.9,11.0,17.9,2022,Finnish-Korisliiga,1
3,Salon Vilpas,46,40.0,87.0,32.9,65.4,0.503,9.0,24.1,0.371,12.3,16.6,0.74,8.0,24.1,32.1,20.5,7.2,2.6,13.0,17.2,2022,Finnish-Korisliiga,0
4,Pyrinto Tampere,35,40.2,85.9,32.0,68.7,0.466,8.9,27.0,0.328,12.9,16.9,0.766,9.2,24.8,34.0,16.0,8.5,2.4,13.2,16.5,2022,Finnish-Korisliiga,0
5,KTP Basket,34,40.0,84.4,32.0,70.7,0.453,8.1,25.4,0.32,12.2,16.5,0.738,12.4,24.5,36.9,17.9,7.1,3.2,13.6,16.5,2022,Finnish-Korisliiga,0
6,Helsinki Seagulls,41,40.3,83.8,30.9,66.4,0.466,12.5,32.9,0.38,9.5,12.6,0.75,8.0,24.6,32.6,20.4,6.9,2.8,12.4,16.9,2022,Finnish-Korisliiga,0
7,Lahti Basketball,35,40.4,83.4,30.6,71.5,0.428,9.0,28.5,0.315,13.1,19.2,0.685,11.7,26.5,38.3,17.1,8.4,3.7,17.1,17.7,2022,Finnish-Korisliiga,0
8,Kobrat,32,40.3,81.8,30.6,64.0,0.479,8.2,24.6,0.334,12.4,17.1,0.725,6.7,24.6,31.3,16.8,7.3,1.8,13.8,16.6,2022,Finnish-Korisliiga,0
9,BC Nokia,32,40.4,81.0,29.4,68.6,0.429,9.3,28.6,0.325,12.8,17.5,0.73,11.5,25.0,36.5,16.4,6.5,1.9,12.7,18.9,2022,Finnish-Korisliiga,0
10,Joensuun Kataja,43,40.1,77.1,28.6,66.6,0.429,8.9,25.9,0.343,11.1,14.5,0.768,8.2,24.8,33.0,16.4,8.0,2.7,12.8,18.0,2022,Finnish-Korisliiga,0
11,Korihait,32,40.5,75.4,28.5,65.3,0.437,8.4,26.7,0.316,10.0,13.9,0.717,6.9,24.9,31.8,15.2,7.8,3.0,15.3,18.4,2022,Finnish-Korisliiga,0
12,Nilan Bisons,32,40.6,75.2,28.0,64.9,0.431,8.2,25.7,0.318,11.1,15.5,0.719,8.0,24.6,32.6,15.5,7.4,2.2,15.1,19.2,2022,Finnish-Korisliiga,0
