#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Ammerud Basket,23,40.1,89.7,33.4,72.8,0.459,6.9,22.5,0.307,16.0,23.4,0.681,10.0,23.4,33.5,15.0,8.6,1.3,13.0,16.7,2016,Norwegian-BLNO,0
2,Centrum Tigers,23,40.0,88.1,31.4,70.4,0.446,9.9,27.8,0.355,15.4,19.7,0.782,11.3,26.6,37.9,17.3,7.8,2.7,13.4,19.8,2016,Norwegian-BLNO,1
3,Gimle BBK,23,40.2,84.6,31.3,68.8,0.456,8.8,24.2,0.363,13.0,18.2,0.715,11.5,22.7,34.2,16.2,5.8,2.3,14.2,19.7,2016,Norwegian-BLNO,0
4,Tromso Storm,23,40.0,83.7,32.3,72.4,0.447,7.1,22.2,0.322,12.0,16.6,0.724,13.4,24.0,37.5,15.3,8.6,2.4,12.3,19.2,2016,Norwegian-BLNO,0
5,Froya Basket,21,40.3,82.3,31.2,68.7,0.455,7.1,21.5,0.333,13.1,18.9,0.697,10.3,27.0,37.3,16.2,6.7,1.2,16.4,18.6,2016,Norwegian-BLNO,0
6,Baerum Basket,21,39.7,81.4,30.4,65.3,0.466,8.1,22.6,0.36,12.3,15.5,0.794,8.2,24.9,33.1,16.3,5.5,3.0,15.4,17.7,2016,Norwegian-BLNO,0
7,BK Kongsberg Miners,21,40.2,79.8,30.3,68.9,0.44,7.6,22.9,0.333,11.3,16.8,0.676,8.5,27.1,35.6,15.0,7.3,2.0,14.2,15.9,2016,Norwegian-BLNO,0
8,Flyyingen BBK,20,40.2,77.9,30.0,68.3,0.439,3.8,15.5,0.245,14.1,19.5,0.722,10.1,25.8,35.9,12.6,6.1,3.7,17.1,16.1,2016,Norwegian-BLNO,0
9,Asker Aliens,21,40.0,76.9,28.9,63.9,0.452,5.0,18.0,0.28,14.1,20.6,0.685,10.3,24.3,34.6,13.6,6.0,2.7,15.6,19.2,2016,Norwegian-BLNO,0
10,Nidaros Jets,20,39.9,72.9,28.3,69.6,0.406,5.2,20.4,0.255,11.2,17.6,0.634,13.3,24.3,37.6,15.3,7.9,2.7,17.2,18.3,2016,Norwegian-BLNO,0
11,Eidsvoll,20,37.9,72.1,27.8,74.8,0.372,5.9,23.7,0.249,10.6,17.7,0.601,12.9,22.0,34.9,13.2,8.7,3.0,19.2,21.6,2016,Norwegian-BLNO,0
