#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BK Kongsberg Miners,34,40.4,93.6,36.0,76.2,0.472,9.7,28.5,0.34,12.1,17.2,0.703,13.3,27.6,40.9,18.9,8.3,2.5,13.0,15.3,2019,Norwegian-BLNO,1
2,Flyyingen BBK,30,40.3,90.0,33.5,72.2,0.464,8.0,23.2,0.346,14.9,20.0,0.745,13.0,27.8,40.8,18.0,6.3,2.4,18.4,19.7,2019,Norwegian-BLNO,0
3,Gimle BBK,34,39.3,89.8,34.9,72.2,0.483,8.7,25.2,0.346,11.4,15.0,0.759,11.4,26.5,37.9,20.4,8.8,3.5,15.1,18.9,2019,Norwegian-BLNO,0
4,Froya Basket,32,39.0,88.9,33.1,69.0,0.48,9.1,24.8,0.368,13.6,18.6,0.732,9.8,24.8,34.6,18.6,6.8,3.5,14.1,18.9,2019,Norwegian-BLNO,0
5,Baerum Basket,32,40.1,86.1,31.2,66.7,0.467,9.0,26.3,0.344,14.8,19.7,0.75,8.8,24.6,33.4,20.8,8.9,2.1,12.5,18.1,2019,Norwegian-BLNO,0
6,Tromso Storm,30,40.3,83.6,31.6,71.7,0.441,6.9,20.7,0.332,13.5,21.3,0.635,12.9,25.8,38.7,16.8,7.9,2.3,14.2,17.2,2019,Norwegian-BLNO,0
7,Nidaros Jets,27,40.1,81.8,32.0,72.8,0.44,7.0,22.8,0.307,10.6,14.8,0.719,11.4,26.0,37.4,17.3,6.0,2.4,15.4,17.6,2019,Norwegian-BLNO,0
8,Centrum Tigers,29,38.8,76.7,28.0,65.4,0.428,8.4,23.5,0.356,12.1,17.3,0.7,9.1,22.9,32.1,13.8,5.7,1.4,14.8,18.6,2019,Norwegian-BLNO,0
9,Asker Aliens,27,40.1,76.4,27.3,72.4,0.376,8.4,26.8,0.314,13.3,19.5,0.683,11.4,22.4,33.9,14.0,7.9,1.8,16.7,17.3,2019,Norwegian-BLNO,0
10,Ammerud Basket,29,40.4,75.6,27.2,66.8,0.407,8.4,26.9,0.313,12.9,19.1,0.673,7.7,23.2,31.0,13.3,8.4,2.3,16.0,17.4,2019,Norwegian-BLNO,0
