#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BK Kongsberg Miners,29,40.0,94.4,34.4,68.7,0.501,9.7,24.6,0.394,15.9,21.5,0.74,9.5,29.7,39.2,18.2,7.7,2.2,13.0,15.2,2020,Norwegian-BLNO,0
2,Froya Basket,29,40.4,90.5,33.0,67.7,0.488,10.2,28.3,0.362,14.1,18.8,0.754,8.1,24.1,32.2,18.3,7.1,2.7,12.4,16.3,2020,Norwegian-BLNO,0
3,Tromso Storm,29,40.9,88.7,33.1,74.1,0.446,10.6,30.1,0.352,11.9,16.9,0.706,10.4,25.6,36.0,19.5,7.4,2.2,12.6,17.1,2020,Norwegian-BLNO,0
4,Flyyingen BBK,28,40.0,88.3,34.1,68.9,0.495,6.9,20.8,0.334,13.3,16.9,0.783,9.6,26.6,36.3,16.9,6.2,3.1,14.2,17.6,2020,Norwegian-BLNO,0
5,Baerum Basket,29,40.8,86.7,31.9,68.5,0.466,11.3,30.2,0.374,11.5,15.5,0.74,9.4,25.2,34.7,19.0,6.7,2.3,13.9,18.1,2020,Norwegian-BLNO,1
6,Gimle BBK,29,40.8,86.3,30.7,66.8,0.459,9.6,27.0,0.356,15.3,19.5,0.786,8.2,23.1,31.3,16.4,8.4,1.3,14.1,21.5,2020,Norwegian-BLNO,0
7,Ammerud Basket,27,40.0,80.1,29.3,64.2,0.457,7.4,22.7,0.328,14.0,19.3,0.727,7.1,24.3,31.5,13.5,8.6,1.6,14.5,16.7,2020,Norwegian-BLNO,0
8,Asker Aliens,29,40.4,77.3,28.3,69.9,0.405,8.4,27.8,0.302,12.3,18.9,0.651,9.0,24.6,33.6,13.6,8.1,2.4,11.3,19.2,2020,Norwegian-BLNO,0
9,Centrum Tigers,29,41.0,76.3,27.4,66.9,0.41,9.3,28.7,0.326,12.0,16.9,0.71,7.5,24.4,31.9,14.3,6.6,1.1,13.5,17.3,2020,Norwegian-BLNO,0
10,Nidaros Jets,26,40.6,74.5,29.6,68.6,0.432,5.3,19.6,0.269,9.9,13.9,0.713,8.6,24.2,32.8,18.8,6.7,2.2,17.5,17.6,2020,Norwegian-BLNO,0
