#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Baerum Basket,30,40.2,90.8,34.8,71.5,0.487,8.8,23.6,0.372,12.3,16.6,0.743,8.3,22.2,30.5,19.3,10.8,2.2,14.7,18.8,2017,Norwegian-BLNO,0
2,BK Kongsberg Miners,31,40.6,87.3,32.6,70.6,0.462,9.5,26.0,0.367,12.5,17.7,0.704,10.7,27.2,37.8,15.3,8.8,2.6,14.2,17.6,2017,Norwegian-BLNO,0
3,Gimle BBK,32,40.8,86.2,32.5,71.4,0.455,9.0,26.8,0.335,12.3,16.7,0.735,11.9,26.6,38.5,17.9,8.5,2.6,16.6,20.8,2017,Norwegian-BLNO,0
4,Centrum Tigers,32,40.1,84.7,31.2,69.3,0.451,8.8,26.3,0.332,13.5,18.6,0.728,11.4,26.8,38.2,16.2,7.1,2.8,14.9,18.5,2017,Norwegian-BLNO,1
5,Froya Basket,29,40.0,79.2,30.2,67.8,0.445,8.0,23.9,0.334,10.7,15.7,0.684,10.0,24.4,34.4,15.9,7.3,2.0,15.4,18.4,2017,Norwegian-BLNO,0
6,Asker Aliens,29,40.3,77.8,28.7,65.7,0.437,6.3,21.2,0.298,14.1,21.8,0.647,10.7,27.1,37.8,15.0,6.2,2.8,17.6,16.6,2017,Norwegian-BLNO,0
7,Nidaros Jets,29,39.9,77.2,28.8,67.2,0.428,7.3,24.0,0.304,12.3,17.7,0.694,11.1,24.7,35.8,14.0,7.1,2.8,17.9,14.6,2017,Norwegian-BLNO,0
8,Ammerud Basket,25,40.1,68.6,25.0,60.1,0.416,7.0,20.4,0.341,11.6,17.3,0.674,7.4,22.5,29.9,11.6,6.8,2.0,17.6,16.7,2017,Norwegian-BLNO,0
9,Persbraaten BBK,26,39.8,68.5,23.8,62.8,0.379,8.0,27.0,0.295,13.0,18.7,0.696,8.2,24.2,32.4,14.1,6.7,1.3,17.6,17.6,2017,Norwegian-BLNO,0
10,Tromso Storm,29,39.9,67.1,25.5,64.9,0.393,7.8,25.6,0.306,8.3,12.4,0.672,9.2,22.6,31.8,13.4,7.6,1.7,15.1,12.1,2017,Norwegian-BLNO,0
