#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Tezenis Scaligera Verona,12,40.4,91.3,33.0,65.3,0.505,7.5,20.7,0.363,17.8,23.3,0.767,8.9,23.5,32.4,12.3,8.1,1.1,11.4,23.6,2001,Euroleague,0
2,Barca,12,40.0,85.3,30.8,64.8,0.475,6.3,19.3,0.328,17.4,25.0,0.697,12.1,23.4,35.5,13.1,7.3,3.8,15.5,21.8,2001,Euroleague,0
3,Virtus Bologna,22,40.2,84.5,28.8,57.1,0.504,6.0,16.4,0.366,21.0,28.5,0.735,8.8,23.0,31.8,9.3,12.1,3.0,14.9,24.8,2001,Euroleague,1
4,KK Zadar,10,40.5,84.0,29.2,60.2,0.485,6.7,17.3,0.387,18.9,25.0,0.756,8.0,20.3,28.3,14.0,10.7,3.4,13.4,23.8,2001,Euroleague,0
5,Real Madrid,15,40.0,83.5,29.1,57.3,0.508,7.6,17.6,0.432,17.7,25.5,0.696,8.3,23.3,31.5,11.6,10.6,2.3,15.5,23.4,2001,Euroleague,0
6,Zalgiris,12,40.4,83.1,27.6,58.2,0.474,8.7,21.1,0.411,19.3,23.5,0.819,7.6,22.6,30.2,11.5,7.0,5.6,13.5,22.3,2001,Euroleague,0
7,Peristeri BC,12,40.0,82.3,29.2,58.7,0.497,6.2,17.6,0.351,17.8,22.8,0.784,9.5,23.4,32.9,11.0,7.3,2.4,15.3,22.5,2001,Euroleague,0
8,PAOK BC,13,40.4,82.1,27.1,56.5,0.479,5.5,14.5,0.381,22.4,29.4,0.762,7.1,23.7,30.8,11.9,6.9,2.8,11.9,22.6,2001,Euroleague,0
9,Movistar Estudiantes,12,40.4,80.8,27.8,60.8,0.457,6.8,18.5,0.365,18.6,23.5,0.791,10.0,23.4,33.4,11.4,8.4,1.6,16.4,22.8,2001,Euroleague,0
10,Buducnost,12,40.0,80.8,29.5,63.6,0.464,6.0,23.7,0.254,15.8,24.4,0.645,11.2,19.7,30.8,10.6,8.3,1.8,13.1,22.3,2001,Euroleague,0
11,Union Olimpija,15,40.2,80.1,28.6,60.3,0.475,5.7,15.9,0.356,17.3,23.9,0.723,10.9,21.5,32.4,11.0,10.2,2.4,14.1,26.7,2001,Euroleague,0
12,Olympiacos,14,37.2,79.4,26.9,52.8,0.509,7.3,18.9,0.385,18.4,27.1,0.679,8.4,19.5,27.9,10.1,8.2,2.9,13.7,21.3,2001,Euroleague,0
13,Universo De'Longhi Treviso,15,37.8,78.5,25.7,53.1,0.484,7.7,19.1,0.406,19.4,27.1,0.717,8.3,18.6,26.9,12.7,10.9,2.3,13.4,21.3,2001,Euroleague,0
14,Fortituto Kontatto Bologna,18,40.6,78.4,26.4,58.8,0.449,7.3,21.8,0.337,18.3,27.2,0.675,8.8,23.6,32.4,8.6,11.9,3.4,15.2,21.8,2001,Euroleague,0
15,Hapoel Bank Yahav Jerusalem,10,40.0,78.4,27.9,59.7,0.467,3.8,11.9,0.319,18.8,25.4,0.74,10.7,19.1,29.8,10.4,9.6,2.1,16.9,22.5,2001,Euroleague,0
16,Saint Petersburg Lions,10,40.5,77.8,26.6,56.6,0.47,4.9,16.2,0.302,19.7,26.7,0.738,7.1,21.8,28.9,12.3,8.9,2.3,16.9,23.5,2001,Euroleague,0
17,Lugano Tigers,10,40.0,77.7,27.8,64.2,0.433,6.7,21.1,0.318,15.4,22.4,0.688,10.4,18.0,28.4,7.1,12.8,1.6,16.9,25.6,2001,Euroleague,0
18,London Towers,10,40.0,77.5,27.4,64.8,0.423,6.5,19.3,0.337,16.2,22.7,0.714,11.6,21.8,33.4,8.9,7.2,1.1,13.0,24.3,2001,Euroleague,0
19,Baskonia,22,40.0,77.5,27.8,56.8,0.49,5.0,14.5,0.349,16.8,24.6,0.681,9.1,21.6,30.7,11.5,9.5,1.5,13.8,24.2,2001,Euroleague,0
20,Proximus Spirou Charleroi,10,40.0,76.9,28.0,62.7,0.447,7.2,21.7,0.332,13.7,19.3,0.71,11.2,19.6,30.8,6.4,5.2,0.8,16.4,24.8,2001,Euroleague,0
21,AEK Athens,18,40.3,76.8,26.3,60.1,0.437,6.0,19.4,0.309,18.3,26.3,0.696,10.0,21.9,31.9,8.6,6.3,1.3,12.4,25.1,2001,Euroleague,0
22,KK Cibona,12,40.8,75.9,26.8,62.6,0.429,4.0,17.4,0.23,18.3,26.5,0.689,10.9,21.3,32.3,7.8,9.4,2.3,14.8,24.0,2001,Euroleague,0
23,ADO Basquetebol Sad Ovarense,10,40.0,74.6,28.0,56.8,0.493,5.8,16.4,0.354,12.8,17.8,0.719,7.4,18.6,26.0,11.2,7.7,1.4,20.5,22.7,2001,Euroleague,0
24,Fraport Skyliners,10,40.0,69.6,25.7,60.3,0.426,4.5,16.3,0.276,13.7,17.6,0.778,8.0,19.0,27.0,12.2,7.7,1.0,14.4,24.5,2001,Euroleague,0
