#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Olympiacos,22,40.7,86.7,31.1,59.6,0.523,6.7,18.1,0.369,17.8,25.0,0.711,8.8,21.6,30.4,18.1,8.8,2.5,13.8,21.3,2010,Euroleague,0
2,Mens Sana 1871 Siena,16,40.0,81.9,27.2,57.6,0.472,9.3,22.7,0.41,18.1,23.3,0.78,7.1,19.8,26.9,14.3,9.7,1.9,11.3,22.5,2010,Euroleague,0
3,Barca,22,40.2,79.4,27.5,56.0,0.492,7.5,21.0,0.354,16.9,20.8,0.81,7.4,22.9,30.2,15.4,7.5,4.1,11.1,19.0,2010,Euroleague,1
4,Anadolu Efes,16,40.6,78.3,27.7,59.8,0.463,7.3,22.8,0.321,15.6,20.4,0.765,9.1,20.6,29.8,15.4,7.4,2.6,13.5,21.6,2010,Euroleague,0
5,Baskonia,20,40.2,77.8,28.7,59.7,0.48,9.1,23.0,0.394,11.5,16.3,0.702,7.3,21.7,28.9,15.2,5.2,1.7,11.7,19.1,2010,Euroleague,0
6,Maccabi FOX Tel Aviv,20,40.2,77.7,26.1,57.7,0.452,7.2,20.0,0.358,18.3,24.4,0.752,8.3,24.5,32.7,15.8,7.9,4.2,13.9,23.8,2010,Euroleague,0
7,Unicaja,16,40.3,77.1,26.9,61.0,0.441,8.0,21.9,0.366,15.4,20.4,0.755,8.8,19.8,28.6,15.8,7.4,2.1,14.2,19.6,2010,Euroleague,0
8,Real Madrid,20,40.2,77.0,27.0,55.9,0.483,7.2,18.8,0.381,15.8,20.5,0.768,7.4,20.5,27.9,14.7,7.6,2.1,12.5,20.3,2010,Euroleague,0
9,Panathinaikos,16,40.3,76.9,26.7,54.1,0.494,6.3,18.4,0.344,17.3,23.3,0.742,7.5,20.1,27.6,14.6,7.6,2.3,13.4,20.3,2010,Euroleague,0
10,Khimki,16,40.6,76.0,26.3,56.8,0.463,7.9,21.7,0.366,15.6,21.0,0.741,9.4,22.8,32.3,13.9,5.7,3.3,14.8,20.1,2010,Euroleague,0
11,Asseco Arka Gdynia,19,40.0,75.4,27.4,60.6,0.452,7.3,22.5,0.326,13.3,18.4,0.72,8.8,22.6,31.4,12.8,7.7,3.4,15.7,22.4,2010,Euroleague,0
12,CSKA Moscow,21,40.5,75.4,26.6,54.9,0.485,8.6,21.3,0.403,13.6,18.9,0.72,7.1,21.0,28.1,14.0,8.0,3.1,13.1,18.9,2010,Euroleague,0
13,Lietuvos Rytas,10,40.5,74.1,24.9,57.0,0.437,8.2,23.4,0.35,16.1,21.4,0.752,9.2,18.1,27.3,15.1,7.5,2.3,17.0,26.1,2010,Euroleague,0
14,KK Partizan,22,40.7,73.7,24.0,54.1,0.444,7.0,20.2,0.344,18.7,26.8,0.698,11.3,23.4,34.7,14.1,7.2,3.2,16.8,26.0,2010,Euroleague,0
15,Maroussi BC,16,40.0,72.7,26.4,55.9,0.472,7.4,19.2,0.388,12.5,18.0,0.694,8.1,18.6,26.7,13.1,7.8,3.0,13.6,19.4,2010,Euroleague,0
16,AX Armani Exchange Milan,10,40.0,72.4,24.9,56.2,0.443,6.8,20.4,0.333,15.8,21.0,0.752,8.6,19.2,27.8,11.6,7.6,1.0,14.0,22.9,2010,Euroleague,0
17,Orleans Loiret Basket,10,40.0,72.2,24.6,55.5,0.443,7.3,22.5,0.324,15.7,19.8,0.793,7.3,20.8,28.1,13.2,8.9,2.6,15.8,21.3,2010,Euroleague,0
18,Virtus Roma,10,40.5,71.3,25.7,57.3,0.449,5.6,16.9,0.331,14.3,19.0,0.753,7.9,21.3,29.2,9.6,7.9,2.1,14.7,22.6,2010,Euroleague,0
19,Zalgiris,16,40.0,70.4,24.3,55.1,0.441,7.0,20.1,0.349,14.8,19.9,0.745,8.9,20.6,29.6,12.1,5.4,3.4,15.6,18.9,2010,Euroleague,0
20,KK Cibona,16,40.3,70.2,24.8,57.7,0.429,7.4,23.4,0.318,13.3,18.3,0.726,8.3,19.0,27.3,10.1,7.7,2.6,13.0,21.6,2010,Euroleague,0
21,Fenerbahce Beko,10,40.5,69.0,24.4,55.6,0.439,5.8,20.2,0.287,14.4,20.7,0.696,7.5,20.8,28.3,11.1,5.1,2.6,15.2,19.6,2010,Euroleague,0
22,ASVEL Basket,10,40.5,68.0,24.6,51.9,0.474,6.1,18.0,0.339,12.7,16.9,0.751,6.4,19.2,25.6,12.7,7.3,2.0,16.1,24.3,2010,Euroleague,0
23,Union Olimpija,10,40.5,67.7,22.8,55.8,0.409,7.1,24.0,0.296,15.0,20.9,0.718,8.5,20.2,28.7,10.3,6.5,1.3,16.8,24.0,2010,Euroleague,0
24,EWE Baskets Oldenburg,10,40.0,65.7,23.5,58.1,0.404,6.9,24.5,0.282,11.8,17.7,0.667,9.1,18.6,27.7,10.3,6.2,2.3,16.9,23.9,2010,Euroleague,0
