#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Maccabi FOX Tel Aviv,25,40.4,83.6,31.1,60.8,0.512,7.7,19.3,0.4,13.6,18.9,0.721,7.5,23.1,30.6,17.7,7.4,3.0,13.4,22.5,2008,Euroleague,0
2,Baskonia,25,40.2,82.6,29.3,58.8,0.498,8.2,21.4,0.382,15.9,22.0,0.725,7.9,22.4,30.3,13.3,7.0,2.6,12.6,20.2,2008,Euroleague,0
3,Lietuvos Rytas,20,40.3,81.6,28.3,57.3,0.493,8.1,19.8,0.409,17.0,21.9,0.776,9.4,21.5,30.9,13.3,8.3,1.8,15.0,22.6,2008,Euroleague,0
4,Real Madrid,20,40.5,81.3,27.5,59.3,0.463,9.0,22.9,0.393,17.4,24.3,0.718,10.8,20.1,30.9,14.2,9.2,2.1,13.0,20.4,2008,Euroleague,0
5,Olympiacos,23,40.2,79.7,27.8,58.1,0.479,7.1,19.5,0.366,16.9,20.5,0.826,8.1,22.5,30.6,12.8,7.0,2.8,13.1,20.7,2008,Euroleague,0
6,Panathinaikos,20,40.2,79.4,27.2,54.0,0.504,7.0,18.4,0.38,18.0,23.6,0.762,5.6,21.1,26.7,13.5,7.5,1.7,14.6,20.7,2008,Euroleague,0
7,Mens Sana 1871 Siena,24,40.4,79.3,27.8,60.6,0.459,10.2,26.9,0.378,13.5,18.0,0.748,7.7,20.3,28.0,13.3,13.7,3.0,11.8,20.7,2008,Euroleague,0
8,CSKA Moscow,25,40.0,79.3,27.8,57.4,0.485,8.5,21.1,0.404,15.1,20.1,0.753,7.5,22.2,29.7,13.8,6.9,2.5,10.1,17.8,2008,Euroleague,1
9,Chorale Roanne Basket,14,40.0,78.9,27.9,64.4,0.434,7.9,23.4,0.338,15.1,20.5,0.735,11.9,17.6,29.5,13.4,9.7,3.0,15.1,18.6,2008,Euroleague,0
10,Zalgiris,20,40.2,78.4,26.9,59.4,0.453,8.2,24.0,0.342,16.4,22.2,0.736,10.3,22.2,32.5,13.4,7.5,2.7,14.5,20.2,2008,Euroleague,0
11,Fenerbahce Beko,22,40.2,77.8,27.9,60.1,0.464,8.5,23.2,0.367,13.5,20.1,0.668,8.8,21.9,30.7,12.0,9.1,3.4,14.6,20.3,2008,Euroleague,0
12,KK Cibona,14,40.0,77.1,27.6,58.5,0.473,7.6,21.1,0.358,14.3,18.6,0.769,7.1,18.9,26.0,10.0,8.1,1.4,14.5,23.4,2008,Euroleague,0
13,Unicaja,21,40.0,76.7,26.0,54.8,0.474,7.6,19.8,0.386,17.0,22.3,0.763,8.1,23.0,31.1,12.5,7.6,3.3,14.6,18.7,2008,Euroleague,0
14,Anadolu Efes,20,40.5,76.6,27.9,58.9,0.473,7.1,19.4,0.366,13.8,19.5,0.71,8.5,23.0,31.5,12.7,6.1,2.3,12.9,19.9,2008,Euroleague,0
15,KK Partizan,23,40.2,76.1,27.2,58.9,0.462,6.7,20.2,0.329,15.1,20.1,0.749,10.5,24.7,35.1,12.3,5.7,2.4,15.5,25.0,2008,Euroleague,0
16,Aris BC,20,40.3,75.1,26.2,58.4,0.448,7.1,19.8,0.359,15.7,21.8,0.722,9.4,19.0,28.4,10.6,8.1,2.6,13.4,20.9,2008,Euroleague,0
17,Barca,23,40.0,74.3,27.5,61.3,0.449,6.5,22.3,0.292,12.7,17.2,0.737,10.3,22.4,32.7,14.3,8.3,3.9,12.7,19.6,2008,Euroleague,0
18,Le Mans Sarthe Basket,14,40.4,73.9,28.6,60.0,0.477,5.6,16.5,0.338,11.1,16.8,0.66,8.0,19.4,27.4,16.5,7.4,2.9,13.5,19.9,2008,Euroleague,0
19,Union Olimpija,14,40.0,73.6,28.1,61.9,0.454,5.9,20.1,0.295,11.4,16.0,0.71,9.7,20.1,29.8,12.1,7.6,3.1,16.1,24.6,2008,Euroleague,0
20,Virtus Roma,20,40.3,72.7,26.6,61.0,0.436,7.2,21.6,0.334,12.3,17.3,0.711,8.8,20.2,29.0,10.9,10.7,2.7,12.3,24.6,2008,Euroleague,0
21,AX Armani Exchange Milan,15,40.0,72.0,25.9,59.1,0.439,6.3,20.5,0.309,13.8,19.5,0.709,9.8,20.7,30.5,11.0,9.8,1.9,12.5,20.0,2008,Euroleague,0
22,Virtus Bologna,14,40.0,72.0,25.4,60.4,0.42,6.7,18.7,0.359,14.6,19.9,0.731,10.4,18.8,29.1,8.6,9.1,3.0,15.1,19.9,2008,Euroleague,0
23,Trefl Sopot,14,40.0,69.5,25.1,59.2,0.425,6.6,18.9,0.351,12.6,17.5,0.718,9.6,22.2,31.8,11.2,6.9,2.5,14.1,19.8,2008,Euroleague,0
24,Brose Baskets Bamberg,14,40.0,62.8,22.1,50.9,0.435,7.1,20.9,0.342,11.4,17.6,0.646,5.7,21.1,26.9,11.5,5.7,1.8,15.8,22.1,2008,Euroleague,0
