#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CSKA Moscow,29,40.3,91.0,31.2,60.2,0.517,10.0,23.8,0.422,18.6,23.7,0.785,7.8,23.0,30.8,19.8,6.5,3.2,12.9,22.7,2016,Euroleague,1
2,Real Madrid,27,40.0,82.9,29.2,64.1,0.455,9.7,27.9,0.348,14.8,19.5,0.759,9.6,22.9,32.4,19.0,5.9,3.0,11.7,21.9,2016,Euroleague,0
3,Anadolu Efes,24,40.4,82.7,30.0,62.9,0.476,9.2,23.3,0.395,13.5,19.4,0.697,10.0,22.7,32.6,19.4,5.3,3.5,13.2,20.8,2016,Euroleague,0
4,Khimki,24,40.0,81.8,30.0,64.6,0.464,8.8,25.5,0.347,13.0,18.2,0.716,9.5,23.2,32.7,19.0,7.9,4.4,12.5,21.3,2016,Euroleague,0
5,Baskonia,29,40.9,81.6,28.4,63.3,0.449,9.3,26.1,0.358,15.4,19.6,0.787,8.8,25.9,34.6,15.0,7.2,3.6,13.6,20.4,2016,Euroleague,0
6,Fenerbahce Beko,29,40.3,79.3,28.2,60.1,0.469,8.3,22.0,0.376,14.6,19.7,0.741,8.7,22.3,31.0,16.3,5.2,4.1,12.0,20.4,2016,Euroleague,0
7,Barca,29,40.5,78.9,28.0,60.0,0.466,8.6,23.0,0.373,14.4,19.4,0.741,7.8,22.2,30.0,17.8,6.3,2.0,11.3,19.8,2016,Euroleague,0
8,Lokomotiv Kuban,31,40.2,77.2,26.9,59.9,0.449,9.7,26.3,0.37,13.7,17.3,0.79,8.9,21.3,30.2,16.5,7.4,2.4,13.1,20.8,2016,Euroleague,0
9,Brose Baskets Bamberg,24,40.0,77.1,27.7,57.5,0.481,7.9,19.9,0.397,13.9,17.5,0.795,6.8,23.1,29.8,17.8,5.0,2.4,12.5,22.4,2016,Euroleague,0
10,Olympiacos,24,40.4,76.8,27.3,62.2,0.44,7.5,21.6,0.345,14.7,20.6,0.713,10.2,22.6,32.8,16.5,6.1,2.8,11.7,22.9,2016,Euroleague,0
11,Bayern Munich,10,40.0,76.3,28.5,63.5,0.449,8.1,22.4,0.362,11.2,14.2,0.789,7.6,23.6,31.2,17.9,7.6,3.1,12.8,20.9,2016,Euroleague,0
12,Panathinaikos,27,40.2,75.7,27.4,59.1,0.463,6.9,20.4,0.336,14.1,19.7,0.716,8.9,22.7,31.6,19.3,7.4,2.2,13.9,21.9,2016,Euroleague,0
13,Maccabi FOX Tel Aviv,10,40.0,75.0,26.6,62.2,0.428,9.4,23.8,0.395,12.4,17.0,0.729,10.1,21.8,31.9,17.3,4.3,3.1,13.4,23.5,2016,Euroleague,0
14,KK Crvena Zvezda,27,40.0,75.0,26.9,58.9,0.456,7.0,20.3,0.344,14.3,19.7,0.727,8.7,21.3,30.0,16.2,6.6,2.8,15.1,23.2,2016,Euroleague,0
15,Cedevita,24,40.0,74.5,27.4,60.5,0.452,6.7,20.4,0.329,13.0,17.5,0.745,7.8,21.6,29.5,15.7,5.2,1.3,13.6,20.6,2016,Euroleague,0
16,AX Armani Exchange Milan,10,40.0,73.7,26.3,63.0,0.417,7.1,22.7,0.313,14.0,18.1,0.773,8.7,19.4,28.1,16.2,7.3,1.5,11.9,23.1,2016,Euroleague,0
17,Darussafaka Basketbol Istanbul,24,40.2,73.5,27.1,59.1,0.458,7.5,21.0,0.356,11.8,17.9,0.66,8.5,21.5,30.0,16.9,6.7,3.0,14.4,20.2,2016,Euroleague,0
18,Unicaja,24,40.0,72.2,26.6,60.8,0.438,7.7,24.4,0.314,11.3,15.1,0.749,10.9,19.2,30.1,16.6,5.8,1.9,13.0,18.3,2016,Euroleague,0
19,Strasbourg IG,10,40.0,71.1,27.4,61.8,0.443,6.2,18.6,0.333,10.1,13.6,0.743,8.8,20.8,29.6,17.8,7.7,2.7,15.2,20.5,2016,Euroleague,0
20,Zalgiris,24,40.0,71.0,26.1,60.4,0.432,5.4,16.4,0.328,13.5,16.7,0.805,8.5,22.0,30.6,14.5,5.7,1.7,13.7,23.3,2016,Euroleague,0
21,CSP Limoges,10,40.0,69.8,25.8,56.7,0.455,7.7,19.6,0.393,10.5,14.7,0.714,7.0,20.0,27.0,17.8,5.5,1.9,17.6,20.4,2016,Euroleague,0
22,Pinar Karsiyaka,10,40.0,69.8,25.4,59.9,0.424,7.0,23.1,0.303,12.0,17.9,0.67,7.8,20.7,28.5,16.1,8.4,2.2,13.3,19.4,2016,Euroleague,0
23,Banco di Sardegna Sassari,10,40.5,69.0,24.9,59.5,0.418,8.5,24.7,0.344,10.7,13.0,0.823,6.1,18.1,24.2,14.3,5.9,3.5,12.4,20.3,2016,Euroleague,0
24,Enea Zastal BC Zielona,10,40.0,66.4,24.5,58.9,0.416,6.3,20.2,0.312,11.1,14.4,0.771,8.9,21.3,30.2,16.3,5.8,1.5,13.3,23.5,2016,Euroleague,0
