#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Real Madrid,16,40.0,85.9,30.1,63.3,0.476,7.9,20.7,0.381,17.4,21.8,0.802,10.6,24.0,34.6,15.9,5.3,4.3,12.6,21.8,2012,Euroleague,0
2,CSKA Moscow,22,40.2,83.5,29.3,58.0,0.505,8.4,21.9,0.383,16.5,21.6,0.765,8.4,23.8,32.2,18.6,6.6,3.9,13.5,21.3,2012,Euroleague,0
3,Baskonia,10,40.5,80.2,28.9,62.5,0.462,9.0,25.0,0.36,12.7,16.0,0.794,9.4,21.0,30.4,14.8,7.8,2.5,11.6,21.7,2012,Euroleague,0
4,Panathinaikos,23,40.4,78.9,28.1,59.9,0.469,7.4,19.3,0.382,15.3,21.1,0.726,9.5,22.4,31.9,15.4,7.9,2.7,12.6,20.8,2012,Euroleague,0
5,Mens Sana 1871 Siena,20,40.0,77.6,27.1,58.5,0.463,7.2,18.3,0.392,16.2,20.4,0.794,6.4,22.0,28.3,12.7,5.7,2.3,10.9,23.0,2012,Euroleague,0
6,Brose Baskets Bamberg,10,40.0,77.3,28.1,62.2,0.452,6.4,19.9,0.322,14.7,19.7,0.746,8.2,21.0,29.2,13.7,5.7,2.8,11.2,20.4,2012,Euroleague,0
7,Olympiacos,22,40.2,76.5,26.1,57.4,0.456,6.5,19.6,0.334,17.5,24.0,0.726,9.7,21.2,30.9,13.7,5.7,3.0,14.0,21.7,2012,Euroleague,1
8,Maccabi FOX Tel Aviv,21,40.2,76.3,28.3,60.0,0.472,5.3,15.3,0.345,13.9,19.2,0.723,8.8,22.4,31.1,13.6,6.6,3.3,13.0,21.9,2012,Euroleague,0
9,Bilbao Basket,20,40.0,75.5,27.6,57.6,0.479,6.5,19.3,0.338,13.9,17.5,0.794,8.0,22.0,30.0,14.9,5.6,2.3,13.6,23.1,2012,Euroleague,0
10,Fenerbahce Beko,16,40.9,75.3,26.4,59.6,0.444,5.5,17.3,0.318,16.6,22.2,0.749,8.6,22.1,30.7,11.3,6.8,2.4,13.3,22.8,2012,Euroleague,0
11,Unicaja,16,40.3,74.9,27.8,64.6,0.431,4.8,17.9,0.266,14.5,19.8,0.734,9.3,23.5,32.8,12.9,5.6,3.4,13.6,19.3,2012,Euroleague,0
12,Barca,22,40.0,74.5,27.0,60.8,0.444,7.2,20.5,0.35,13.3,16.8,0.792,8.7,23.4,32.1,15.3,7.0,3.7,10.4,18.5,2012,Euroleague,0
13,Zalgiris,16,40.3,74.5,27.0,61.0,0.443,6.5,18.9,0.343,13.7,19.6,0.697,9.3,22.3,31.6,12.8,4.9,2.0,13.9,23.6,2012,Euroleague,0
14,Nancy Basket,10,40.0,74.3,27.8,61.0,0.456,5.3,14.6,0.363,13.4,18.8,0.713,8.2,20.2,28.4,12.6,8.4,3.2,14.6,20.8,2012,Euroleague,0
15,KK Partizan,10,40.0,73.9,25.1,57.6,0.436,5.1,18.1,0.282,18.2,22.2,0.82,9.1,21.7,30.8,12.6,4.4,1.8,13.9,24.1,2012,Euroleague,0
16,Proximus Spirou Charleroi,10,40.0,72.9,27.6,60.6,0.455,7.3,20.6,0.354,10.4,16.3,0.638,7.3,22.0,29.3,12.8,6.2,1.7,13.8,23.2,2012,Euroleague,0
17,KK Zagreb,10,40.0,71.8,26.2,60.0,0.437,7.5,22.6,0.332,11.9,14.4,0.826,7.6,23.2,30.8,12.9,5.1,1.6,16.9,20.0,2012,Euroleague,0
18,Acqua San Bernardo Cantu,16,40.3,71.5,25.0,58.1,0.43,7.6,21.1,0.362,13.8,17.3,0.797,7.4,21.3,28.8,16.1,4.7,2.2,11.5,22.8,2012,Euroleague,0
19,Galatasaray,16,40.6,69.8,25.9,59.3,0.438,5.8,18.8,0.31,12.1,16.7,0.723,8.6,21.3,29.9,14.4,7.2,2.1,14.3,22.1,2012,Euroleague,0
20,AX Armani Exchange Milan,16,40.0,69.8,25.1,58.4,0.429,7.1,21.8,0.324,12.5,18.3,0.685,7.1,22.8,29.9,14.0,4.5,2.4,11.6,21.7,2012,Euroleague,0
21,Anadolu Efes,16,40.0,69.3,25.3,59.8,0.422,6.2,20.0,0.309,12.6,17.4,0.72,8.3,21.6,29.9,14.1,7.9,2.9,13.3,21.2,2012,Euroleague,0
22,UNICS Kazan,20,40.3,68.8,23.8,54.0,0.441,6.4,17.6,0.365,14.6,18.9,0.772,6.5,24.2,30.6,11.7,6.0,3.6,14.0,20.1,2012,Euroleague,0
23,Asseco Arka Gdynia,10,40.7,61.8,22.4,58.1,0.386,7.7,23.5,0.328,8.9,14.1,0.631,7.8,22.0,29.8,13.0,6.1,1.4,14.5,21.2,2012,Euroleague,0
24,Union Olimpija,10,40.0,58.9,22.6,57.8,0.391,4.7,19.7,0.239,8.7,12.2,0.713,8.5,20.7,29.2,10.4,5.0,1.9,13.3,19.0,2012,Euroleague,0
