#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Espoirs Asvel,23,40.0,83.0,30.5,63.5,0.48,5.9,20.1,0.294,16.0,24.3,0.658,11.7,25.7,37.4,18.2,10.6,2.2,18.5,18.9,2021,French-LNB-Espoirs,0
2,Espoirs Cholet,22,40.0,80.5,30.3,67.8,0.447,7.3,26.0,0.279,12.5,20.5,0.613,14.4,24.9,39.3,19.5,11.6,1.9,16.8,17.8,2021,French-LNB-Espoirs,0
3,Espoirs Strasbourg,20,40.4,80.4,30.6,69.6,0.44,9.0,27.3,0.328,10.3,16.4,0.627,10.5,24.2,34.7,16.2,11.1,2.3,16.0,17.0,2021,French-LNB-Espoirs,0
4,Espoirs Monaco,19,40.5,78.5,28.9,72.1,0.401,7.8,26.1,0.299,12.8,20.2,0.633,14.7,25.3,40.1,14.2,10.1,2.9,17.9,20.5,2021,French-LNB-Espoirs,0
5,Espoirs Bourg-en-Bresse,20,40.0,76.7,27.8,64.0,0.435,8.9,28.2,0.314,12.2,16.8,0.726,9.8,20.5,30.3,19.3,9.4,2.0,18.4,17.8,2021,French-LNB-Espoirs,0
6,Espoirs Orleans,19,39.9,76.0,27.3,64.8,0.421,7.2,22.9,0.315,14.2,21.7,0.651,11.7,22.5,34.3,16.1,9.3,2.5,18.0,19.2,2021,French-LNB-Espoirs,0
7,Espoirs Dijon,23,40.4,73.3,26.1,62.6,0.417,5.6,18.9,0.297,15.5,21.3,0.727,10.5,22.1,32.6,13.0,14.0,1.8,17.4,21.9,2021,French-LNB-Espoirs,0
8,Espoirs Nanterre,18,39.8,72.8,28.2,63.1,0.447,7.2,24.1,0.298,9.3,14.7,0.636,11.4,22.3,33.7,18.4,11.0,3.6,19.8,22.6,2021,French-LNB-Espoirs,0
9,Espoirs Le Portel,21,40.2,72.6,26.5,62.1,0.427,6.5,21.5,0.304,13.0,19.5,0.67,8.5,22.9,31.3,18.7,10.9,2.7,18.5,16.0,2021,French-LNB-Espoirs,0
10,Espoirs Chalon-Saone,18,40.0,72.6,27.2,62.7,0.434,5.8,22.8,0.255,12.4,18.1,0.684,12.7,23.2,35.9,16.5,9.6,1.7,20.6,21.9,2021,French-LNB-Espoirs,1
11,Espoirs Limoges,22,40.7,72.4,26.4,66.2,0.398,5.1,20.2,0.255,14.5,24.1,0.603,13.0,24.9,37.9,15.2,10.9,2.6,19.0,19.0,2021,French-LNB-Espoirs,0
12,Espoirs Pau-Lacq-Orthez,19,40.0,70.5,26.4,65.1,0.405,6.9,23.8,0.292,10.8,18.0,0.599,12.4,23.5,35.9,14.9,10.1,3.1,20.3,18.4,2021,French-LNB-Espoirs,0
13,Espoirs Le Mans,19,40.5,69.4,25.8,61.4,0.421,5.7,20.4,0.281,11.9,17.6,0.678,11.1,24.6,35.7,15.8,9.7,2.7,22.4,19.9,2021,French-LNB-Espoirs,0
14,Espoirs Chalons-Reims,19,40.2,68.9,25.5,61.4,0.415,5.6,20.1,0.281,12.3,19.9,0.617,12.3,25.0,37.3,15.5,8.5,2.9,22.3,20.2,2021,French-LNB-Espoirs,0
15,Espoirs Boulogne-Levallois,18,40.6,67.9,23.8,59.0,0.403,5.4,20.1,0.268,15.0,23.1,0.649,11.5,18.6,30.1,13.9,11.0,2.4,20.5,18.9,2021,French-LNB-Espoirs,0
16,Espoirs Roanne,18,40.3,67.4,26.3,59.0,0.445,6.0,19.6,0.306,8.9,16.3,0.544,10.4,23.6,34.1,15.6,8.8,1.9,22.6,17.7,2021,French-LNB-Espoirs,0
17,Espoirs Gravelines-Dunkerque,20,40.0,64.1,23.6,56.4,0.418,5.0,17.9,0.277,12.1,19.5,0.62,9.1,23.8,32.9,15.8,8.4,3.3,23.1,19.1,2021,French-LNB-Espoirs,0
18,Espoirs Boulazac,16,40.3,61.7,22.9,62.4,0.367,4.5,19.5,0.231,11.4,18.8,0.608,10.6,24.6,35.3,14.8,11.3,3.8,21.6,20.3,2021,French-LNB-Espoirs,0
