#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Espoirs Cholet,37,40.0,93.5,34.4,71.1,0.484,7.4,23.2,0.318,17.3,26.4,0.654,16.2,27.2,43.4,19.9,11.5,1.7,17.5,18.8,2019,French-LNB-Espoirs,0
2,Espoirs Bourg-en-Bresse,36,40.0,85.4,34.2,68.8,0.497,7.8,23.5,0.33,9.2,14.6,0.634,11.4,24.7,36.1,23.0,13.0,1.9,16.9,19.7,2019,French-LNB-Espoirs,0
3,Espoirs Chalon-Saone,37,40.1,81.7,30.1,66.6,0.452,7.9,25.7,0.307,13.7,19.9,0.687,11.4,23.8,35.2,18.8,10.4,1.7,18.2,19.3,2019,French-LNB-Espoirs,0
4,Espoirs Chalons-Reims,35,40.3,80.4,29.5,64.0,0.461,7.5,23.4,0.322,13.8,20.9,0.662,10.3,26.1,36.4,19.7,9.8,2.3,18.3,19.7,2019,French-LNB-Espoirs,0
5,Espoirs Gravelines-Dunkerque,35,40.1,79.9,29.4,64.7,0.455,8.1,24.5,0.333,12.9,19.1,0.675,9.4,25.1,34.5,19.8,7.6,2.7,17.0,17.1,2019,French-LNB-Espoirs,0
6,Espoirs Dijon,36,40.1,78.6,30.0,62.1,0.483,6.1,19.1,0.321,12.6,18.2,0.693,8.2,20.4,28.6,17.9,14.3,2.5,14.3,16.1,2019,French-LNB-Espoirs,0
7,Espoirs Antibes,34,40.8,77.4,27.8,66.0,0.421,7.9,24.3,0.325,14.0,21.8,0.642,9.3,25.0,34.2,17.1,9.1,2.7,18.7,19.3,2019,French-LNB-Espoirs,0
8,Espoirs Pau-Lacq-Orthez,35,40.5,76.0,28.9,66.1,0.436,5.3,18.9,0.281,13.0,21.5,0.606,12.7,24.5,37.2,15.8,11.2,2.4,18.4,17.6,2019,French-LNB-Espoirs,0
9,Espoirs Asvel,34,40.6,74.1,26.9,62.9,0.428,8.1,24.4,0.333,12.2,18.4,0.663,9.4,24.8,34.1,15.8,9.5,2.9,20.1,18.1,2019,French-LNB-Espoirs,1
10,Espoirs Le Mans,34,40.3,73.0,28.6,65.7,0.436,5.4,20.1,0.27,10.3,18.0,0.573,11.4,25.2,36.6,17.1,9.4,1.6,21.1,20.7,2019,French-LNB-Espoirs,0
11,Espoirs Boulazac,34,40.1,72.4,26.5,64.7,0.41,6.9,24.1,0.287,12.5,18.9,0.66,8.9,19.3,28.1,14.9,11.6,1.5,18.0,17.8,2019,French-LNB-Espoirs,0
12,Espoirs Strasbourg,34,39.9,72.1,28.2,64.5,0.438,6.0,21.5,0.278,9.7,14.6,0.661,9.9,23.0,32.9,16.6,10.4,1.7,18.7,19.5,2019,French-LNB-Espoirs,0
13,Espoirs Boulogne-Levallois,34,40.2,71.7,25.0,66.1,0.378,6.2,21.7,0.285,15.6,23.1,0.673,11.6,22.5,34.1,13.8,11.3,2.4,19.7,20.9,2019,French-LNB-Espoirs,0
14,Espoirs Monaco,34,40.7,70.7,27.0,65.2,0.415,6.6,21.0,0.313,10.1,16.5,0.613,10.5,28.8,39.3,15.6,8.7,2.5,19.8,18.3,2019,French-LNB-Espoirs,0
15,Espoirs Fos Sur Mer,34,40.0,67.0,25.2,59.4,0.425,5.1,18.3,0.282,11.4,19.5,0.584,10.1,24.6,34.6,15.2,10.9,2.8,25.9,18.1,2019,French-LNB-Espoirs,0
16,Espoirs Nanterre,35,40.7,66.8,25.4,63.9,0.397,6.2,23.3,0.267,9.8,15.0,0.652,9.8,23.7,33.5,13.2,12.1,1.7,18.7,18.7,2019,French-LNB-Espoirs,0
17,Espoirs Limoges,34,40.1,66.1,24.8,63.1,0.394,5.2,19.2,0.273,11.3,18.8,0.598,13.8,23.0,36.8,13.8,8.9,2.0,20.8,19.1,2019,French-LNB-Espoirs,0
18,Espoirs Le Portel,34,40.0,64.8,22.4,57.3,0.391,6.7,21.7,0.311,13.3,19.5,0.679,8.8,23.5,32.3,13.6,8.8,2.5,18.8,17.4,2019,French-LNB-Espoirs,0
