#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Espoirs Cholet,32,39.5,85.8,32.3,65.0,0.497,9.7,26.6,0.365,11.4,16.9,0.675,10.2,26.3,36.5,22.8,9.5,3.4,15.9,17.2,2023,French-LNB-Espoirs,0
2,Espoirs Bourg-en-Bresse,32,40.0,85.7,30.5,66.2,0.461,10.0,27.5,0.363,14.6,20.4,0.718,10.9,23.8,34.7,19.3,9.1,2.0,15.8,21.1,2023,French-LNB-Espoirs,0
3,Espoirs Asvel,33,39.7,84.0,32.3,65.7,0.491,7.0,21.1,0.332,12.4,18.0,0.69,10.2,26.5,36.7,20.1,8.6,2.7,17.1,18.5,2023,French-LNB-Espoirs,0
4,Espoirs Blois,33,40.3,83.3,30.9,66.4,0.466,7.5,24.4,0.308,14.0,23.2,0.603,12.8,24.9,37.7,20.5,11.9,3.0,19.2,20.4,2023,French-LNB-Espoirs,0
5,Espoirs Roanne,32,40.2,82.8,31.5,65.5,0.481,7.1,22.0,0.321,12.7,18.7,0.676,9.5,23.0,32.5,19.1,11.1,4.0,18.0,18.4,2023,French-LNB-Espoirs,0
6,Espoirs Strasbourg,33,40.2,81.8,29.5,67.1,0.44,7.2,22.7,0.318,15.5,21.5,0.722,11.2,22.4,33.6,17.4,9.4,2.7,16.8,18.7,2023,French-LNB-Espoirs,0
7,Espoirs Limoges,32,39.9,80.8,31.3,68.1,0.46,5.0,17.4,0.285,13.2,19.9,0.662,12.8,26.5,39.4,20.5,11.2,2.8,17.3,20.1,2023,French-LNB-Espoirs,0
8,Espoirs Monaco,32,40.1,78.7,29.1,64.7,0.45,5.3,18.4,0.288,15.2,23.9,0.633,13.1,24.5,37.5,16.6,8.7,1.8,19.5,21.0,2023,French-LNB-Espoirs,0
9,Espoirs Pau-Lacq-Orthez,33,39.8,77.6,30.1,67.8,0.443,7.6,24.7,0.307,9.9,15.6,0.632,10.6,22.9,33.5,16.5,11.2,2.2,18.5,18.3,2023,French-LNB-Espoirs,0
10,Espoirs Nanterre,33,40.2,76.1,29.3,66.7,0.44,5.7,21.3,0.266,11.7,19.2,0.611,12.7,24.4,37.1,16.8,8.8,3.9,19.2,16.8,2023,French-LNB-Espoirs,0
11,Espoirs Nancy,33,39.5,74.8,27.7,62.7,0.441,5.9,19.8,0.298,13.6,19.7,0.692,9.5,23.3,32.8,15.8,10.9,2.5,15.5,16.0,2023,French-LNB-Espoirs,0
12,Espoirs Boulogne-Levallois,32,39.8,74.6,27.8,62.4,0.445,4.6,15.7,0.293,14.5,21.1,0.686,12.8,22.5,35.3,16.1,8.3,2.4,18.7,17.6,2023,French-LNB-Espoirs,0
13,Espoirs Gravelines-Dunkerque,33,39.8,73.8,28.6,65.7,0.435,5.2,18.9,0.272,11.4,17.8,0.642,10.1,22.5,32.6,16.4,8.0,2.6,16.0,17.4,2023,French-LNB-Espoirs,0
14,Espoirs Fos Sur Mer,33,40.3,72.5,27.9,61.0,0.458,4.6,17.5,0.264,12.0,17.8,0.676,10.4,21.7,32.1,18.5,8.9,2.4,17.8,16.6,2023,French-LNB-Espoirs,0
15,Espoirs Paris Basketball,32,39.4,71.5,26.1,62.8,0.415,6.7,24.6,0.274,12.6,20.2,0.623,9.3,22.2,31.5,15.5,7.9,1.9,17.8,18.3,2023,French-LNB-Espoirs,0
16,Espoirs Dijon,33,40.3,70.3,26.1,64.2,0.406,6.2,20.6,0.3,11.9,17.2,0.692,9.4,17.3,26.7,16.0,9.3,0.7,14.1,18.8,2023,French-LNB-Espoirs,0
17,Espoirs Le Mans,32,40.2,67.0,24.7,60.3,0.409,5.5,19.3,0.286,12.2,18.4,0.662,11.4,25.1,36.5,17.1,6.7,3.9,20.6,19.2,2023,French-LNB-Espoirs,0
18,Espoirs Le Portel,33,39.5,65.0,25.1,62.2,0.403,5.7,21.1,0.271,9.2,14.4,0.634,9.1,20.5,29.6,14.5,8.2,1.4,20.0,18.3,2023,French-LNB-Espoirs,1
