#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fribourg Olympic,39,40.0,81.6,30.3,63.3,0.479,7.7,23.1,0.334,13.3,18.5,0.719,11.0,23.7,34.7,17.6,7.5,2.1,11.8,20.7,2016,Swiss-LNA,1
2,Les Lions de Geneve,33,40.0,81.2,30.7,64.3,0.477,8.1,21.9,0.371,11.8,16.5,0.712,9.5,25.1,34.6,15.6,6.6,1.8,11.5,19.6,2016,Swiss-LNA,0
3,Union Neuchatel Basket,40,40.3,80.0,28.8,61.4,0.469,6.6,19.4,0.342,15.9,21.3,0.744,10.1,25.0,35.2,15.7,6.4,2.3,11.0,16.9,2016,Swiss-LNA,0
4,BBC Monthey,32,40.1,79.5,29.0,61.2,0.474,7.5,21.7,0.348,14.0,19.4,0.721,9.0,24.7,33.7,15.5,7.5,2.9,14.8,20.0,2016,Swiss-LNA,0
5,SAM Basket Massagno,31,41.0,77.8,28.5,64.5,0.443,8.3,25.3,0.327,12.4,17.4,0.714,10.4,21.5,31.8,13.4,7.3,1.5,15.1,19.0,2016,Swiss-LNA,0
6,Lugano Tigers,35,40.4,75.5,27.7,62.2,0.445,6.5,20.7,0.314,13.5,18.6,0.728,10.0,23.9,33.9,13.8,5.9,1.5,14.2,18.4,2016,Swiss-LNA,0
7,Swiss Central Basket Luzern,27,40.4,72.6,27.4,67.7,0.404,7.7,25.7,0.298,10.2,14.9,0.685,8.9,20.7,29.6,12.9,7.0,2.4,13.9,19.4,2016,Swiss-LNA,0
8,BC Boncourt Red Team,30,40.3,71.6,27.6,65.0,0.424,6.6,22.1,0.297,10.0,14.1,0.705,9.9,23.2,33.1,12.1,5.8,2.1,13.8,19.0,2016,Swiss-LNA,0
9,Starwings Basket Regio Basel,30,40.7,71.1,27.2,62.3,0.437,7.7,22.7,0.339,8.9,13.4,0.663,7.6,21.9,29.6,12.3,5.5,2.0,12.7,15.1,2016,Swiss-LNA,0
10,BC Winterthur,27,40.0,64.0,25.4,61.0,0.417,5.3,18.5,0.286,7.9,14.9,0.529,8.3,18.9,27.1,12.2,5.8,1.3,17.0,18.7,2016,Swiss-LNA,0
