#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fribourg Olympic,32,40.0,81.4,31.4,65.4,0.48,7.3,21.2,0.342,11.4,16.7,0.683,10.8,23.3,34.1,16.0,9.7,2.2,12.8,20.0,2017,Swiss-LNA,0
2,BBC Monthey,38,40.0,78.9,28.8,62.4,0.462,7.3,22.4,0.326,13.9,19.5,0.713,9.9,26.3,36.2,15.5,6.1,2.2,14.3,19.1,2017,Swiss-LNA,1
3,SAM Basket Massagno,24,40.6,78.3,28.5,66.3,0.43,9.0,27.8,0.325,12.4,16.6,0.744,8.3,22.9,31.2,12.7,6.3,2.0,13.0,18.0,2017,Swiss-LNA,0
4,BC Boncourt Red Team,24,40.0,78.2,28.5,62.8,0.453,6.4,20.3,0.314,14.9,20.2,0.736,8.3,23.6,31.9,13.0,5.8,0.8,13.2,16.6,2017,Swiss-LNA,0
5,Les Lions de Geneve,38,40.0,77.7,28.6,62.0,0.461,7.2,22.4,0.322,13.3,19.2,0.691,9.9,25.5,35.4,15.8,6.2,1.6,15.5,18.3,2017,Swiss-LNA,0
6,BBC Lausanne,27,40.2,77.5,28.6,67.9,0.42,8.2,23.9,0.343,12.2,16.8,0.725,10.2,21.7,31.9,13.9,8.2,2.6,12.7,20.7,2017,Swiss-LNA,0
7,Union Neuchatel Basket,29,40.3,76.5,27.2,60.2,0.452,7.1,18.9,0.373,15.0,19.3,0.779,7.7,23.2,31.0,14.1,5.7,1.8,14.7,18.7,2017,Swiss-LNA,0
8,Lugano Tigers,33,40.0,74.8,27.5,63.6,0.433,7.0,22.8,0.306,12.8,19.0,0.671,11.5,24.8,36.3,15.2,6.1,1.6,13.6,16.6,2017,Swiss-LNA,0
9,BC Winterthur,24,40.7,71.8,25.5,65.8,0.387,7.3,23.0,0.319,13.6,17.3,0.784,8.6,21.8,30.5,12.5,6.4,1.8,15.1,16.6,2017,Swiss-LNA,0
10,Starwings Basket Regio Basel,28,40.2,69.5,26.2,59.9,0.438,6.4,20.5,0.311,10.7,16.2,0.661,9.3,23.5,32.8,12.7,5.6,1.3,14.0,16.6,2017,Swiss-LNA,0
11,Swiss Central Basket Luzern,27,39.9,68.3,25.4,57.9,0.439,6.8,22.4,0.302,10.7,16.7,0.642,6.8,21.3,28.1,14.2,8.3,2.7,15.9,19.0,2017,Swiss-LNA,0
