#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fribourg Olympic,34,39.9,89.9,34.3,67.9,0.506,6.1,18.4,0.332,15.2,21.2,0.718,11.7,26.9,38.6,19.7,7.2,2.8,12.6,19.1,2019,Swiss-LNA,1
2,Les Lions de Geneve,34,40.3,87.0,32.6,67.1,0.485,9.0,24.5,0.367,12.9,18.8,0.683,10.6,25.8,36.4,19.2,6.0,2.6,11.1,18.3,2019,Swiss-LNA,0
3,Riviera Basket,33,40.2,83.8,31.1,70.0,0.444,9.3,26.6,0.348,12.4,17.4,0.712,11.2,23.5,34.7,16.2,6.3,1.9,12.3,21.3,2019,Swiss-LNA,0
4,Lugano Tigers,27,40.0,82.8,30.0,65.3,0.459,7.6,23.6,0.321,15.2,21.9,0.694,10.4,24.1,34.5,15.8,6.1,2.0,12.8,16.0,2019,Swiss-LNA,0
5,BC Boncourt Red Team,27,40.9,81.4,29.8,66.3,0.449,7.5,21.6,0.349,14.3,19.2,0.745,7.8,24.4,32.3,15.3,7.4,1.7,11.7,15.7,2019,Swiss-LNA,0
6,Union Neuchatel Basket,30,40.2,79.4,28.7,63.4,0.453,7.5,23.8,0.315,14.5,19.3,0.751,10.3,24.6,34.9,19.0,6.5,3.7,14.3,18.0,2019,Swiss-LNA,0
7,BBC Monthey,32,40.0,77.8,29.1,65.8,0.442,8.5,25.1,0.34,11.0,16.1,0.68,9.8,24.3,34.0,15.9,7.1,2.5,12.6,18.0,2019,Swiss-LNA,0
8,SAM Basket Massagno,29,39.9,76.1,28.3,63.0,0.449,7.7,24.4,0.317,11.8,16.2,0.728,9.4,23.0,32.5,14.4,7.4,1.9,13.3,18.4,2019,Swiss-LNA,0
9,Pully Basket,24,40.7,73.6,27.5,65.4,0.421,6.4,21.9,0.291,12.2,16.7,0.728,11.0,20.6,31.5,13.3,6.3,1.6,13.4,19.5,2019,Swiss-LNA,0
10,Swiss Central Basket Luzern,24,40.4,72.8,27.5,65.2,0.423,6.0,21.4,0.281,11.7,15.9,0.733,8.1,22.3,30.4,15.0,8.3,2.5,15.3,17.0,2019,Swiss-LNA,0
11,Starwings Basket Regio Basel,24,40.2,72.5,27.4,64.3,0.426,7.0,22.0,0.32,10.8,15.8,0.683,9.7,22.8,32.5,15.3,5.6,2.8,14.4,17.7,2019,Swiss-LNA,0
